Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-12-15,SG,"Harden, James",62.4,"12,000",hou,@ mem, 105-97,40:32,   32pt 12rb 10as 2st 5to 3trey 9-14fg 11-13ft
2018-12-15,PG,"Ball, Lonzo",59,"6,900",lal,@ cha, 128-100,34:52,   16pt 10rb 10as 5st 1bl 2to 2trey 7-11fg
2018-12-15,PG,"Westbrook, Russell",55.8,"11,200",okc,v lac, 110-104,36:00,   13pt 9rb 12as 6st 4to 3trey 4-17fg 2-3ft
2018-12-15,PG,"Irving, Kyrie",47.6,"8,800",bos,@ det, 104-113,32:52,   26pt 8rb 4as 3st 3to 2trey 11-25fg 2-3ft
2018-12-15,SG,"Booker, Devin",44.9,"7,900",pho,v min, 107-99,35:59,   28pt 7rb 7as 2to 3trey 10-16fg 5-6ft
2018-12-15,SG,"Smart, Marcus",42.1,"5,500",bos,@ det, 104-113,29:47,   21pt 8rb 3as 3st 2to 5trey 6-11fg 4-6ft
2018-12-15,PG,"Dunn, Kris",41.9,"5,500",chi,@ sas, 98-93,35:45,   24pt 7rb 3as 2st 1to 11-19fg 2-2ft
2018-12-15,SG,"Fournier, Evan",34.4,"5,700",orl,v uta, 96-89,32:59,   24pt 7rb 1st 1to 2trey 7-15fg 8-10ft
2018-12-15,PG,"Conley, Mike",33.4,"8,500",mem,v hou, 97-105,37:08,   22pt 2rb 6as 1trey 8-17fg 5-5ft
2018-12-15,PG,"Arcidiacono, Ryan",32.8,"3,600",chi,@ sas, 98-93,38:57,   12pt 4rb 6as 3st 2to 2trey 4-6fg 2-2ft
2018-12-15,PG,"Rose, Derrick",31.7,"5,800",min,@ pho, 99-107,32:46,   25pt 1rb 1as 2st 2to 2trey 11-16fg 1-1ft
2018-12-15,SG,"DeRozan, DeMar",30.5,"9,300",sas,v chi, 93-98,37:08,   21pt 5rb 3as 1bl 4to 8-23fg 5-6ft
2018-12-15,PG,"Paul, Chris",30.2,"8,100",hou,@ mem, 105-97,36:13,   10pt 1rb 10as 2st 2to 2trey 3-10fg 2-2ft
2018-12-15,PG,"Rubio, Ricky",29.8,"6,200",uta,@ orl, 89-96,32:18,   15pt 4rb 4as 2st 2to 3-14fg 9-9ft
2018-12-15,SG,"Mitchell, Donovan",29.7,"7,800",uta,@ orl, 89-96,34:22,   24pt 1rb 1as 1st 2trey 8-21fg 6-6ft
2018-12-15,SG,"Ross, Terrence",28.6,"5,200",orl,v uta, 96-89,23:09,   19pt 3rb 2st 3trey 8-9fg
2018-12-15,SG,"Holiday, Justin",28.4,"5,600",chi,@ sas, 98-93,41:35,   8pt 7rb 2as 2st 1bl 1trey 1-12fg 5-5ft
2018-12-15,PG,"Calderon, Jose",26.4,"3,500",det,v bos, 113-104,24:01,   5pt 2rb 8as 3st 2to 2-3fg 1-2ft
2018-12-15,SG,"Wiggins, Andrew",25.7,"6,400",min,@ pho, 99-107,33:17,   14pt 6rb 3as 1trey 6-15fg 1-2ft
2018-12-15,PG,"Teague, Jeff",24.7,"6,600",min,@ pho, 99-107,31:37,   10pt 1rb 11as 3to 3-9fg 4-5ft
2018-12-15,SG,"Monk, Malik",24.5,"3,500",cha,v lal, 100-128,27:26,   19pt 5rb 1as 2to 2trey 7-14fg 3-3ft
2018-12-15,SG,"Bradley, Avery",24.4,"4,000",lac,@ okc, 104-110,34:22,   10pt 7rb 4as 1st 1bl 6to 2trey 4-9fg
2018-12-15,SG,"Belinelli, Marco",23.8,"3,800",sas,v chi, 93-98,29:43,   17pt 4rb 2as 1to 5trey 6-8fg
2018-12-15,PG,"Melton, De",23.1,"5,700",pho,v min, 107-99,21:12,   9pt 3rb 5as 2st 3to 1trey 4-6fg
2018-12-15,PG,"Beverley, Patrick",20.6,"4,500",lac,@ okc, 104-110,29:46,   9pt 3rb 2as 2st 1to 2trey 2-2fg 3-3ft
2018-12-15,PG,"Jackson, Reggie",20.4,"5,700",det,v bos, 113-104,23:59,   12pt 2rb 4as 1bl 3to 3-5fg 6-7ft
2018-12-15,PG,"Carter, Jevon",20.2,"3,500",mem,v hou, 97-105,22:13,   11pt 1rb 2st 1bl 1to 1trey 5-9fg
2018-12-15,SG,"Galloway, Langston",19.9,"4,000",det,v bos, 113-104,28:36,   14pt 2rb 1as 1st 1to 2trey 6-13fg 0-2ft
2018-12-15,SG,"Mykhailiuk, Sviatoslav",19.2,"3,500",lal,@ cha, 128-100,17:47,   12pt 1rb 4as 3trey 4-10fg 1-2ft
2018-12-15,SG,"Kennard, Luke",18.1,"3,700",det,v bos, 113-104,22:01,   10pt 3rb 3as 2trey 4-4fg
2018-12-15,SG,"Lamb, Jeremy",18,"6,100",cha,v lal, 100-128,23:08,   12pt 5rb 1trey 4-9fg 3-3ft
2018-12-15,SG,"Bullock, Reggie",17.1,"4,200",det,v bos, 113-104,30:02,   15pt 3rb 1as 3to 4trey 5-11fg 1-2ft
2018-12-15,SG,"Schroder, Dennis",17.1,"6,200",okc,v lac, 110-104,24:21,   8pt 3rb 3as 1st 2to 4-14fg
2018-12-15,PG,"Augustin, DJ",16.9,"4,800",orl,v uta, 96-89,34:16,   11pt 2rb 5as 4to 2trey 4-8fg 1-2ft
2018-12-15,SG,"Temple, Garrett",15.4,"3,900",mem,v hou, 97-105,27:48,   8pt 2rb 1st 1bl 1to 4-8fg
2018-12-15,PG,"Graham, Devonte",15.4,"3,500",cha,v lal, 100-128,16:22,   5pt 2rb 6as 1to 2-6fg 1-1ft
2018-12-15,SG,"Brooks, MarShon",15.1,"3,800",mem,v hou, 97-105,13:11,   7pt 3rb 1as 1st 1trey 3-4fg
2018-12-15,SG,"Diallo, Hamidou",14.2,"3,500",okc,v lac, 110-104,11:25,   10pt 1rb 1bl 4-5fg 2-2ft
2018-12-15,SG,"Crawford, Jamal",14.1,"4,000",pho,v min, 107-99,25:32,   4pt 3rb 7as 4to 2-8fg
2018-12-15,SG,"Pope, Kentavious",13.4,"4,300",lal,@ cha, 128-100,21:11,   11pt 2rb 2trey 4-9fg 1-1ft
2018-12-15,SG,"Brown, Jaylen",13.4,"5,400",bos,@ det, 104-113,22:31,   2pt 2rb 2as 2st 1bl 3to 1-4fg
2018-12-15,PG,"Forbes, Bryn",12.7,"4,400",sas,v chi, 93-98,23:20,   0pt 6rb 3as 1bl 2to 0-4fg
2018-12-15,PG,"Harrison, Shaquille",12.6,"3,500",chi,@ sas, 98-93,10:19,   0pt 3rb 2as 2st 0-2fg
2018-12-15,PG,"Evans, Jawun",12.2,"3,500",pho,v min, 107-99,13:51,   0pt 6rb 4as 1to 0-2fg
2018-12-15,PG,"Payne, Cameron",11.7,"3,500",chi,@ sas, 98-93,13:10,   4pt 1rb 1as 1st 1bl 1to 2-4fg
2018-12-15,PG,"Alexander, Shai",11.4,"5,200",lac,@ okc, 104-110,21:12,   2pt 2rb 2as 1st 1bl 2to 1-4fg 0-2ft
2018-12-15,SG,"Hart, Josh",11.1,"5,000",lal,@ cha, 128-100,26:07,   5pt 3rb 1as 1st 2to 1trey 2-8fg 0-1ft
2018-12-15,SG,"Abrines, Alex",10.8,"3,500",okc,v lac, 110-104,20:10,   6pt 4rb 2-4fg 2-2ft
2018-12-15,PG,"Jones, Tyus",9.7,"3,500",min,@ pho, 99-107,16:23,   1pt 1rb 1as 2st 0-4fg 1-2ft
2018-12-15,PG,"Mills, Patty",9.6,"3,800",sas,v chi, 93-98,25:17,   3pt 3rb 4as 3to 1trey 1-4fg
2018-12-15,PG,"Grant, Jerian",9.2,"3,600",orl,v uta, 96-89,13:44,   2pt 1rb 2as 1st 1-3fg
2018-12-15,PG,"Rozier, Terry",8.8,"4,200",bos,@ det, 104-113,22:50,   3pt 4rb 2as 2to 1-6fg 1-2ft
2018-12-15,SG,"Brown, Bruce",7.4,"4,000",det,v bos, 113-104,16:00,   3pt 2rb 1bl 1to 1trey 1-5fg
2018-12-15,SG,"Gordon, Eric",6.7,"5,300",hou,@ mem, 105-97,31:11,   4pt 1rb 1as 2-11fg
2018-12-15,PG,"Walker, Kemba",6.7,"9,900",cha,v lal, 100-128,25:19,   4pt 1rb 3as 3to 2-13fg
2018-12-15,SG,"Korver, Kyle",6.6,"3,800",uta,@ orl, 89-96,17:19,   3pt 3rb 1trey 1-8fg
2018-12-15,SG,"Okogie, Josh",6.2,"3,500",min,@ pho, 99-107,4:29,   2pt 1rb 1bl 1-3fg
2018-12-15,PG,"Mack, Shelvin",5.9,"3,700",mem,v hou, 97-105,27:47,   4pt 2rb 1as 2to 2-5fg
2018-12-15,PG,"Parker, Tony",5,"4,700",cha,v lal, 100-128,13:25,   4pt 2as 2to 2-3fg 0-1ft
2018-12-15,PG,"Exum, Dante",4.9,"3,500",uta,@ orl, 89-96,15:42,   2pt 2rb 1as 1to 1-3fg
2018-12-15,SG,"Ferguson, Terrance",4.4,"3,500",okc,v lac, 110-104,15:29,   2pt 2rb 1-2fg
2018-12-15,PG,"White, Derrick",3.5,"4,700",sas,v chi, 93-98,17:40,   0pt 1as 1st 1to 0-3fg
2018-12-15,SG,"Thornwell, Sindarius",3.5,"3,500",lac,@ okc, 104-110,5:05,   2pt 1as 1-2fg
2018-12-15,PG,"Teodosic, Milos",3,"3,500",lac,@ okc, 104-110,10:40,   2pt 2as 2to 1-4fg
2018-12-15,SG,"Selden, Wayne",3,"3,500",mem,v hou, 97-105,8:10,   3pt 1-3fg 1-2ft
2018-12-15,PG,"Knight, Brandon",0,"3,500",hou,@ mem, 105-97,3:53,   0pt
2018-12-15,PG,"Felton, Raymond",0,"3,500",okc,v lac, 110-104,0,   
2018-12-15,SG,"Blakeney, Antonio",0,"3,500",chi,@ sas, 98-93,0,   
2018-12-15,SG,"Thomas, Khyri",0,"3,500",det,v bos, 113-104,0,   
2018-12-15,SG,"Wallace, Tyrone",0,"3,500",lac,@ okc, 104-110,0,   
2018-12-15,PG,"Neto, Raul",0,"3,600",uta,@ orl, 89-96,0,   
2018-12-15,PG,"Briscoe, Isaiah",0,"3,500",orl,v uta, 96-89,0,   
2018-12-15,SG,"Luwawu, Timothe",0,"3,500",okc,v lac, 110-104,0,   
2018-12-15,SG,"Pondexter, Quincy",0,"3,500",sas,v chi, 93-98,0,   
2018-12-15,PG,"Williams, Michael",0,"3,500",hou,@ mem, 105-97,0,   
2018-12-15,SG,"Daniels, Troy",0,"3,500",pho,v min, 107-99,0,   
2018-12-15,PG,"Wanamaker, Brad",0,"3,500",bos,@ det, 104-113,0,   
2018-12-15,PG,"Chealey, Joe",0,"3,500",cha,v lal, 100-128,0,   
2018-12-15,SG,"Williams, Louis",0,"5,200",lac,@ okc, 104-110,0,   
2018-12-15,PG,"Murray, Dejounte",0,"3,500",sas,v chi, 93-98,0,   
2018-12-15,SG,"Dozier, PJ",0,"3,500",bos,@ det, 104-113,0,   
2018-12-15,SG,"Allen, Grayson",0,"3,500",uta,@ orl, 89-96,0,   
2018-12-15,SG,"Brooks, Dillon",0,"3,700",mem,v hou, 97-105,0,   
2018-12-15,SG,"Burton, Deonte",0,"3,500",okc,v lac, 110-104,0,   
2018-12-15,SG,"Roberson, Andre",0,"3,500",okc,v lac, 110-104,0,   
2018-12-15,PG,"Ulis, Tyler",0,"3,500",chi,@ sas, 98-93,0,   
2018-12-15,PG,"Robinson, Jerome",0,"3,500",lac,@ okc, 104-110,0,   
2018-12-15,SG,"Alkins, Rawle",0,"3,500",chi,@ sas, 98-93,0,   
2018-12-15,SG,"Terrell, Jared",0,"3,500",min,@ pho, 99-107,0,   
2018-12-15,SG,"Macura, JP",0,"3,500",cha,v lal, 100-128,0,   
2018-12-15,SG,"LaVine, Zach",0,"8,100",chi,@ sas, 98-93,0,   
2018-12-15,PG,"Caruso, Alex",0,"3,500",lal,@ cha, 128-100,0,   
2018-12-15,SG,"Walker, Lonnie",0,"3,600",sas,v chi, 93-98,0,   
2018-12-15,PG,"Rondo, Rajon",0,"4,900",lal,@ cha, 128-100,0,   
2018-12-15,SG,"Bird, Jabari",0,"3,600",bos,@ det, 104-113,0,   
2018-12-15,PG,"Okobo, Elie",0,"4,100",pho,v min, 107-99,0,   
2018-12-15,SG,"Long, Nazareth",0,"3,500",uta,@ orl, 89-96,0,   
2018-12-15,PG,"Smith, Ishmael",0,"3,500",det,v bos, 113-104,0,   
2018-12-15,PG,"Evans, Keenan",0,"3,500",det,v bos, 113-104,0,   
2018-12-15,SG,"Lofton, Zach",0,"3,500",det,v bos, 113-104,0,   
2018-12-15,PG,"Bayless, Jerryd",0,"3,500",min,@ pho, 99-107,0,   
2018-12-15,SG,"Williams, CJ",0,"3,500",min,@ pho, 99-107,0,   
2018-12-15,PG,"Caupain, Troy",0,"3,500",orl,v uta, 96-89,0,   
2018-12-15,SF,"George, Paul",56.4,"9,700",okc,v lac, 110-104,36:35,   33pt 7rb 6as 1st 1bl 5trey 11-19fg 6-8ft
2018-12-15,SF,"James, LeBron",54.9,"11,500",lal,@ cha, 128-100,30:13,   24pt 12rb 11as 1st 3to 2trey 7-15fg 8-12ft
2018-12-15,PF,"Aldridge, LaMarcus",47.9,"8,500",sas,v chi, 93-98,36:56,   29pt 12rb 1as 1bl 10-16fg 9-11ft
2018-12-15,PF,"Griffin, Blake",43.6,"9,300",det,v bos, 113-104,35:49,   27pt 8rb 6as 1st 5to 1trey 8-16fg 10-13ft
