Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2017-12-05,PG,"Westbrook, Russell",69.6,"10,700",okc,v uta, 100-94,38:15,   34pt 13rb 14as 1st 1bl 7to 2trey 12-25fg 8-9ft
2017-12-05,SG,"Beal, Bradley",55.6,"7,600",was,@ por, 106-92,43:05,   51pt 3rb 2as 2to 5trey 21-37fg 4-5ft
2017-12-05,SG,"DeRozan, DeMar",49.4,"8,700",tor,v pho, 126-113,34:17,   20pt 7rb 8as 3st 7-17fg 6-7ft
2017-12-05,PG,"Lillard, Damian",49.1,"9,100",por,v was, 92-106,42:52,   30pt 8rb 9as 4to 3trey 10-23fg 7-7ft
2017-12-05,SG,"Mitchell, Donovan",48.2,"7,200",uta,@ okc, 94-100,36:15,   31pt 1rb 4as 5st 5to 5trey 11-22fg 4-5ft
2017-12-05,SG,"Booker, Devin",45,"7,100",pho,@ tor, 113-126,39:16,   19pt 5rb 8as 2st 1bl 1to 1trey 4-15fg 10-12ft
2017-12-05,PG,"Lowry, Kyle",44.2,"8,500",tor,v pho, 126-113,35:09,   20pt 6rb 10as 2st 4to 5trey 7-12fg 1-2ft
2017-12-05,SG,"McCollum, CJ",27.7,"6,700",por,v was, 92-106,36:46,   14pt 6rb 3as 1st 1to 1trey 6-16fg 1-2ft
2017-12-05,PG,"Frazier, Tim",24.1,"4,200",was,@ por, 106-92,23:38,   7pt 3rb 3as 3st 1trey 3-6fg
2017-12-05,SG,"Roberson, Andre",23.8,"4,300",okc,v uta, 100-94,33:57,   4pt 4rb 2st 3bl 2-2fg
2017-12-05,PG,"Rubio, Ricky",21.3,"5,300",uta,@ okc, 94-100,34:18,   7pt 4rb 5as 2st 4to 1trey 3-6fg
2017-12-05,PG,"VanVleet, Fred",20,"4,100",tor,v pho, 126-113,21:21,   13pt 6as 2to 1trey 4-10fg 4-4ft
2017-12-05,SG,"Burks, Alec",19.9,"4,800",uta,@ okc, 94-100,21:31,   11pt 2rb 5as 1st 4to 2-9fg 7-9ft
2017-12-05,PG,"James, Mike",17.5,"4,500",pho,@ tor, 113-126,15:45,   10pt 1as 1st 1bl 5-7fg
2017-12-05,PG,"Satoransky, Tomas",16.3,"5,300",was,@ por, 106-92,24:22,   7pt 4rb 3as 1trey 3-5fg
