Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-01-24,PG,"Westbrook, Russell",69.4,"12,200",okc,v nor, 122-116,36:41,   23pt 17rb 16as 2st 4to 1trey 9-19fg 4-8ft
2019-01-24,SG,"Holiday, Jrue",62.3,"9,500",nor,@ okc, 116-122,36:36,   22pt 9rb 13as 4st 1bl 5to 3trey 9-19fg 1-1ft
2019-01-24,PG,"Rondo, Rajon",48.7,"6,500",lal,v min, 105-120,37:13,   15pt 6rb 13as 1st 2bl 2to 3trey 6-11fg
2019-01-24,PG,"Curry, Stephen",47.3,"9,800",gsw,@ was, 126-118,35:28,   38pt 4rb 3as 1bl 3to 2trey 14-24fg 8-8ft
2019-01-24,PG,"Satoransky, Tomas",45.6,"6,000",was,v gsw, 118-126,38:58,   20pt 3rb 10as 3st 2to 3trey 8-13fg 1-2ft
2019-01-24,PG,"Payton, Elfrid",44.8,"5,700",nor,@ okc, 116-122,29:25,   15pt 4rb 12as 1st 2bl 2to 1trey 5-12fg 4-4ft
2019-01-24,PG,"Lillard, Damian",42.1,"9,800",por,@ pho, 120-106,29:31,   24pt 3rb 3as 2st 2bl 2to 1trey 7-16fg 9-9ft
2019-01-24,SG,"Wiggins, Andrew",41.1,"6,300",min,@ lal, 120-105,37:04,   23pt 8rb 3as 2st 2to 1trey 9-23fg 4-5ft
2019-01-24,SG,"Beal, Bradley",38.5,"9,900",was,v gsw, 118-126,39:49,   22pt 10rb 3as 1st 3to 1trey 8-22fg 5-8ft
2019-01-24,PG,"Curry, Seth",36.7,"3,500",por,@ pho, 120-106,29:54,   17pt 6rb 3as 2st 1bl 1to 3trey 7-13fg
2019-01-24,PG,"Bayless, Jerryd",32.4,"4,000",min,@ lal, 120-105,29:58,   16pt 2rb 8as 1st 1to 3trey 6-15fg 1-1ft
2019-01-24,SG,"McCollum, CJ",28.6,"6,600",por,@ pho, 120-106,25:22,   20pt 3rb 2as 1st 1to 4trey 8-15fg
2019-01-24,SG,"Booker, Devin",27.7,"8,300",pho,v por, 106-120,30:15,   27pt 1rb 3as 1st 8to 2trey 9-20fg 7-8ft
2019-01-24,PG,"Okobo, Elie",24.9,"3,600",pho,v por, 106-120,27:46,   12pt 7rb 1as 1st 3trey 4-9fg 1-1ft
2019-01-24,SG,"Iguodala, Andre",23.9,"4,400",gsw,@ was, 126-118,25:07,   11pt 2rb 5as 1st 1trey 3-3fg 4-6ft
2019-01-24,SG,"Ferguson, Terrance",23.6,"4,100",okc,v nor, 122-116,35:05,   14pt 3rb 2as 1st 2trey 6-14fg
2019-01-24,SG,"Pope, Kentavious",21.9,"4,200",lal,v min, 105-120,27:23,   13pt 2rb 3as 1st 1to 1trey 5-8fg 2-2ft
2019-01-24,SG,"Schroder, Dennis",19.7,"5,700",okc,v nor, 122-116,22:28,   10pt 1rb 5as 1st 2to 2trey 4-8fg
2019-01-24,SG,"Thompson, Klay",17.7,"7,200",gsw,@ was, 126-118,35:42,   9pt 1rb 5as 1trey 4-13fg
2019-01-24,PG,"Livingston, Shaun",17.3,"3,500",gsw,@ was, 126-118,15:43,   7pt 4rb 5as 2to 2-3fg 3-3ft
2019-01-24,SG,"Crawford, Jamal",16.2,"3,500",pho,v por, 106-120,23:15,   7pt 1rb 4as 1st 1to 1trey 3-6fg
2019-01-24,SG,"Okogie, Josh",16.1,"4,800",min,@ lal, 120-105,39:30,   9pt 3rb 1as 1st 1to 2-14fg 5-5ft
2019-01-24,SG,"Randle, Chasson",14.9,"3,500",was,v gsw, 118-126,15:05,   11pt 2rb 1as 3trey 4-6fg
2019-01-24,PG,"Jackson, Frank",14.2,"3,500",nor,@ okc, 116-122,25:34,   12pt 1rb 2as 2to 6-13fg
2019-01-24,PG,"Rose, Derrick",12.1,"6,600",min,@ lal, 120-105,12:11,   6pt 3rb 3as 2to 3-7fg
2019-01-24,SG,"Hart, Josh",9.9,"4,600",lal,v min, 105-120,21:22,   5pt 2rb 3as 2to 1trey 2-6fg
2019-01-24,SG,"Terrell, Jared",8,"3,500",min,@ lal, 120-105,9:47,   10pt 2to 2trey 4-5fg
2019-01-24,SG,"Daniels, Troy",6.2,"3,500",pho,v por, 106-120,6:38,   5pt 1rb 1trey 1-2fg 2-4ft
2019-01-24,SG,"Mykhailiuk, Sviatoslav",6,"3,500",lal,v min, 105-120,7:28,   6pt 2trey 2-4fg
2019-01-24,SG,"Clark, Ian",4.5,"3,500",nor,@ okc, 116-122,6:51,   3pt 1as 1trey 1-5fg
2019-01-24,PG,"Melton, De",2.4,"3,800",pho,v por, 106-120,11:43,   2pt 2rb 2to 1-2fg
2019-01-24,PG,"Baldwin, Wade",1.2,"3,500",por,@ pho, 120-106,6:38,   0pt 1rb 0-1fg
2019-01-24,PG,"Felton, Raymond",0,"3,500",okc,v nor, 122-116,0,   
2019-01-24,PG,"Cook, Quinn",0,"3,500",gsw,@ was, 126-118,0,   
2019-01-24,SG,"Stauskas, Nik",0,"3,500",por,@ pho, 120-106,0,   
2019-01-24,PG,"Frazier, Tim",0,"3,500",nor,@ okc, 116-122,0,   
2019-01-24,SG,"Diallo, Hamidou",0,"3,500",okc,v nor, 122-116,0,   
2019-01-24,SG,"Luwawu, Timothe",0,"3,500",okc,v nor, 122-116,0,   
2019-01-24,SG,"Abrines, Alex",0,"3,600",okc,v nor, 122-116,0,   
2019-01-24,SG,"McRae, Jordan",0,"3,500",was,v gsw, 118-126,0,   
2019-01-24,SG,"Payton, Gary",0,"3,500",was,v gsw, 118-126,0,   
2019-01-24,SG,"Lee, Damion",0,"3,500",gsw,@ was, 126-118,0,   
2019-01-24,PG,"Teague, Jeff",0,"6,300",min,@ lal, 120-105,0,   
2019-01-24,SG,"III, Jacob",0,"3,500",gsw,@ was, 126-118,0,   
2019-01-24,SG,"Simons, Anfernee",0,"3,500",por,@ pho, 120-106,0,   
2019-01-24,SG,"Burton, Deonte",0,"3,500",okc,v nor, 122-116,0,   
2019-01-24,PG,"Evans, Jawun",0,"3,500",pho,v por, 106-120,0,   
2019-01-24,SG,"Roberson, Andre",0,"3,500",okc,v nor, 122-116,0,   
2019-01-24,SG,"Jr, Gary",0,"3,500",por,@ pho, 120-106,0,   
2019-01-24,PG,"Wall, John",0,"3,500",was,v gsw, 118-126,0,   
2019-01-24,PG,"Caruso, Alex",0,"3,500",lal,v min, 105-120,0,   
2019-01-24,PG,"Ball, Lonzo",0,"7,500",lal,v min, 105-120,0,   
2019-01-24,SG,"Williams, CJ",0,"3,500",min,@ lal, 120-105,0,   
