Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-12-08,SG,"Harden, James",51.8,"11,300",hou,@ dal, 104-107,36:39,   35pt 4rb 8as 1st 1bl 6to 6trey 11-22fg 7-7ft
2018-12-08,PG,"Lillard, Damian",46.6,"10,600",por,v min, 113-105,36:11,   28pt 8rb 6as 1st 3to 4trey 8-16fg 8-9ft
2018-12-08,PG,"Rose, Derrick",45.1,"5,500",min,@ por, 105-113,37:17,   18pt 3rb 9as 3st 1bl 2to 9-25fg
2018-12-08,SG,"Wade, Dwyane",44.2,"5,700",mia,@ lac, 121-98,31:58,   25pt 6rb 6as 1st 1bl 3to 5trey 8-21fg 4-8ft
2018-12-08,PG,"Sexton, Collin",43.6,"4,900",cle,v was, 116-101,40:07,   29pt 3rb 6as 2st 4to 3trey 13-23fg
2018-12-08,SG,"McCollum, CJ",39,"7,300",por,v min, 113-105,33:04,   19pt 5rb 4as 1st 2bl 1to 3trey 7-15fg 2-2ft
2018-12-08,SG,"Hart, Josh",38.8,"3,600",lal,@ mem, 111-88,35:43,   16pt 4rb 2as 3st 2bl 4trey 5-10fg 2-2ft
2018-12-08,SG,"Brown, Jaylen",38.5,"4,800",bos,@ chi, 133-77,28:29,   23pt 5rb 3as 2st 1to 3trey 8-11fg 4-4ft
2018-12-08,PG,"Paul, Chris",38.4,"8,200",hou,@ dal, 104-107,37:42,   23pt 2rb 8as 1st 2to 3trey 10-20fg 0-2ft
2018-12-08,SG,"Beal, Bradley",38.3,"9,000",was,@ cle, 101-116,33:18,   27pt 4rb 5as 1st 4to 2trey 12-25fg 1-2ft
2018-12-08,PG,"Dinwiddie, Spencer",37.6,"6,100",bkn,@ nyk, 112-104,29:38,   25pt 3rb 6as 1st 3to 1trey 10-17fg 4-8ft
2018-12-08,SG,"Doncic, Luka",36.9,"6,900",dal,v hou, 107-104,32:00,   21pt 7rb 1as 3st 3to 3trey 7-17fg 4-5ft
2018-12-08,SG,"Bazemore, Kent",36.2,"5,900",atl,v den, 106-98,32:37,   7pt 6rb 8as 3st 2bl 5to 2trey 2-10fg 1-2ft
2018-12-08,SG,"Selden, Wayne",36,"3,500",mem,v lal, 88-111,20:53,   17pt 5rb 4as 2st 1bl 2to 1trey 7-12fg 2-2ft
2018-12-08,PG,"Rozier, Terry",35.6,"3,700",bos,@ chi, 133-77,25:14,   15pt 8rb 2as 3st 1to 3trey 6-11fg
2018-12-08,SG,"Morris, Monte",34.9,"3,900",den,@ atl, 98-106,30:26,   10pt 2rb 7as 5st 3to 2trey 4-14fg
2018-12-08,SG,"Wiggins, Andrew",34.2,"6,400",min,@ por, 105-113,33:01,   20pt 6rb 2as 1st 1bl 2to 8-18fg 4-6ft
2018-12-08,PG,"Fox, De",34.2,"7,800",sac,@ ind, 97-107,32:06,   18pt 1rb 6as 1st 2bl 3to 7-14fg 4-4ft
2018-12-08,PG,"Joseph, Cory",34,"4,500",ind,v sac, 107-97,27:38,   11pt 5rb 8as 1st 1bl 1to 5-9fg 1-2ft
