Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2016-12-26,SG,"Harden, James",49,"11,600",hou,v pho, 131-115,30:06,   32pt 5rb 12as 7to 2trey 9-18fg 12-15ft
2016-12-26,SG,"Antetokounmpo, Giannis",46.9,"10,600",mil,@ was, 102-107,38:08,   22pt 12rb 7as 1bl 2to 7-12fg 8-11ft
2016-12-26,PG,"Wall, John",46.6,"9,700",was,v mil, 107-102,42:02,   18pt 3rb 16as 2st 2bl 7to 1trey 8-19fg 1-2ft
2016-12-26,SG,"DeRozan, DeMar",45.5,"8,300",tor,@ por, 95-91,36:58,   20pt 10rb 7as 3st 3to 8-22fg 4-7ft
2016-12-26,SG,"Batum, Nicolas",42.5,"7,500",cha,@ bkn, 118-120,36:49,   24pt 5rb 5as 3st 1to 2trey 7-16fg 8-8ft
2016-12-26,SG,"Barton, Will",41.6,"5,400",den,@ lac, 106-102,32:03,   23pt 8rb 6as 3trey 8-14fg 4-5ft
2016-12-26,SG,"McCollum, CJ",41.1,"7,100",por,v tor, 91-95,33:52,   29pt 3rb 7as 1st 4to 3trey 12-23fg 2-2ft
2016-12-26,PG,"Lowry, Kyle",40.4,"8,700",tor,@ por, 95-91,40:16,   27pt 7rb 4as 1st 3to 5trey 8-18fg 6-7ft
2016-12-26,PG,"Williams, Deron",39.9,"6,600",dal,@ nor, 104-111,32:19,   24pt 2rb 9as 1st 2to 3trey 9-18fg 3-4ft
2016-12-26,SG,"Crawford, Jamal",38.8,"4,100",lac,v den, 102-106,35:52,   24pt 4rb 6as 2st 3to 2trey 11-23fg
2016-12-26,PG,"Bledsoe, Eric",38.2,"8,200",pho,@ hou, 115-131,27:17,   24pt 6rb 4as 3st 5to 1trey 8-20fg 7-9ft
2016-12-26,SG,"Wade, Dwyane",38.1,"6,700",chi,v ind, 90-85,32:30,   21pt 3rb 5as 2st 2bl 2to 8-19fg 5-5ft
2016-12-26,SG,"Beal, Bradley",35.3,"6,900",was,v mil, 107-102,36:38,   22pt 4rb 5as 2st 3to 3trey 5-14fg 9-10ft
