Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2017-11-11,PG,"Ball, Lonzo",69.9,"7,000",lal,@ mil, 90-98,38:48,   19pt 12rb 13as 3st 4bl 4to 3trey 7-12fg 2-4ft
2017-11-11,SG,"Harden, James",54.8,"11,800",hou,v mem, 111-96,37:35,   38pt 4rb 8as 1bl 3to 6trey 11-25fg 10-14ft
2017-11-11,SG,"Booker, Devin",53.8,"7,200",pho,v min, 118-110,38:39,   35pt 9rb 6as 1st 4to 5trey 13-22fg 4-5ft
2017-11-11,SG,"Barton, Will",49.3,"5,900",den,v orl, 125-107,37:53,   26pt 9rb 5as 1st 1bl 1to 4trey 8-12fg 6-8ft
2017-11-11,PG,"Jr, Dennis",48.5,"6,000",dal,v cle, 104-111,30:05,   21pt 5rb 7as 2st 2bl 1to 2trey 8-16fg 3-4ft
2017-11-11,PG,"Rubio, Ricky",41.4,"7,600",uta,v bkn, 114-106,36:08,   10pt 7rb 8as 4st 1to 4-9fg 2-3ft
2017-11-11,PG,"Curry, Stephen",41.3,"9,500",gsw,v phi, 135-114,29:54,   22pt 4rb 9as 1st 2to 3trey 5-12fg 9-9ft
2017-11-11,SG,"Evans, Tyreke",41,"6,700",mem,@ hou, 96-111,28:46,   22pt 5rb 6as 3st 5to 1trey 8-12fg 5-6ft
2017-11-11,PG,"Murray, Jamal",36.3,"4,500",den,v orl, 125-107,33:38,   32pt 4rb 1as 2to 6trey 12-21fg 2-3ft
2017-11-11,SG,"Redick, JJ",36.2,"5,000",phi,@ gsw, 114-135,29:54,   17pt 1rb 6as 3st 2trey 7-13fg 1-2ft
2017-11-11,SG,"Beal, Bradley",35.8,"7,900",was,v atl, 113-94,27:38,   19pt 4rb 4as 3st 3to 2trey 7-13fg 3-4ft
2017-11-11,SG,"Russell, D",34.7,"7,200",bkn,@ uta, 106-114,32:46,   26pt 6rb 3as 3to 2trey 10-17fg 4-6ft
2017-11-11,SG,"Wiggins, Andrew",34.2,"6,500",min,@ pho, 110-118,38:19,   27pt 1rb 2st 1trey 10-22fg 6-7ft
2017-11-11,SG,"Mitchell, Donovan",34.1,"5,500",uta,v bkn, 114-106,25:38,   26pt 3rb 3as 1st 3to 1trey 10-18fg 5-5ft
2017-11-11,PG,"Wall, John",33.5,"10,100",was,v atl, 113-94,24:08,   13pt 5rb 5as 1st 2bl 2to 4-8fg 5-6ft
2017-11-11,PG,"Brogdon, Malcolm",31.1,"6,300",mil,v lal, 98-90,33:02,   16pt 3rb 3as 3st 2to 2trey 5-11fg 4-4ft
2017-11-11,SG,"Smith, JR",31.1,"4,000",cle,@ dal, 111-104,38:07,   17pt 3rb 3as 2st 4trey 6-14fg 1-2ft
