Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2017-11-28,SG,"Booker, Devin",51.6,"7,100",pho,@ chi, 104-99,33:10,   33pt 8rb 4as 1st 1bl 3to 5trey 10-23fg 8-10ft
2017-11-28,SG,"Holiday, Justin",51.1,"5,500",chi,v pho, 99-104,34:16,   25pt 3rb 5as 2st 3bl 6trey 9-15fg 1-2ft
2017-11-28,PG,"Dunn, Kris",47.8,"6,100",chi,v pho, 99-104,32:33,   24pt 4rb 8as 4st 5to 4trey 10-16fg
2017-11-28,PG,"Bledsoe, Eric",43.5,"7,000",mil,@ sac, 112-87,23:49,   21pt 5rb 5as 3st 3trey 7-10fg 4-5ft
2017-11-28,SG,"Wade, Dwyane",33,"5,500",cle,v mia, 108-97,27:43,   17pt 5rb 4as 2st 2to 1trey 8-16fg
2017-11-28,PG,"Ulis, Tyler",30.7,"4,300",pho,@ chi, 104-99,31:22,   14pt 6rb 7as 1st 4to 1trey 5-9fg 3-5ft
2017-11-28,PG,"Rubio, Ricky",30.3,"5,700",uta,v den, 106-77,29:23,   13pt 4rb 5as 1st 1bl 1to 2trey 5-10fg 1-2ft
2017-11-28,PG,"Jones, Tyus",30.3,"5,200",min,v was, 89-92,39:49,   12pt 4rb 7as 1st 2trey 4-9fg 2-3ft
2017-11-28,SG,"Waiters, Dion",28.7,"6,100",mia,@ cle, 97-108,34:03,   21pt 1rb 7as 4to 3trey 8-19fg 2-3ft
2017-11-28,SG,"Mitchell, Donovan",26.6,"7,300",uta,v den, 106-77,30:14,   16pt 3rb 2as 2st 2to 2trey 5-12fg 4-4ft
2017-11-28,SG,"Brogdon, Malcolm",25.7,"5,300",mil,@ sac, 112-87,19:48,   9pt 6rb 5as 1st 1to 4-7fg 1-2ft
2017-11-28,PG,"Satoransky, Tomas",25,"3,500",was,@ min, 92-89,21:35,   7pt 5rb 6as 1st 1trey 3-6fg
2017-11-28,SG,"Harris, Gary",24.1,"6,000",den,@ uta, 77-106,33:21,   18pt 3rb 1as 1bl 2to 4trey 6-16fg 2-2ft
2017-11-28,SG,"Smith, JR",24,"4,100",cle,v mia, 108-97,41:50,   12pt 5rb 2as 1st 2trey 5-13fg 0-1ft
