Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-11-25,SG,"Butler, Jimmy",62.4,"8,500",phi,@ bkn, 127-125,36:46,   34pt 12rb 2as 4st 1to 5trey 11-20fg 7-7ft
2018-11-25,SG,"Russell, D",61.6,"7,400",bkn,v phi, 125-127,34:28,   38pt 8rb 8as 1bl 1to 2trey 16-28fg 4-4ft
2018-11-25,SG,"Wade, Dwyane",50,"5,100",mia,@ tor, 115-125,34:06,   35pt 5rb 6as 1bl 3to 4trey 13-22fg 5-7ft
2018-11-25,PG,"Conley, Mike",47.3,"8,900",mem,v nyk, 98-103,38:40,   23pt 4rb 11as 1st 2trey 8-24fg 5-6ft
2018-11-25,PG,"Walker, Kemba",46.5,"9,400",cha,@ atl, 123-124,33:50,   22pt 5rb 9as 1st 1bl 1to 4trey 7-23fg 4-4ft
2018-11-25,SG,"Booker, Devin",45.3,"8,100",pho,@ det, 107-118,37:22,   37pt 4rb 5as 4to 3trey 14-24fg 6-6ft
2018-11-25,PG,"Simmons, Ben",44.5,"9,900",phi,@ bkn, 127-125,38:14,   13pt 5rb 9as 3st 2bl 3to 5-13fg 3-6ft
2018-11-25,PG,"Lillard, Damian",40.2,"9,300",por,v lac, 100-104,41:01,   30pt 6rb 4as 3to 3trey 12-27fg 3-4ft
2018-11-25,PG,"Rubio, Ricky",39.9,"7,000",uta,@ sac, 133-112,26:44,   27pt 7rb 5as 3to 2trey 11-16fg 3-4ft
2018-11-25,PG,"Dinwiddie, Spencer",39.1,"6,600",bkn,v phi, 125-127,28:45,   31pt 3rb 5as 3to 4trey 11-15fg 5-6ft
2018-11-25,PG,"Jackson, Reggie",38.4,"5,200",det,v pho, 118-107,31:16,   19pt 2rb 8as 2st 1to 4trey 6-20fg 3-3ft
2018-11-25,SG,"Bazemore, Kent",35.3,"5,800",atl,v cha, 124-123,24:50,   20pt 4rb 5as 1bl 2trey 9-11fg
2018-11-25,SG,"Lamb, Jeremy",33.1,"6,200",cha,@ atl, 123-124,29:48,   13pt 8rb 3as 2st 2trey 5-11fg 1-2ft
2018-11-25,PG,"Young, Trae",31.9,"6,800",atl,v cha, 124-123,29:48,   18pt 2rb 5as 2st 1bl 5to 4trey 6-18fg 2-2ft
2018-11-25,PG,"Burke, Trey",31.1,"5,700",nyk,@ mem, 103-98,29:17,   15pt 3rb 3as 2st 1bl 1to 1trey 3-15fg 8-8ft
2018-11-25,PG,"Augustin, DJ",30.5,"4,500",orl,@ lal, 108-104,29:03,   12pt 5rb 9as 1to 1trey 5-9fg 1-1ft
2018-11-25,PG,"Mudiay, Emmanuel",30.4,"4,000",nyk,@ mem, 103-98,23:28,   17pt 2rb 4as 1st 1bl 1to 2trey 5-12fg 5-5ft
2018-11-25,SG,"Monk, Malik",29.4,"3,600",cha,@ atl, 123-124,23:49,   26pt 2rb 1st 2to 7trey 9-15fg 1-1ft
2018-11-25,SG,"McCollum, CJ",29.3,"6,900",por,v lac, 100-104,36:14,   18pt 9rb 1as 1to 2trey 8-21fg
2018-11-25,SG,"Bogdanovic, Bogdan",29.1,"4,800",sac,v uta, 112-133,33:51,   20pt 3rb 3as 1st 2to 2trey 6-14fg 6-6ft
2018-11-25,PG,"Fox, De",28.9,"8,000",sac,v uta, 112-133,25:50,   13pt 2rb 3as 3st 1bl 3to 1trey 5-11fg 2-5ft
2018-11-25,PG,"Lowry, Kyle",28.4,"8,600",tor,v mia, 125-115,34:39,   12pt 2rb 10as 1to 2trey 5-12fg
2018-11-25,SG,"Ross, Terrence",27.7,"4,100",orl,@ lal, 108-104,28:59,   16pt 6rb 1as 2st 3to 4trey 6-12fg
2018-11-25,SG,"Jr, Tim",26.2,"7,200",nyk,@ mem, 103-98,38:25,   22pt 1rb 2as 3trey 6-16fg 7-7ft
2018-11-25,PG,"Ball, Lonzo",26,"5,800",lal,v orl, 104-108,28:34,   9pt 10rb 2as 1bl 1to 1trey 4-9fg
2018-11-25,SG,"Pope, Kentavious",25.9,"4,000",lal,v orl, 104-108,27:16,   5pt 2rb 1as 5st 1bl 1to 1trey 1-7fg 2-2ft
2018-11-25,SG,"Redick, JJ",24.8,"5,400",phi,@ bkn, 127-125,32:39,   15pt 4rb 2as 1bl 1to 1trey 5-14fg 4-4ft
2018-11-25,SG,"Bradley, Avery",23.8,"3,500",lac,@ por, 104-100,33:33,   4pt 4rb 2as 3st 1bl 2-11fg 0-1ft
2018-11-25,PG,"Alexander, Shai",23.8,"5,700",lac,@ por, 104-100,29:37,   12pt 4rb 2as 1st 1bl 2to 4-9fg 4-5ft
2018-11-25,PG,"VanVleet, Fred",21.4,"4,500",tor,v mia, 125-115,19:06,   10pt 2rb 4as 1st 1bl 3to 1trey 4-6fg 1-2ft
2018-11-25,PG,"Neto, Raul",21.1,"3,500",uta,@ sac, 133-112,18:51,   9pt 3rb 5as 1st 2to 1trey 2-6fg 4-4ft
2018-11-25,SG,"Crawford, Jamal",20.9,"3,700",pho,@ det, 107-118,25:46,   12pt 2rb 5as 1to 3trey 4-8fg 1-2ft
2018-11-25,SG,"McGruder, Rodney",20.6,"4,900",mia,@ tor, 115-125,34:51,   7pt 3rb 2as 2st 1bl 2to 1trey 3-9fg
2018-11-25,SG,"Burks, Alec",20.3,"3,500",uta,@ sac, 133-112,21:29,   14pt 4rb 3as 3to 1trey 6-12fg 1-1ft
2018-11-25,SG,"Huerter, Kevin",20.1,"3,600",atl,v cha, 124-123,22:29,   4pt 3rb 5as 2st 1to 1trey 1-2fg 1-2ft
2018-11-25,PG,"Shamet, Landry",19.9,"3,600",phi,@ bkn, 127-125,19:23,   16pt 2rb 1as 4trey 5-7fg 2-2ft
2018-11-25,PG,"Lin, Jeremy",19.6,"4,700",atl,v cha, 124-123,21:20,   12pt 3rb 4as 1bl 5to 2trey 5-9fg
2018-11-25,SG,"Trier, Allonzo",18.3,"3,700",nyk,@ mem, 103-98,22:30,   10pt 4rb 1as 1bl 1to 5-12fg 0-2ft
2018-11-25,SG,"Galloway, Langston",17.7,"4,000",det,v pho, 118-107,26:35,   15pt 1rb 1as 4trey 4-6fg 3-3ft
2018-11-25,PG,"Smith, Ishmael",16.2,"4,000",det,v pho, 118-107,16:44,   9pt 1rb 4as 2trey 3-10fg 1-2ft
2018-11-25,PG,"Ntilikina, Frank",15.7,"3,500",nyk,@ mem, 103-98,13:05,   7pt 6rb 1as 1trey 2-6fg 2-2ft
2018-11-25,PG,"Exum, Dante",15.7,"3,500",uta,@ sac, 133-112,20:03,   4pt 1rb 1as 2st 1bl 2-5fg
2018-11-25,PG,"Wright, Delon",15.3,"4,100",tor,v mia, 125-115,13:21,   10pt 4rb 1as 1to 2trey 4-7fg
2018-11-25,PG,"Grant, Jerian",15,"3,500",orl,@ lal, 108-104,18:57,   5pt 6as 1st 2to 1trey 2-3fg
2018-11-25,SG,"Bullock, Reggie",14,"4,800",det,v pho, 118-107,31:29,   13pt 2as 2to 2trey 5-10fg 1-1ft
2018-11-25,SG,"Hield, Buddy",13.3,"6,100",sac,v uta, 112-133,31:38,   12pt 4rb 1as 5to 2trey 5-10fg
2018-11-25,SG,"Temple, Garrett",13.1,"4,400",mem,v nyk, 98-103,33:01,   5pt 3rb 1as 2bl 3to 1trey 2-6fg
2018-11-25,SG,"Ellington, Wayne",13,"4,200",mia,@ tor, 115-125,22:49,   10pt 2as 3trey 3-7fg 1-1ft
2018-11-25,SG,"Selden, Wayne",12.9,"3,500",mem,v nyk, 98-103,10:54,   3pt 2rb 3as 1bl 1trey 1-3fg
2018-11-25,PG,"McConnell, TJ",12.4,"3,500",phi,@ bkn, 127-125,18:22,   4pt 2rb 2as 1bl 2-3fg
2018-11-25,SG,"Allen, Grayson",10.7,"3,500",uta,@ sac, 133-112,13:12,   9pt 1rb 1as 1to 2trey 2-5fg 3-6ft
2018-11-25,PG,"Beverley, Patrick",10.6,"4,600",lac,@ por, 104-100,20:36,   7pt 3rb 1trey 1-3fg 4-4ft
2018-11-25,PG,"Mack, Shelvin",10.4,"4,200",mem,v nyk, 98-103,19:22,   4pt 2rb 2as 1st 2to 2-6fg
2018-11-25,SG,"Fournier, Evan",10.4,"6,500",orl,@ lal, 108-104,27:52,   6pt 2rb 2as 1to 2-10fg 2-3ft
2018-11-25,SG,"Williams, Louis",9.1,"6,700",lac,@ por, 104-100,17:22,   4pt 3rb 1as 2-13fg
2018-11-25,PG,"Curry, Seth",8.6,"3,600",por,v lac, 100-104,22:39,   5pt 3rb 1trey 2-7fg
2018-11-25,PG,"Ferrell, Yogi",8,"3,500",sac,v uta, 112-133,4:40,   5pt 2as 1trey 1-1fg 2-2ft
2018-11-25,PG,"Graham, Devonte",7.7,"3,500",cha,@ atl, 123-124,15:03,   2pt 1rb 3as 1-3fg
2018-11-25,PG,"Teodosic, Milos",7.5,"3,500",lac,@ por, 104-100,6:59,   6pt 1as 2-4fg 2-2ft
2018-11-25,SG,"Stauskas, Nik",7,"3,500",por,v lac, 100-104,6:59,   4pt 2as 2-3fg
2018-11-25,SG,"Hart, Josh",6.6,"4,300",lal,v orl, 104-108,15:09,   0pt 3rb 2as
2018-11-25,PG,"Napier, Shabazz",6.5,"3,500",bkn,v phi, 125-127,14:23,   2pt 1as 1st 1-4fg
2018-11-25,SG,"Korkmaz, Furkan",6.2,"3,500",phi,@ bkn, 127-125,7:12,   2pt 1rb 1st 1-4fg
2018-11-25,SG,"III, Frank",6,"3,500",sac,v uta, 112-133,17:30,   3pt 2as 1-4fg 1-2ft
2018-11-25,SG,"Brooks, MarShon",6,"3,500",mem,v nyk, 98-103,10:56,   6pt 3-6fg
2018-11-25,SG,"Green, Danny",5.7,"4,600",tor,v mia, 125-115,29:13,   4pt 1rb 1as 1to 2-6fg
2018-11-25,SG,"Brown, Bruce",5.6,"3,500",det,v pho, 118-107,15:55,   2pt 3rb 1-3fg
2018-11-25,SG,"Mykhailiuk, Sviatoslav",5.5,"3,500",lal,v orl, 104-108,8:58,   1pt 1as 1st 0-2fg 1-2ft
2018-11-25,PG,"Canaan, Isaiah",4.4,"3,500",pho,@ det, 107-118,19:44,   0pt 2rb 2as 1to 0-2fg
2018-11-25,SG,"McLemore, Ben",1.5,"3,500",sac,v uta, 112-133,5:11,   0pt 1as 0-2fg
2018-11-25,SG,"Baker, Ron",0,"3,500",nyk,@ mem, 103-98,0,   
2018-11-25,SG,"Robinson, Duncan",0,"3,500",mia,@ tor, 115-125,0,   
2018-11-25,SG,"Milton, Shake",0,"3,500",phi,@ bkn, 127-125,0,   
2018-11-25,PG,"Baldwin, Wade",0,"3,500",por,v lac, 100-104,0,   
2018-11-25,PG,"Brown, Lorenzo",0,"3,500",tor,v mia, 125-115,0,   
2018-11-25,SG,"Richardson, Malachi",0,"3,500",tor,v mia, 125-115,0,   
2018-11-25,SG,"Wallace, Tyrone",0,"3,500",lac,@ por, 104-100,0,   
