Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2017-12-02,SG,"Evans, Tyreke",59.4,"6,900",mem,@ cle, 111-116,39:02,   31pt 7rb 12as 1st 1to 5trey 10-20fg 6-6ft
2017-12-02,PG,"Lillard, Damian",49,"8,800",por,v nor, 116-123,40:06,   29pt 5rb 8as 1st 1to 4trey 11-25fg 3-3ft
2017-12-02,SG,"Booker, Devin",47.3,"6,500",pho,@ bos, 111-116,39:14,   38pt 4rb 5as 3to 3trey 16-29fg 3-3ft
2017-12-02,PG,"Murray, Jamal",42.8,"5,100",den,v lal, 115-100,33:11,   28pt 4rb 4as 2st 2to 5trey 8-20fg 7-8ft
2017-12-02,PG,"Dinwiddie, Spencer",41.7,"7,600",bkn,v atl, 102-114,30:03,   15pt 6rb 9as 3bl 3to 3trey 5-10fg 2-2ft
2017-12-02,PG,"Schroder, Dennis",38.6,"8,200",atl,@ bkn, 114-102,31:06,   24pt 3rb 6as 1st 1to 1trey 11-24fg 1-1ft
2017-12-02,SG,"Barea, Jose",37.8,"4,700",dal,v lac, 108-82,24:00,   21pt 4rb 10as 3to 4trey 8-12fg 1-1ft
2017-12-02,PG,"Rondo, Rajon",36.2,"4,800",nor,@ por, 123-116,28:07,   12pt 6rb 10as 1st 1to 2trey 5-9fg
2017-12-02,SG,"Barton, Will",36.2,"7,200",den,v lal, 115-100,28:29,   16pt 6rb 2as 1st 4bl 5to 1trey 4-11fg 7-7ft
2017-12-02,PG,"Napier, Shabazz",34.4,"3,500",por,v nor, 116-123,24:25,   15pt 7rb 2as 3st 1to 1trey 4-10fg 6-6ft
2017-12-02,SG,"Harris, Gary",34.4,"6,400",den,v lal, 115-100,34:11,   13pt 2rb 6as 4st 2to 1trey 5-15fg 2-2ft
2017-12-02,SG,"Hield, Buddy",34.2,"4,400",sac,@ mil, 104-109,29:48,   19pt 6rb 4as 1st 1to 4trey 6-12fg 3-3ft
2017-12-02,SG,"Smith, JR",33,"3,900",cle,v mem, 116-111,33:46,   17pt 5rb 2as 3st 2to 4trey 6-8fg 1-2ft
2017-12-02,SG,"Redick, JJ",32.9,"5,500",phi,v det, 108-103,35:36,   18pt 2rb 7as 1st 1to 1trey 6-10fg 5-6ft
2017-12-02,SG,"Holiday, Jrue",32.5,"6,800",nor,@ por, 123-116,37:44,   17pt 5rb 7as 1to 1trey 8-18fg
2017-12-02,SG,"Wade, Dwyane",31.4,"6,300",cle,v mem, 116-111,24:42,   16pt 2rb 4as 1st 2bl 2to 6-9fg 4-5ft
2017-12-02,SG,"Smart, Marcus",31.3,"6,100",bos,v pho, 116-111,28:29,   13pt 4rb 7as 1bl 2trey 3-6fg 5-6ft
2017-12-02,PG,"Jackson, Reggie",30.6,"5,900",det,@ phi, 103-108,29:15,   25pt 3rb 4as 4to 2trey 9-13fg 5-6ft
2017-12-02,PG,"Bledsoe, Eric",29.8,"7,600",mil,v sac, 109-104,32:36,   19pt 4rb 2as 2st 3to 2trey 4-9fg 9-10ft
2017-12-02,PG,"Irving, Kyrie",29.5,"9,200",bos,v pho, 116-111,31:02,   19pt 5as 2st 3to 2trey 8-14fg 1-1ft
2017-12-02,PG,"Ball, Lonzo",28.3,"7,000",lal,@ den, 100-115,33:22,   9pt 9rb 5as 2st 5to 1trey 4-10fg
2017-12-02,SG,"Middleton, Khris",27.9,"7,600",mil,v sac, 109-104,34:25,   25pt 2rb 1as 1st 4to 3trey 9-15fg 4-5ft
2017-12-02,PG,"Fox, De",26.7,"4,700",sac,@ mil, 104-109,20:37,   14pt 6rb 3as 1st 2to 1trey 5-10fg 3-4ft
2017-12-02,SG,"Korver, Kyle",26.4,"3,600",cle,v mem, 116-111,32:28,   9pt 2rb 2as 4bl 3trey 3-7fg
2017-12-02,SG,"Harris, Devin",26.1,"3,900",dal,v lac, 108-82,20:43,   15pt 3rb 3as 1st 1trey 2-5fg 10-11ft
2017-12-02,SG,"Williams, Louis",26,"8,000",lac,@ dal, 82-108,32:57,   18pt 6as 1to 1trey 4-16fg 9-10ft
2017-12-02,SG,"McCollum, CJ",25.3,"6,800",por,v nor, 116-123,34:15,   17pt 4rb 3as 1to 1trey 8-22fg
2017-12-02,SG,"Bazemore, Kent",24.8,"5,600",atl,@ bkn, 114-102,31:50,   8pt 4rb 3st 1bl 2trey 3-6fg
2017-12-02,SG,"Hart, Josh",24.6,"3,500",lal,@ den, 100-115,22:29,   9pt 3rb 2as 2st 1bl 3trey 3-4fg
