Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2016-10-28,PG,"Westbrook, Russell",80.6,"12,000",okc,v pho, 113-110,45:19,   51pt 13rb 10as 2st 5to 2trey 17-44fg 15-20ft
2016-10-28,PG,"Lin, Jeremy",45.3,"6,200",bkn,v ind, 103-94,34:27,   21pt 9rb 9as 1bl 2to 2trey 6-12fg 7-8ft
2016-10-28,SG,"Harden, James",44.4,"11,300",hou,@ dal, 106-98,35:51,   26pt 7rb 8as 1st 4to 4trey 9-18fg 4-5ft
2016-10-28,SG,"DeRozan, DeMar",44.4,"7,800",tor,v cle, 91-94,38:21,   32pt 7rb 2as 2st 3to 12-28fg 8-8ft
2016-10-28,PG,"Frazier, Tim",40.2,"5,300",nor,v gsw, 114-122,34:21,   21pt 6rb 10as 3to 1trey 10-18fg 0-1ft
2016-10-28,SG,"Thompson, Klay",39.4,"6,100",gsw,@ nor, 122-114,38:57,   28pt 2rb 4as 2st 1to 2trey 11-21fg 4-4ft
2016-10-28,PG,"Bledsoe, Eric",37,"7,400",pho,@ okc, 110-113,37:50,   17pt 5rb 6as 3st 1to 6-16fg 5-9ft
2016-10-28,PG,"Irving, Kyrie",35.2,"7,500",cle,@ tor, 94-91,38:26,   26pt 6rb 6as 7to 5trey 10-23fg 1-1ft
2016-10-28,PG,"Walker, Kemba",35.2,"7,900",cha,@ mia, 97-91,31:06,   24pt 1rb 4as 2st 2trey 7-18fg 8-9ft
2016-10-28,PG,"Curry, Stephen",32.7,"9,000",gsw,@ nor, 122-114,34:04,   23pt 1rb 7as 1st 4to 4trey 8-19fg 3-4ft
2016-10-28,PG,"Hill, George",32.1,"6,100",uta,v lal, 96-89,35:18,   23pt 3rb 3as 1bl 1to 2trey 7-14fg 7-9ft
2016-10-28,SG,"Oladipo, Victor",32,"7,000",okc,v pho, 113-110,43:42,   21pt 5rb 2as 2st 1bl 4to 1trey 7-17fg 6-7ft
2016-10-28,PG,"Smith, Ishmael",30.4,"6,200",det,v orl, 108-82,26:00,   16pt 2rb 8as 1st 2to 8-13fg
2016-10-28,PG,"Dragic, Goran",30.3,"6,800",mia,v cha, 91-97,33:50,   14pt 4rb 9as 1st 4to 3trey 4-12fg 3-3ft
2016-10-28,SG,"Gordon, Eric",29.8,"5,200",hou,@ dal, 106-98,33:02,   18pt 4rb 6as 2to 3trey 4-9fg 7-8ft
2016-10-28,SG,"Lamb, Jeremy",29.1,"3,800",cha,@ mia, 97-91,22:22,   16pt 8rb 1as 1bl 7-12fg 2-2ft
2016-10-28,PG,"Payton, Elfrid",29,"5,900",orl,@ det, 82-108,27:37,   15pt 5rb 6as 1st 3to 1trey 6-13fg 2-2ft
