Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-10-26,PG,"Wall, John",56.4,"9,600",was,@ sac, 112-116,36:35,   26pt 2rb 8as 3st 3bl 2to 1trey 9-20fg 7-8ft
2018-10-26,PG,"Lowry, Kyle",45.8,"8,500",tor,v dal, 116-107,35:47,   20pt 4rb 12as 1bl 3trey 8-14fg 1-2ft
2018-10-26,PG,"Walker, Kemba",45.7,"8,500",cha,v chi, 135-106,26:13,   30pt 6rb 7as 2to 5trey 11-18fg 3-3ft
2018-10-26,SG,"Holiday, Jrue",42.1,"7,800",nor,v bkn, 117-115,37:30,   26pt 3rb 5as 1st 1bl 1to 3trey 9-19fg 5-5ft
2018-10-26,PG,"Curry, Stephen",36.8,"9,900",gsw,@ nyk, 128-100,33:24,   29pt 4rb 2as 1st 3to 6trey 10-18fg 3-3ft
2018-10-26,PG,"Russell, D",34,"7,000",bkn,@ nor, 115-117,27:54,   24pt 5rb 4as 1st 5to 6trey 9-16fg
2018-10-26,PG,"Fox, De",33.7,"8,000",sac,v was, 116-112,30:24,   18pt 1rb 9as 1st 2to 2trey 7-14fg 2-4ft
2018-10-26,SG,"LeVert, Caris",32.2,"6,800",bkn,@ nor, 115-117,31:25,   21pt 6rb 4as 2to 1trey 8-23fg 4-5ft
2018-10-26,PG,"Paul, Chris",32.2,"9,700",hou,v lac, 113-133,34:22,   12pt 6rb 8as 2st 5to 3-13fg 6-6ft
2018-10-26,PG,"Parker, Tony",32,"3,600",cha,v chi, 135-106,19:12,   18pt 8as 1st 1to 1trey 7-11fg 3-3ft
2018-10-26,SG,"Hield, Buddy",31,"6,300",sac,v was, 116-112,35:48,   22pt 5rb 2as 1bl 3to 2trey 8-17fg 4-5ft
2018-10-26,SG,"Doncic, Luka",31,"7,400",dal,@ tor, 107-116,35:09,   22pt 5rb 4as 3to 4trey 7-14fg 4-4ft
2018-10-26,SG,"Green, Danny",30.6,"4,900",tor,v dal, 116-107,30:18,   15pt 8rb 1st 1bl 4trey 4-8fg 3-3ft
