Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-02-22,PG,"Curry, Stephen",68.2,"9,300",gsw,v lac, 134-127,37:08,   44pt 6rb 10as 2st 4to 8trey 14-19fg 8-8ft
2018-02-22,PG,"Westbrook, Russell",49.5,"12,000",okc,@ sac, 110-107,38:22,   17pt 15rb 11as 2st 8to 1trey 4-14fg 8-10ft
2018-02-22,PG,"Walker, Kemba",46.5,"9,100",cha,v bkn, 111-96,35:01,   31pt 7as 2st 1to 4trey 12-22fg 3-3ft
2018-02-22,PG,"Burke, Trey",44.8,"3,500",nyk,@ orl, 120-113,29:42,   26pt 4rb 6as 1st 1bl 1to 2trey 12-22fg
2018-02-22,SG,"Fournier, Evan",41.5,"6,400",orl,v nyk, 113-120,34:59,   25pt 5rb 5as 1st 3trey 9-14fg 4-4ft
2018-02-22,SG,"Jr, Tim",40.6,"6,200",nyk,@ orl, 120-113,34:31,   23pt 3rb 6as 1st 1bl 1to 1trey 9-19fg 4-4ft
2018-02-22,SG,"Williams, Louis",40.2,"7,000",lac,@ gsw, 127-134,33:44,   21pt 1rb 12as 1st 3to 2trey 7-17fg 5-5ft
2018-02-22,PG,"Satoransky, Tomas",39.8,"5,900",was,@ cle, 110-103,31:27,   17pt 4rb 8as 2st 1trey 6-7fg 4-4ft
2018-02-22,SG,"Hield, Buddy",37.8,"4,400",sac,v okc, 107-110,29:07,   19pt 9rb 4as 1st 1to 3trey 8-13fg
2018-02-22,SG,"Beal, Bradley",36.9,"9,500",was,@ cle, 110-103,35:35,   18pt 2rb 9as 2bl 3to 2trey 8-19fg
2018-02-22,PG,"Dinwiddie, Spencer",32.3,"7,000",bkn,@ cha, 96-111,33:41,   12pt 4rb 9as 1bl 1to 1trey 5-14fg 1-1ft
2018-02-22,SG,"Russell, D",31.3,"6,100",bkn,@ cha, 96-111,32:24,   19pt 4rb 5as 1bl 3to 2trey 7-16fg 3-3ft
2018-02-22,SG,"LaVine, Zach",30.6,"7,100",chi,v phi, 115-116,31:07,   23pt 3rb 4as 2to 5trey 7-16fg 4-7ft
2018-02-22,SG,"Batum, Nicolas",30.5,"6,300",cha,v bkn, 111-96,31:48,   10pt 5rb 7as 1st 1bl 2to 2trey 4-8fg
2018-02-22,PG,"Rivers, Austin",28.1,"5,100",lac,@ gsw, 127-134,37:39,   14pt 3rb 5as 1st 2trey 5-10fg 2-6ft
2018-02-22,SG,"Temple, Garrett",27.6,"4,000",sac,v okc, 107-110,34:14,   13pt 3rb 6as 1st 1to 3trey 5-10fg
2018-02-22,SG,"Thompson, Klay",23.9,"6,400",gsw,v lac, 134-127,36:08,   19pt 2rb 1as 1bl 2to 2trey 8-14fg 1-2ft
2018-02-22,PG,"Payne, Cameron",22.4,"3,500",chi,v phi, 115-116,20:03,   7pt 2rb 6as 1st 1bl 2to 1trey 3-9fg
2018-02-22,PG,"Dunn, Kris",22.3,"6,400",chi,v phi, 115-116,27:57,   5pt 4rb 5as 2st 1to 2-11fg 1-2ft
2018-02-22,SG,"Wallace, Tyrone",22.1,"3,500",lac,@ gsw, 127-134,19:03,   8pt 3rb 3as 2st 3-8fg 2-2ft
2018-02-22,PG,"Ntilikina, Frank",21.6,"3,500",nyk,@ orl, 120-113,29:46,   7pt 3rb 2as 1st 2bl 1to 2-6fg 3-4ft
2018-02-22,SG,"Smith, JR",21.2,"4,800",cle,v was, 103-110,32:30,   15pt 1rb 1st 1bl 1to 3trey 6-12fg
2018-02-22,PG,"Mudiay, Emmanuel",21,"4,600",nyk,@ orl, 120-113,22:46,   8pt 5rb 4as 1st 2to 4-9fg
2018-02-22,PG,"Augustin, DJ",20.4,"5,400",orl,v nyk, 113-120,27:07,   13pt 2rb 4as 1to 3trey 3-7fg 4-4ft
2018-02-22,SG,"Redick, JJ",19.6,"5,100",phi,@ chi, 116-115,31:19,   14pt 3rb 2as 1to 3trey 4-13fg 3-4ft
2018-02-22,PG,"Teodosic, Milos",18.2,"3,600",lac,@ gsw, 127-134,27:50,   14pt 1rb 2as 1st 3to 4trey 4-11fg 2-2ft
2018-02-22,PG,"Felton, Raymond",17.8,"4,800",okc,@ sac, 110-107,17:26,   7pt 4rb 4as 3-10fg 1-1ft
2018-02-22,PG,"Mack, Shelvin",17.6,"4,300",orl,v nyk, 113-120,20:53,   8pt 3rb 4as 1st 3to 4-6fg
2018-02-22,SG,"Lee, Courtney",17.2,"4,200",nyk,@ orl, 120-113,14:02,   10pt 1rb 2as 1st 2trey 4-8fg
2018-02-22,SG,"Korver, Kyle",15,"3,500",cle,v was, 103-110,18:33,   6pt 5rb 2as 2trey 2-6fg
