Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2016-11-09,SG,"Harden, James",54.9,"11,100",hou,@ sas, 101-99,40:50,   24pt 12rb 15as 1st 8to 1trey 9-19fg 5-7ft
2016-11-09,PG,"Westbrook, Russell",52.9,"11,500",okc,v tor, 102-112,38:46,   36pt 7rb 7as 1st 2bl 8to 3trey 9-26fg 15-18ft
2016-11-09,SG,"DeRozan, DeMar",52.8,"8,800",tor,@ okc, 112-102,38:50,   37pt 4rb 6as 3st 4to 13-22fg 11-15ft
2016-11-09,PG,"Teague, Jeff",50.9,"5,900",ind,v phi, 122-115,40:44,   30pt 2rb 9as 2st 1bl 1to 1trey 10-16fg 9-10ft
2016-11-09,SG,"LaVine, Zach",48.3,"5,900",min,@ orl, 123-107,36:25,   37pt 4rb 3as 1st 7trey 14-22fg 2-3ft
2016-11-09,PG,"Lowry, Kyle",46.3,"7,600",tor,@ okc, 112-102,42:46,   19pt 9rb 13as 1bl 5to 5trey 6-20fg 2-2ft
2016-11-09,PG,"Thomas, Isaiah",42.2,"8,100",bos,@ was, 93-118,35:25,   23pt 6rb 10as 3to 1trey 6-18fg 10-10ft
2016-11-09,PG,"Walker, Kemba",42,"8,000",cha,v uta, 104-98,33:54,   21pt 5rb 6as 4st 2to 1trey 7-20fg 6-6ft
2016-11-09,PG,"Bledsoe, Eric",41.2,"7,100",pho,v det, 107-100,34:59,   21pt 11rb 8as 5to 1trey 8-15fg 4-4ft
2016-11-09,SG,"Wade, Dwyane",40.1,"6,700",chi,@ atl, 107-115,33:58,   25pt 3rb 3as 5st 3to 2trey 10-17fg 3-4ft
2016-11-09,SG,"Pope, Kentavious",36.7,"4,400",det,@ pho, 100-107,41:40,   27pt 6rb 1as 1st 1to 5trey 9-22fg 4-5ft
2016-11-09,SG,"Curry, Seth",35.7,"3,500",dal,@ gsw, 95-116,35:03,   10pt 1rb 9as 5st 2bl 3to 2trey 4-17fg 0-1ft
2016-11-09,PG,"Paul, Chris",35.3,"9,400",lac,v por, 111-80,23:28,   19pt 4rb 7as 1st 1to 3trey 7-14fg 2-2ft
2016-11-09,SG,"Oladipo, Victor",33.6,"5,300",okc,v tor, 102-112,36:00,   18pt 8rb 2as 2st 1to 5trey 6-16fg 1-1ft
2016-11-09,PG,"Curry, Stephen",33.6,"8,900",gsw,v dal, 116-95,30:50,   24pt 3rb 6as 1st 5to 4trey 8-12fg 4-4ft
2016-11-09,PG,"Payton, Elfrid",33.1,"5,600",orl,v min, 107-123,26:36,   18pt 3rb 7as 1st 1to 1trey 8-14fg 1-1ft
2016-11-09,PG,"Smith, Ishmael",33.1,"5,300",det,@ pho, 100-107,32:16,   9pt 3rb 7as 4st 2bl 2to 3-13fg 3-4ft
2016-11-09,SG,"Hood, Rodney",32.8,"5,300",uta,@ cha, 98-104,33:23,   20pt 4rb 4as 2st 2to 4trey 7-14fg 2-4ft
2016-11-09,SG,"Bradley, Avery",32.6,"6,900",bos,@ was, 93-118,38:23,   21pt 3rb 2as 2st 1bl 1to 3trey 9-14fg 0-1ft
2016-11-09,PG,"Wall, John",32.1,"9,100",was,v bos, 118-93,30:55,   19pt 3rb 7as 1st 1bl 5to 1trey 6-16fg 6-7ft
2016-11-09,SG,"Thornton, Marcus",31.8,"3,500",was,v bos, 118-93,34:10,   16pt 4rb 4as 3st 1to 2trey 5-13fg 4-4ft
2016-11-09,SG,"Thompson, Hollis",31.7,"3,700",phi,@ ind, 115-122,25:59,   19pt 6rb 3as 1st 1to 3trey 7-12fg 2-2ft
2016-11-09,PG,"Mills, Patty",26.6,"4,400",sas,v hou, 99-101,33:40,   8pt 3rb 10as 3-8fg 2-2ft
2016-11-09,PG,"Jones, Tyus",26.3,"3,500",min,@ orl, 123-107,30:32,   10pt 4rb 5as 2st 2trey 3-9fg 2-2ft
2016-11-09,SG,"Thompson, Klay",25.4,"5,900",gsw,v dal, 116-95,28:49,   20pt 2rb 4as 3to 4trey 8-13fg
2016-11-09,PG,"Smart, Marcus",25.1,"4,900",bos,@ was, 93-118,36:29,   20pt 3rb 1as 1st 2to 4trey 7-18fg 2-5ft
2016-11-09,SG,"Green, Danny",23.6,"4,400",sas,v hou, 99-101,26:00,   8pt 3rb 2as 4st 1bl 1to 2trey 3-9fg
2016-11-09,SG,"Henderson, Gerald",23,"3,900",phi,@ ind, 115-122,30:23,   17pt 5rb 2as 3to 1trey 8-14fg
2016-11-09,PG,"Rondo, Rajon",22.5,"5,500",chi,@ atl, 107-115,33:53,   6pt 5rb 7as 1st 2to 1trey 2-10fg 1-2ft
2016-11-09,SG,"Booker, Devin",22.4,"6,700",pho,v det, 107-100,33:29,   11pt 2rb 4as 1st 2bl 3to 1trey 3-9fg 4-5ft
2016-11-09,PG,"Burke, Trey",22.2,"3,500",was,v bos, 118-93,17:05,   18pt 1rb 2as 3trey 7-9fg 1-2ft
2016-11-09,PG,"Schroder, Dennis",21.9,"6,000",atl,v chi, 115-107,31:17,   13pt 7rb 3as 4to 1trey 5-19fg 2-3ft
2016-11-09,PG,"Rose, Derrick",21.6,"6,300",nyk,v bkn, 110-96,22:11,   14pt 3rb 4as 2to 1trey 6-10fg 1-2ft
2016-11-09,PG,"Rivers, Austin",21.3,"3,800",lac,v por, 111-80,29:33,   9pt 4rb 5as 2trey 3-10fg 1-1ft
2016-11-09,PG,"Jennings, Brandon",21.1,"4,200",nyk,v bkn, 110-96,26:36,   3pt 3rb 11as 1st 4to 1trey 1-6fg
2016-11-09,SG,"Gordon, Eric",20.4,"5,000",hou,@ sas, 101-99,33:53,   15pt 2rb 2as 1bl 2to 2trey 5-14fg 3-3ft
2016-11-09,PG,"Napier, Shabazz",20.4,"3,500",por,@ lac, 80-111,21:21,   11pt 2rb 2as 2st 1trey 4-10fg 2-3ft
2016-11-09,SG,"Batum, Nicolas",19.9,"6,400",cha,v uta, 104-98,34:04,   9pt 2rb 5as 1st 1to 3-10fg 3-5ft
2016-11-09,SG,"Harris, Joe",18.9,"3,500",bkn,@ nyk, 96-110,29:08,   8pt 7rb 1as 1st 1to 1trey 3-7fg 1-2ft
2016-11-09,PG,"Mack, Shelvin",18.1,"3,900",uta,@ cha, 98-104,24:26,   6pt 3rb 5as 1st 1to 3-11fg
