Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-12-09,SG,"DeRozan, DeMar",54.2,"8,800",sas,v uta, 110-97,38:08,   26pt 6rb 8as 2st 1bl 10-23fg 6-6ft
2018-12-09,PG,"Walker, Kemba",51.2,"8,900",cha,@ nyk, 119-107,30:32,   25pt 6rb 6as 4st 2to 4trey 8-20fg 5-5ft
2018-12-09,SG,"Holiday, Jrue",50.5,"9,500",nor,@ det, 116-108,40:26,   37pt 5rb 5as 3st 9to 6trey 14-22fg 3-3ft
2018-12-09,SG,"Mitchell, Donovan",41.5,"8,300",uta,@ sas, 97-110,35:28,   27pt 5rb 1as 2st 1bl 2to 3trey 8-21fg 8-10ft
2018-12-09,SG,"Galloway, Langston",38.1,"3,500",det,v nor, 108-116,36:45,   24pt 3rb 3as 2st 4trey 9-20fg 2-3ft
2018-12-09,PG,"Frazier, Tim",33.6,"5,700",nor,@ det, 116-108,34:19,   14pt 3rb 8as 2st 2to 2trey 4-5fg 4-4ft
2018-12-09,SG,"Jr, Tim",31.9,"7,500",nyk,v cha, 107-119,34:45,   21pt 2rb 5as 2st 5to 3trey 7-13fg 4-4ft
2018-12-09,PG,"Rubio, Ricky",31.6,"7,300",uta,@ sas, 97-110,35:32,   26pt 3rb 2as 1to 3trey 11-23fg 1-1ft
2018-12-09,SG,"Green, Danny",30,"4,500",tor,v mil, 99-104,33:55,   8pt 5rb 4as 1st 3bl 2to 2trey 3-7fg
2018-12-09,SG,"Lamb, Jeremy",28,"6,600",cha,@ nyk, 119-107,27:46,   19pt 5rb 1st 1trey 8-12fg 2-2ft
2018-12-09,PG,"VanVleet, Fred",27.4,"4,000",tor,v mil, 99-104,27:24,   19pt 2rb 2as 1st 5trey 7-12fg
2018-12-09,SG,"Brogdon, Malcolm",26.4,"6,200",mil,@ tor, 104-99,31:44,   18pt 2rb 2as 1st 3trey 7-15fg 1-1ft
2018-12-09,SG,"Middleton, Khris",26.3,"7,400",mil,@ tor, 104-99,33:32,   10pt 9rb 5as 1st 5to 2trey 3-9fg 2-3ft
2018-12-09,PG,"Forbes, Bryn",24.5,"3,500",sas,v uta, 110-97,31:20,   15pt 5rb 3as 1to 1trey 6-8fg 2-2ft
2018-12-09,PG,"Calderon, Jose",24.3,"3,500",det,v nor, 108-116,21:47,   0pt 4rb 9as 2st 0-1fg
2018-12-09,PG,"Parker, Tony",22.4,"3,600",cha,@ nyk, 119-107,16:47,   16pt 2rb 2as 1st 2to 6-13fg 4-6ft
2018-12-09,SG,"Belinelli, Marco",21.9,"3,500",sas,v uta, 110-97,23:39,   10pt 2rb 3as 1st 1bl 1to 2trey 4-9fg
2018-12-09,PG,"White, Derrick",21.4,"4,200",sas,v uta, 110-97,30:14,   6pt 2rb 4as 3st 2to 3-6fg
2018-12-09,SG,"Brown, Sterling",17.9,"3,500",mil,@ tor, 104-99,22:07,   5pt 7rb 1as 1bl 1trey 2-6fg
2018-12-09,PG,"Bledsoe, Eric",17.9,"7,900",mil,@ tor, 104-99,33:15,   9pt 2rb 5as 1to 4-14fg 1-1ft
2018-12-09,PG,"Jackson, Reggie",17.5,"5,600",det,v nor, 108-116,26:13,   2pt 7as 2st 1to 1-6fg
2018-12-09,SG,"Monk, Malik",17.3,"3,700",cha,@ nyk, 119-107,20:14,   9pt 4rb 1as 1st 1to 2trey 3-8fg 1-2ft
2018-12-09,PG,"Ntilikina, Frank",16.5,"3,500",nyk,v cha, 107-119,20:00,   18pt 1as 3to 4trey 7-11fg
2018-12-09,PG,"Lowry, Kyle",16.5,"8,100",tor,v mil, 99-104,33:31,   0pt 5rb 7as 1bl 3to 0-5fg
2018-12-09,SG,"Dotson, Damyean",14.7,"5,900",nyk,v cha, 107-119,31:19,   12pt 1rb 3as 3to 6-8fg
