Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2016-12-03,PG,"Thomas, Isaiah",52.3,"8,100",bos,@ phi, 107-106,33:11,   37pt 4rb 7as 1st 2to 2trey 11-19fg 13-15ft
2016-12-03,SG,"Antetokounmpo, Giannis",48,"10,400",mil,v bkn, 112-103,34:45,   16pt 10rb 6as 2st 5bl 3to 1trey 5-9fg 5-8ft
2016-12-03,PG,"Bledsoe, Eric",48,"8,100",pho,@ gsw, 109-138,30:07,   27pt 5rb 4as 5st 1to 5trey 10-19fg 2-2ft
2016-12-03,SG,"Batum, Nicolas",47.6,"6,700",cha,v min, 120-125,40:35,   15pt 8rb 12as 3st 1bl 3to 3trey 6-15fg 0-3ft
2016-12-03,SG,"Williams, Louis",45.9,"5,200",lal,@ mem, 100-103,31:34,   40pt 2rb 1as 2st 2to 4trey 11-20fg 14-14ft
2016-12-03,SG,"Daniels, Troy",43.4,"3,700",mem,v lal, 103-100,34:21,   31pt 2rb 4as 1st 1bl 6trey 12-23fg 1-3ft
2016-12-03,SG,"Thompson, Klay",40.5,"6,000",gsw,v pho, 138-109,33:36,   26pt 5rb 3as 2st 1bl 2to 6trey 10-17fg
2016-12-03,PG,"Dragic, Goran",39.8,"7,100",mia,@ por, 92-99,35:29,   18pt 9rb 8as 2st 5to 8-19fg 2-2ft
2016-12-03,PG,"Lowry, Kyle",39.6,"8,400",tor,v atl, 128-84,31:10,   17pt 8rb 8as 1bl 1to 3trey 6-9fg 2-2ft
2016-12-03,PG,"Rubio, Ricky",37.4,"5,600",min,@ cha, 125-120,36:43,   9pt 7rb 12as 1st 1bl 2to 1trey 2-7fg 4-5ft
2016-12-03,PG,"Walker, Kemba",35.8,"8,300",cha,v min, 120-125,37:20,   22pt 4rb 8as 3to 2trey 9-22fg 2-4ft
2016-12-03,PG,"Curry, Stephen",35.4,"9,500",gsw,v pho, 138-109,29:50,   31pt 2rb 2as 1st 3to 5trey 10-15fg 6-6ft
2016-12-03,PG,"Williams, Deron",34.9,"5,700",dal,v chi, 107-82,31:11,   9pt 2rb 15as 1st 1to 3-11fg 3-3ft
2016-12-03,SG,"Bradley, Avery",34.8,"6,500",bos,@ phi, 107-106,32:19,   20pt 9rb 2as 1st 1to 1trey 9-16fg 1-2ft
2016-12-03,SG,"Barton, Will",34,"4,800",den,@ uta, 98-105,33:43,   20pt 5rb 4as 2st 1bl 4to 3trey 8-15fg 1-2ft
2016-12-03,SG,"Matthews, Wes",33.6,"4,800",dal,v chi, 107-82,34:54,   26pt 3rb 2as 2st 3to 7trey 9-17fg 1-1ft
2016-12-03,PG,"Rodriguez, Sergio",33,"4,400",phi,v bos, 106-107,31:38,   15pt 5rb 8as 2st 4to 4trey 5-11fg 1-1ft
2016-12-03,PG,"Lillard, Damian",32.8,"9,600",por,v mia, 99-92,35:14,   19pt 4rb 6as 1st 2to 2trey 6-19fg 5-6ft
2016-12-03,SG,"McCollum, CJ",30.8,"7,500",por,v mia, 99-92,33:20,   17pt 4rb 4as 2bl 1to 1trey 7-18fg 2-3ft
2016-12-03,SG,"DeRozan, DeMar",30.6,"8,900",tor,v atl, 128-84,30:39,   21pt 3rb 4as 1st 2to 8-16fg 5-6ft
2016-12-03,SG,"LaVine, Zach",29.9,"6,000",min,@ cha, 125-120,43:31,   17pt 2rb 3as 2st 1bl 3trey 7-19fg
2016-12-03,PG,"Baldwin, Wade",28.9,"3,800",mem,v lal, 103-100,20:16,   7pt 2rb 9as 3st 1bl 2to 2-7fg 3-4ft
2016-12-03,PG,"Johnson, Tyler",28.4,"5,100",mia,@ por, 92-99,33:40,   9pt 7rb 4as 2st 1bl 1to 2trey 3-14fg 1-2ft
2016-12-03,PG,"Dellavedova, Matthew",28.4,"4,000",mil,v bkn, 112-103,26:53,   18pt 2rb 6as 1to 6-10fg 6-6ft
2016-12-03,SG,"Booker, Devin",27.7,"5,900",pho,@ gsw, 109-138,32:36,   21pt 1rb 5as 2to 1trey 8-17fg 4-5ft
2016-12-03,SG,"Harris, Joe",27,"3,700",bkn,@ mil, 103-112,29:36,   17pt 5rb 2as 1st 1to 3trey 7-12fg
2016-12-03,SG,"Hood, Rodney",26.7,"5,300",uta,v den, 105-98,28:02,   15pt 6rb 1as 2st 1to 1trey 4-14fg 6-7ft
2016-12-03,PG,"Nelson, Jameer",26.3,"4,400",den,@ uta, 98-105,26:28,   13pt 4rb 7as 1bl 4to 3trey 5-8fg 0-1ft
2016-12-03,PG,"Schroder, Dennis",26.2,"5,900",atl,@ tor, 84-128,24:23,   15pt 1rb 6as 1st 1to 7-14fg 1-1ft
2016-12-03,PG,"Joseph, Cory",26,"4,000",tor,v atl, 128-84,23:11,   10pt 5rb 6as 1st 1to 5-12fg
2016-12-03,SG,"Kilpatrick, Sean",24.7,"5,600",bkn,@ mil, 103-112,29:12,   19pt 1rb 3as 1trey 3-13fg 12-13ft
2016-12-03,SG,"Allen, Tony",24.3,"4,000",mem,v lal, 103-100,23:51,   8pt 9rb 3as 2st 3to 4-7fg
2016-12-03,PG,"Dunn, Kris",22.4,"3,500",min,@ cha, 125-120,16:17,   8pt 2rb 6as 1st 1bl 1to 1trey 3-5fg 1-2ft
2016-12-03,PG,"Mudiay, Emmanuel",21.6,"5,800",den,@ uta, 98-105,21:31,   12pt 3rb 1st 2bl 2trey 5-11fg
2016-12-03,SG,"Crabbe, Allen",21.6,"3,500",por,v mia, 99-92,27:57,   16pt 3rb 1bl 4trey 5-11fg 2-2ft
