Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-10-30,PG,"Westbrook, Russell",57.8,"12,000",okc,v lac, 128-110,33:30,   32pt 4rb 8as 3st 1bl 3to 1trey 13-25fg 5-7ft
2018-10-30,PG,"Irving, Kyrie",45.5,"7,500",bos,v det, 108-105,33:25,   31pt 5rb 5as 1st 2to 4trey 10-16fg 7-8ft
2018-10-30,SG,"Hield, Buddy",43.7,"6,600",sac,@ orl, 107-99,38:40,   25pt 11rb 3as 1bl 2to 1trey 9-15fg 6-6ft
2018-10-30,SG,"Beal, Bradley",42.1,"8,200",was,@ mem, 95-107,40:16,   17pt 3rb 7as 2st 3bl 4to 4trey 5-16fg 3-4ft
2018-10-30,PG,"Paul, Chris",40.5,"9,600",hou,v por, 85-104,37:06,   17pt 5rb 9as 2st 2to 2trey 6-19fg 3-4ft
2018-10-30,SG,"Hood, Rodney",39.7,"5,700",cle,v atl, 136-114,30:52,   26pt 1rb 3as 3st 1to 4trey 9-13fg 4-6ft
2018-10-30,PG,"Parker, Tony",39.7,"3,700",cha,v mia, 125-113,25:09,   24pt 1rb 11as 2to 1trey 8-15fg 7-8ft
2018-10-30,PG,"Lowry, Kyle",39.6,"9,000",tor,v phi, 129-112,37:27,   20pt 3rb 12as 1st 5to 3trey 7-14fg 3-4ft
2018-10-30,PG,"Wall, John",38.5,"9,500",was,@ mem, 95-107,34:23,   22pt 5rb 7as 3st 9to 4trey 9-15fg
2018-10-30,PG,"Conley, Mike",37.1,"7,700",mem,v was, 107-95,35:12,   19pt 3rb 7as 1st 1bl 2to 2trey 6-18fg 5-7ft
2018-10-30,PG,"Lillard, Damian",36.1,"10,400",por,@ hou, 104-85,27:36,   22pt 3rb 7as 1st 3to 1trey 8-10fg 5-5ft
2018-10-30,PG,"Walker, Kemba",34.8,"9,000",cha,v mia, 125-113,35:17,   19pt 4rb 8as 1to 4trey 6-14fg 3-4ft
2018-10-30,PG,"Mack, Shelvin",31.4,"3,800",mem,v was, 107-95,29:37,   14pt 2rb 8as 1st 2trey 5-8fg 2-2ft
2018-10-30,PG,"Sexton, Collin",31.1,"4,800",cle,v atl, 136-114,27:42,   17pt 8rb 3as 1bl 3to 1trey 4-10fg 8-9ft
2018-10-30,SG,"Brown, Jaylen",30.5,"5,000",bos,v det, 108-105,32:12,   14pt 5rb 3as 1st 1bl 1trey 6-13fg 1-2ft
2018-10-30,SG,"Ross, Terrence",30.4,"4,000",orl,v sac, 99-107,27:11,   17pt 2rb 2as 3st 1to 3trey 7-17fg
2018-10-30,SG,"McCollum, CJ",28.8,"6,600",por,@ hou, 104-85,27:36,   19pt 4rb 2as 1bl 1to 3trey 7-13fg 2-2ft
2018-10-30,SG,"Wade, Dwyane",28.2,"4,700",mia,@ cha, 113-125,24:39,   19pt 1rb 4as 1st 1to 4trey 6-10fg 3-3ft
2018-10-30,PG,"Young, Trae",28.2,"7,100",atl,@ cle, 114-136,31:23,   24pt 1rb 4as 3to 3trey 9-13fg 3-5ft
2018-10-30,SG,"Temple, Garrett",26.9,"4,200",mem,v was, 107-95,35:46,   20pt 7rb 1as 3to 4trey 5-13fg 6-6ft
2018-10-30,PG,"Lin, Jeremy",26.2,"3,500",atl,@ cle, 114-136,23:30,   12pt 1rb 8as 1st 2to 2trey 4-11fg 2-2ft
2018-10-30,PG,"Hill, George",25.9,"5,300",cle,v atl, 136-114,20:18,   17pt 2rb 3as 1st 1to 2trey 6-8fg 3-3ft
2018-10-30,SG,"Williams, Louis",25.5,"5,200",lac,@ okc, 110-128,24:46,   17pt 5rb 3as 1st 5to 1trey 4-11fg 8-8ft
