Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2016-12-11,PG,"Westbrook, Russell",57.4,"12,600",okc,v bos, 99-96,36:12,   37pt 12rb 6as 2st 7to 2trey 14-26fg 7-12ft
2016-12-11,PG,"Frazier, Tim",54.7,"4,900",nor,@ pho, 120-119,37:56,   14pt 11rb 11as 5st 1bl 1to 4-10fg 6-7ft
2016-12-11,PG,"Bledsoe, Eric",47.6,"8,400",pho,v nor, 119-120,39:37,   32pt 3rb 8as 2st 4to 3trey 13-26fg 3-4ft
2016-12-11,PG,"Curry, Stephen",42.3,"9,300",gsw,@ min, 116-108,31:35,   22pt 4rb 9as 1st 2trey 6-13fg 8-8ft
2016-12-11,PG,"McConnell, TJ",40.5,"3,500",phi,@ det, 97-79,37:22,   12pt 10rb 9as 3st 3to 6-9fg
2016-12-11,SG,"Thompson, Klay",40.2,"6,700",gsw,@ min, 116-108,38:57,   30pt 6rb 2as 1bl 2to 4trey 11-21fg 4-4ft
2016-12-11,SG,"Williams, Louis",37.7,"6,300",lal,v nyk, 112-118,25:50,   24pt 6rb 5as 2st 5to 2trey 6-13fg 10-10ft
2016-12-11,SG,"LaVine, Zach",33.6,"6,100",min,v gsw, 108-116,42:16,   25pt 3rb 4as 1to 5trey 8-19fg 4-4ft
2016-12-11,PG,"Holiday, Jrue",33.1,"7,000",nor,@ pho, 120-119,39:36,   23pt 3rb 3as 2st 2to 2trey 7-18fg 7-9ft
2016-12-11,PG,"Smart, Marcus",31.7,"4,700",bos,@ okc, 96-99,35:43,   11pt 6rb 9as 1st 2to 1trey 5-11fg 0-1ft
2016-12-11,PG,"Rose, Derrick",31.6,"6,600",nyk,@ lal, 118-112,33:55,   25pt 3rb 2as 1bl 2to 12-16fg 1-2ft
2016-12-11,SG,"Bradley, Avery",27.8,"6,700",bos,@ okc, 96-99,35:17,   18pt 4rb 2as 3st 4to 2trey 8-18fg 0-1ft
2016-12-11,PG,"Jennings, Brandon",27.6,"4,900",nyk,@ lal, 118-112,22:58,   19pt 3rb 4as 1to 3trey 5-11fg 6-6ft
2016-12-11,SG,"Booker, Devin",27.5,"5,800",pho,v nor, 119-120,38:11,   16pt 5rb 5as 1st 4to 2trey 6-15fg 2-3ft
