Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2017-02-23,PG,"Walker, Kemba",55.4,"7,700",cha,@ det, 108-114,41:52,   34pt 7rb 6as 2st 3trey 11-19fg 9-9ft
2017-02-23,PG,"Curry, Stephen",54.9,"9,100",gsw,v lac, 123-113,32:11,   35pt 7rb 5as 4st 4to 6trey 10-16fg 9-10ft
2017-02-23,SG,"Pope, Kentavious",48.3,"4,900",det,v cha, 114-108,42:44,   33pt 9rb 3as 7trey 11-25fg 4-4ft
2017-02-23,SG,"Harden, James",40.8,"12,600",hou,@ nor, 129-99,29:41,   13pt 4rb 14as 3st 4to 1trey 3-9fg 6-6ft
2017-02-23,SG,"Lee, Courtney",40.7,"4,500",nyk,@ cle, 104-119,36:24,   25pt 6rb 5as 1st 1to 3trey 10-15fg 2-2ft
2017-02-23,PG,"Lillard, Damian",40,"8,300",por,@ orl, 112-103,32:22,   33pt 5rb 2as 2to 4trey 12-23fg 5-6ft
2017-02-23,PG,"Collison, Darren",39.8,"5,500",sac,v den, 116-100,32:03,   15pt 4rb 10as 2st 1bl 1to 2trey 5-13fg 3-3ft
2017-02-23,PG,"Smith, Ishmael",39.2,"4,200",det,v cha, 114-108,33:02,   5pt 6rb 16as 1st 1bl 1to 2-12fg 1-2ft
2017-02-23,PG,"Irving, Kyrie",37.6,"9,000",cle,v nyk, 119-104,30:25,   23pt 3rb 6as 1st 1bl 2to 1trey 9-16fg 4-5ft
2017-02-23,PG,"Nelson, Jameer",34.8,"5,600",den,@ sac, 100-116,29:27,   12pt 4rb 6as 5st 1to 2trey 5-9fg
2017-02-23,SG,"McCollum, CJ",33.2,"7,600",por,@ orl, 112-103,37:29,   22pt 1rb 6as 2st 1bl 5to 1trey 7-17fg 7-7ft
2017-02-23,PG,"Napier, Shabazz",30.4,"3,500",por,@ orl, 112-103,26:21,   10pt 7rb 6as 2st 1to 2trey 4-9fg
2017-02-23,SG,"Harris, Gary",29.9,"5,200",den,@ sac, 100-116,34:36,   23pt 2rb 1as 2st 1to 5trey 9-19fg
2017-02-23,SG,"Batum, Nicolas",29.7,"7,200",cha,@ det, 108-114,40:16,   18pt 6rb 3as 1bl 2to 1trey 6-17fg 5-5ft
2017-02-23,SG,"Fournier, Evan",29,"5,400",orl,v por, 103-112,37:57,   20pt 5rb 2as 1st 2to 1trey 7-17fg 5-8ft
2017-02-23,SG,"Korver, Kyle",28.9,"4,300",cle,v nyk, 119-104,31:21,   20pt 2rb 3as 1st 6trey 7-12fg
2017-02-23,SG,"Crawford, Jamal",28.2,"4,800",lac,@ gsw, 113-123,34:09,   19pt 1rb 4as 1st 2trey 6-15fg 5-7ft
2017-02-23,PG,"Felton, Raymond",28.1,"4,500",lac,@ gsw, 113-123,23:49,   13pt 3rb 5as 3st 2to 1trey 4-7fg 4-4ft
2017-02-23,PG,"Beverley, Patrick",26.9,"5,300",hou,@ nor, 129-99,30:05,   2pt 12rb 5as 4st 5to 1-3fg
2017-02-23,SG,"Hield, Buddy",25.7,"3,500",sac,v den, 116-100,26:12,   16pt 6rb 1as 1st 1to 1trey 6-10fg 3-3ft
2017-02-23,PG,"Rivers, Austin",25.4,"5,600",lac,@ gsw, 113-123,36:48,   19pt 2rb 2as 2st 3to 4trey 7-16fg 1-2ft
2017-02-23,SG,"Barton, Will",24.9,"6,400",den,@ sac, 100-116,32:13,   16pt 2rb 5as 1bl 3to 2trey 7-15fg
2017-02-23,SG,"Gordon, Eric",24.7,"5,400",hou,@ nor, 129-99,30:14,   19pt 1rb 1as 2st 1to 4trey 5-16fg 5-5ft
