Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2016-12-15,SG,"Antetokounmpo, Giannis",57.3,"9,900",mil,v chi, 108-97,39:03,   30pt 14rb 3as 3st 1bl 2to 2trey 13-27fg 2-2ft
2016-12-15,PG,"Lillard, Damian",53.6,"9,500",por,@ den, 120-132,37:53,   40pt 3rb 10as 5to 4trey 13-22fg 10-11ft
2016-12-15,PG,"Teague, Jeff",44.2,"7,000",ind,@ nor, 95-102,35:23,   21pt 6rb 10as 1bl 1to 7-18fg 7-9ft
2016-12-15,PG,"Holiday, Jrue",43.4,"7,100",nor,v ind, 102-95,35:57,   16pt 7rb 14as 2to 7-12fg 2-3ft
2016-12-15,SG,"Harris, Gary",37.8,"4,500",den,v por, 132-120,31:39,   18pt 4rb 6as 2st 1bl 3trey 7-11fg 1-1ft
2016-12-15,SG,"Thompson, Klay",37,"6,500",gsw,v nyk, 103-90,32:15,   25pt 5rb 4as 1st 2to 4trey 10-17fg 1-1ft
2016-12-15,SG,"McCollum, CJ",35.6,"7,400",por,@ den, 120-132,34:45,   23pt 3rb 4as 2bl 1to 1trey 8-17fg 6-6ft
2016-12-15,SG,"Holiday, Justin",34.9,"3,600",nyk,@ gsw, 90-103,23:10,   15pt 2rb 3as 6st 1bl 1to 2trey 5-8fg 3-4ft
2016-12-15,SG,"Wade, Dwyane",32.6,"7,300",chi,@ mil, 97-108,33:08,   20pt 3rb 6as 1st 1bl 4to 8-13fg 4-6ft
2016-12-15,PG,"Curry, Stephen",31,"9,100",gsw,v nyk, 103-90,33:49,   8pt 10rb 8as 1st 3to 2trey 3-14fg
2016-12-15,SG,"Booker, Devin",29.3,"5,600",pho,v sas, 92-107,36:08,   17pt 4rb 5as 2st 4to 2trey 6-19fg 3-4ft
2016-12-15,SG,"Hield, Buddy",26.8,"3,600",nor,v ind, 102-95,33:24,   21pt 4rb 2as 2to 5trey 8-17fg
2016-12-15,PG,"Bledsoe, Eric",26.3,"8,300",pho,v sas, 92-107,29:44,   14pt 4rb 5as 1st 2to 1trey 5-14fg 3-4ft
2016-12-15,PG,"Jennings, Brandon",23.2,"4,800",nyk,@ gsw, 90-103,29:29,   10pt 6rb 6as 3to 4-13fg 2-4ft
2016-12-15,PG,"Rondo, Rajon",22,"6,000",chi,@ mil, 97-108,29:27,   5pt 5rb 8as 1st 3to 1trey 2-6fg
2016-12-15,PG,"Dellavedova, Matthew",21.7,"4,100",mil,v chi, 108-97,29:22,   9pt 1rb 9as 2to 1trey 4-7fg
2016-12-15,SG,"Barton, Will",21.2,"5,200",den,v por, 132-120,23:01,   15pt 1rb 2as 1st 1bl 2to 3trey 3-8fg 6-6ft
2016-12-15,PG,"Nelson, Jameer",20.5,"4,400",den,v por, 132-120,26:14,   15pt 3as 1st 1to 1trey 6-11fg 2-2ft
2016-12-15,SG,"Lee, Courtney",20.3,"4,100",nyk,@ gsw, 90-103,32:33,   9pt 4rb 3as 1bl 4-11fg 1-2ft
2016-12-15,SG,"Knight, Brandon",20.2,"4,400",pho,v sas, 92-107,21:53,   11pt 1rb 2as 3st 1to 2-7fg 7-8ft
2016-12-15,PG,"Baker, Ron",17.9,"3,500",nyk,@ gsw, 90-103,22:55,   13pt 2rb 3as 2to 1trey 6-7fg
2016-12-15,PG,"Livingston, Shaun",17.7,"3,500",gsw,v nyk, 103-90,18:47,   10pt 1rb 3as 1bl 5-8fg
2016-12-15,PG,"Brogdon, Malcolm",14.9,"3,600",mil,v chi, 108-97,21:05,   5pt 2rb 7as 3to 2-4fg 1-2ft
2016-12-15,PG,"Parker, Tony",14.7,"4,200",sas,@ pho, 107-92,25:53,   11pt 1rb 1as 1st 1to 1trey 4-8fg 2-2ft
2016-12-15,PG,"Mudiay, Emmanuel",14,"4,900",den,v por, 132-120,21:46,   10pt 4as 1st 4to 2trey 3-6fg 2-2ft
2016-12-15,SG,"Crabbe, Allen",12.8,"3,800",por,@ den, 120-132,27:44,   9pt 4rb 1to 1trey 2-6fg 4-4ft
2016-12-15,SG,"Clark, Ian",12,"3,500",gsw,v nyk, 103-90,11:09,   9pt 2as 1st 2to 1trey 4-7fg
2016-12-15,PG,"Mills, Patty",11.7,"4,400",sas,@ pho, 107-92,18:09,   5pt 1rb 3as 1st 1to 1trey 2-9fg
2016-12-15,SG,"Barbosa, Leandro",11.6,"3,700",pho,v sas, 92-107,16:47,   8pt 3rb 4-9fg 0-1ft
2016-12-15,SG,"Evans, Tyreke",11.6,"6,900",nor,v ind, 102-95,11:05,   7pt 3rb 2as 2to 1trey 2-3fg 2-2ft
2016-12-15,SG,"Ginobili, Manu",10.7,"3,700",sas,@ pho, 107-92,15:18,   2pt 1rb 3as 2st 1to 0-3fg 2-2ft
2016-12-15,PG,"Terry, Jason",10.7,"3,500",mil,v chi, 108-97,16:47,   3pt 1rb 3as 1bl 1trey 1-2fg
2016-12-15,SG,"Galloway, Langston",10.2,"4,100",nor,v ind, 102-95,20:02,   5pt 1rb 2st 1trey 2-10fg
2016-12-15,SG,"Valentine, Denzel",9.6,"3,500",chi,@ mil, 97-108,18:50,   5pt 3rb 2as 2to 1trey 1-6fg 2-2ft
2016-12-15,PG,"Murray, Jamal",8.9,"3,900",den,v por, 132-120,16:26,   4pt 2rb 1as 1st 1to 1-6fg 2-2ft
2016-12-15,SG,"Green, Danny",8.7,"3,500",sas,@ pho, 107-92,16:05,   6pt 1rb 1as 2trey 2-2fg
