Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-02-10,PG,"Rondo, Rajon",55,"4,800",nor,@ bkn, 138-128,41:37,   25pt 10rb 12as 1bl 3to 11-16fg 3-6ft
2018-02-10,PG,"Dinwiddie, Spencer",48.8,"7,100",bkn,v nor, 128-138,42:56,   24pt 4rb 10as 3st 4to 2trey 5-22fg 12-12ft
2018-02-10,PG,"Mack, Shelvin",43.8,"4,000",orl,v mil, 104-111,27:38,   19pt 4rb 10as 2st 1bl 4to 2trey 8-10fg 1-2ft
2018-02-10,SG,"Middleton, Khris",43.3,"7,500",mil,@ orl, 111-104,35:48,   21pt 9rb 7as 2st 5to 1trey 8-13fg 4-5ft
2018-02-10,PG,"Satoransky, Tomas",41.6,"4,800",was,@ chi, 101-90,36:59,   25pt 3rb 6as 2st 2to 5trey 10-12fg
2018-02-10,SG,"Barton, Will",41.5,"7,500",den,@ pho, 123-113,42:23,   25pt 5rb 5as 1st 1bl 3to 4trey 10-14fg 1-1ft
2018-02-10,SG,"Holiday, Jrue",38.9,"7,600",nor,@ bkn, 138-128,48:53,   22pt 7rb 5as 1st 2to 1trey 7-15fg 7-12ft
2018-02-10,PG,"Curry, Stephen",37.8,"9,600",gsw,v sas, 122-105,28:52,   17pt 4rb 8as 2st 2to 3trey 7-13fg
2018-02-10,SG,"Russell, D",37.3,"5,100",bkn,v nor, 128-138,31:36,   21pt 9rb 5as 1st 5to 5trey 7-18fg 2-2ft
2018-02-10,PG,"Payton, Elfrid",36.7,"7,000",pho,v den, 113-123,35:16,   19pt 6rb 9as 3to 8-13fg 3-3ft
2018-02-10,SG,"Pope, Kentavious",36.2,"5,300",lal,@ dal, 123-130,35:09,   14pt 6rb 4as 3st 2trey 5-8fg 2-4ft
2018-02-10,PG,"McConnell, TJ",35,"3,800",phi,v lac, 112-98,26:02,   17pt 8as 2st 3trey 6-7fg 2-2ft
2018-02-10,PG,"Jr, Dennis",34,"7,100",dal,v lal, 130-123,34:03,   14pt 5rb 6as 2st 1to 2trey 5-12fg 2-4ft
2018-02-10,PG,"Bledsoe, Eric",33.6,"8,000",mil,@ orl, 111-104,33:28,   18pt 3rb 8as 1st 3to 2trey 6-10fg 4-4ft
2018-02-10,PG,"Grant, Jerian",31.2,"5,800",chi,v was, 90-101,36:35,   11pt 6rb 8as 1st 2to 2trey 2-6fg 5-6ft
