Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2016-11-01,SG,"Harden, James",72.9,"11,200",hou,@ cle, 120-128,38:10,   41pt 7rb 15as 1st 1to 5trey 13-20fg 10-14ft
2016-11-01,PG,"Dragic, Goran",51.6,"6,900",mia,v sac, 108-96,41:04,   25pt 8rb 8as 2st 2bl 3to 5trey 8-14fg 4-7ft
2016-11-01,SG,"Antetokounmpo, Giannis",51.5,"9,600",mil,@ nor, 117-113,33:50,   24pt 10rb 7as 1st 2bl 1to 1trey 10-19fg 3-4ft
2016-11-01,PG,"Frazier, Tim",44.1,"5,500",nor,v mil, 113-117,36:48,   20pt 3rb 9as 4st 1bl 3to 1trey 7-12fg 5-6ft
2016-11-01,PG,"Payton, Elfrid",40.6,"6,000",orl,@ phi, 103-101,38:09,   18pt 3rb 10as 2st 1bl 2to 1trey 8-17fg 1-3ft
2016-11-01,PG,"Irving, Kyrie",37.4,"7,800",cle,v hou, 128-120,34:47,   32pt 2rb 4as 3to 4trey 10-19fg 8-8ft
2016-11-01,PG,"Hill, George",36.9,"5,600",uta,@ sas, 106-91,32:44,   22pt 2rb 7as 1st 3trey 9-13fg 1-1ft
2016-11-01,PG,"Johnson, Tyler",36.8,"4,400",mia,v sac, 108-96,32:15,   22pt 4rb 2as 2st 2bl 1to 2trey 7-11fg 6-6ft
2016-11-01,PG,"Lillard, Damian",36.2,"9,900",por,v gsw, 104-127,31:34,   31pt 1rb 2as 1st 1to 4trey 8-19fg 11-13ft
2016-11-01,SG,"LaVine, Zach",35.8,"5,900",min,v mem, 116-80,29:10,   31pt 4rb 2as 3to 5trey 11-18fg 4-4ft
2016-11-01,PG,"Curry, Stephen",35.3,"8,700",gsw,@ por, 127-104,29:30,   28pt 4rb 3as 1st 4to 5trey 10-21fg 3-4ft
2016-11-01,SG,"Thompson, Hollis",33.9,"3,800",phi,v orl, 101-103,28:11,   22pt 7rb 1as 1bl 4trey 8-10fg 2-2ft
2016-11-01,SG,"Waiters, Dion",33.8,"4,500",mia,v sac, 108-96,42:22,   20pt 4rb 4as 1st 2bl 3to 1trey 7-14fg 5-7ft
2016-11-01,PG,"Dellavedova, Matthew",32,"4,600",mil,@ nor, 117-113,28:57,   11pt 5rb 8as 2st 1to 2trey 4-8fg 1-1ft
2016-11-01,SG,"Clark, Ian",30.9,"3,500",gsw,@ por, 127-104,25:20,   22pt 2rb 1as 3st 1to 3trey 8-8fg 3-3ft
2016-11-01,PG,"Dunn, Kris",30.8,"4,000",min,v mem, 116-80,29:06,   10pt 4rb 6as 5st 3to 2trey 3-7fg 2-2ft
2016-11-01,PG,"Rodriguez, Sergio",30.5,"5,100",phi,v orl, 101-103,31:59,   12pt 5rb 11as 4to 2trey 5-11fg
