Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-03-03,SG,"Harden, James",61.4,"12,300",hou,@ bos, 115-104,38:54,   42pt 7rb 4as 2st 1bl 4to 6trey 14-31fg 8-9ft
2019-03-03,SG,"Beal, Bradley",53.4,"10,000",was,v min, 135-121,37:30,   22pt 7rb 8as 3st 1bl 1to 2trey 7-19fg 6-7ft
2019-03-03,PG,"Lowry, Kyle",50.9,"8,200",tor,@ det, 107-112,42:04,   35pt 7rb 5as 1st 3to 6trey 11-24fg 7-9ft
2019-03-03,PG,"Paul, Chris",47.2,"8,500",hou,@ bos, 115-104,33:45,   15pt 6rb 12as 3st 1bl 5to 3trey 4-10fg 4-5ft
2019-03-03,SG,"Bradley, Avery",46.5,"5,400",mem,@ okc, 95-99,35:28,   27pt 5rb 7as 2st 3to 2trey 11-19fg 3-3ft
2019-03-03,SG,"Schroder, Dennis",46.4,"5,100",okc,v mem, 99-95,40:30,   17pt 12rb 6as 2st 1bl 3to 1trey 6-22fg 4-4ft
2019-03-03,PG,"Westbrook, Russell",44.7,"11,600",okc,v mem, 99-95,35:31,   22pt 6rb 5as 3st 1bl 4to 4trey 7-20fg 4-6ft
2019-03-03,SG,"Wright, Delon",43.6,"5,000",mem,@ okc, 95-99,36:29,   17pt 8rb 6as 2st 1bl 1to 1trey 6-14fg 4-4ft
2019-03-03,SG,"Gordon, Eric",43.1,"5,100",hou,@ bos, 115-104,35:27,   32pt 3rb 3as 1st 8trey 11-18fg 2-6ft
2019-03-03,PG,"Irving, Kyrie",39.8,"9,600",bos,v hou, 104-115,35:32,   24pt 9rb 6as 4to 3trey 7-11fg 7-8ft
2019-03-03,PG,"Lillard, Damian",33.6,"9,300",por,@ cha, 118-108,35:40,   23pt 3rb 2as 2st 2to 4trey 9-20fg 1-1ft
2019-03-03,PG,"Mudiay, Emmanuel",33.3,"5,900",nyk,@ lac, 107-128,28:45,   16pt 4rb 3as 3st 1to 2trey 6-15fg 2-2ft
2019-03-03,SG,"Smart, Marcus",32.8,"5,400",bos,v hou, 104-115,35:49,   18pt 4rb 6as 1st 2to 3trey 4-8fg 7-7ft
2019-03-03,PG,"Walker, Kemba",32,"9,500",cha,v por, 108-118,38:40,   18pt 12as 4to 2trey 5-21fg 6-6ft
2019-03-03,SG,"Williams, Louis",31.4,"7,200",lac,v nyk, 128-107,21:38,   18pt 2rb 6as 1st 1to 2trey 4-14fg 8-9ft
2019-03-03,PG,"Dunn, Kris",30.8,"5,900",chi,v atl, 118-123,27:15,   14pt 4rb 6as 2st 3to 2trey 6-12fg
2019-03-03,PG,"Augustin, DJ",30.5,"4,900",orl,@ cle, 93-107,29:16,   19pt 5rb 5as 2to 2trey 6-12fg 5-5ft
2019-03-03,SG,"Lamb, Jeremy",29,"6,500",cha,v por, 108-118,34:27,   23pt 5rb 2as 3to 4trey 9-13fg 1-1ft
2019-03-03,PG,"Jackson, Reggie",28.6,"5,300",det,v tor, 112-107,32:40,   19pt 3rb 4as 1st 3to 3trey 8-14fg 0-1ft
2019-03-03,SG,"Kennard, Luke",26.9,"5,200",det,v tor, 112-107,35:25,   19pt 2rb 5as 2to 5trey 6-10fg 2-2ft
2019-03-03,PG,"Alexander, Shai",26.6,"3,900",lac,v nyk, 128-107,29:13,   15pt 3rb 4as 1st 1to 2trey 6-9fg 1-1ft
2019-03-03,PG,"Jr, Dennis",26.2,"7,000",nyk,@ lac, 107-128,28:28,   8pt 1rb 6as 2st 1bl 1to 3-11fg 2-4ft
2019-03-03,SG,"Dotson, Damyean",26,"5,200",nyk,@ lac, 107-128,28:48,   17pt 5rb 1st 4trey 5-14fg 3-4ft
2019-03-03,PG,"Young, Trae",25.9,"9,100",atl,@ chi, 123-118,18:03,   18pt 2rb 5as 2to 3trey 6-9fg 3-3ft
2019-03-03,PG,"Smith, Ishmael",25.4,"3,800",det,v tor, 112-107,20:13,   9pt 2rb 8as 1st 1to 4-6fg 1-1ft
2019-03-03,PG,"Shamet, Landry",24.6,"4,100",lac,v nyk, 128-107,26:15,   21pt 3rb 7trey 7-12fg
2019-03-03,SG,"Brown, Jaylen",24.2,"5,000",bos,v hou, 104-115,28:23,   15pt 6rb 1st 1to 7-13fg 1-1ft
2019-03-03,SG,"Ellington, Wayne",24.1,"4,000",det,v tor, 112-107,35:13,   11pt 3rb 1as 3st 1to 2trey 3-6fg 3-5ft
2019-03-03,PG,"Dellavedova, Matthew",24.1,"3,800",cle,v orl, 107-93,18:58,   11pt 3rb 3as 2st 1to 3trey 4-9fg
2019-03-03,PG,"Arcidiacono, Ryan",24.1,"3,900",chi,v atl, 118-123,22:40,   13pt 3rb 1as 1st 1bl 5-9fg 3-3ft
2019-03-03,PG,"Rose, Derrick",23.9,"5,800",min,@ was, 121-135,24:19,   18pt 2rb 3as 1to 8-17fg 2-2ft
2019-03-03,SG,"Huerter, Kevin",23.7,"4,200",atl,@ chi, 123-118,23:08,   12pt 1rb 3as 2st 2trey 5-9fg 0-2ft
2019-03-03,PG,"Satoransky, Tomas",23.6,"5,500",was,v min, 135-121,30:28,   14pt 3rb 6as 3to 6-8fg 2-2ft
