Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2017-01-21,SG,"Harden, James",55.2,"12,200",hou,@ mem, 119-95,33:53,   29pt 6rb 10as 3st 2bl 6to 4trey 7-9fg 11-12ft
2017-01-21,SG,"Wade, Dwyane",55.2,"6,900",chi,v sac, 102-99,35:16,   30pt 6rb 4as 3st 4bl 2to 9-20fg 12-15ft
2017-01-21,PG,"Irving, Kyrie",48.1,"7,900",cle,v sas, 115-118,41:02,   29pt 3rb 9as 2st 2to 3trey 13-22fg 0-1ft
2017-01-21,SG,"McCollum, CJ",47.9,"8,100",por,@ bos, 127-123,45:39,   35pt 2rb 3as 3st 3trey 11-21fg 10-13ft
2017-01-21,PG,"Thomas, Isaiah",47.6,"9,200",bos,v por, 123-127,43:32,   41pt 3rb 6as 6to 4trey 14-28fg 9-11ft
2017-01-21,PG,"Hill, George",45.7,"6,100",uta,v ind, 109-100,34:21,   30pt 6rb 5as 1st 1to 3trey 9-16fg 9-11ft
2017-01-21,SG,"Antetokounmpo, Giannis",42.5,"11,100",mil,@ mia, 97-109,37:56,   24pt 10rb 3as 2st 2to 2trey 8-19fg 6-8ft
2017-01-21,PG,"Wall, John",42.4,"9,900",was,@ det, 112-113,38:39,   19pt 7rb 10as 2st 4to 6-15fg 7-9ft
2017-01-21,SG,"Batum, Nicolas",41.8,"7,400",cha,v bkn, 112-105,34:59,   16pt 9rb 6as 4st 2to 3trey 6-16fg 1-1ft
2017-01-21,PG,"Bledsoe, Eric",41.5,"8,300",pho,@ nyk, 107-105,38:40,   23pt 5rb 7as 1bl 1trey 6-14fg 10-10ft
2017-01-21,SG,"Waiters, Dion",40.1,"5,200",mia,v mil, 109-97,33:08,   33pt 3rb 3as 1st 3to 5trey 12-19fg 4-8ft
2017-01-21,PG,"Teague, Jeff",39.3,"7,600",ind,@ uta, 100-109,37:33,   19pt 4rb 7as 3st 1to 1trey 6-13fg 6-8ft
2017-01-21,PG,"Lillard, Damian",38.7,"8,400",por,@ bos, 127-123,37:19,   28pt 1rb 7as 1bl 3to 2trey 9-21fg 8-8ft
2017-01-21,PG,"Rose, Derrick",37.1,"6,600",nyk,v pho, 105-107,36:05,   26pt 3rb 5as 12-26fg 2-2ft
2017-01-21,SG,"Gordon, Eric",35.1,"6,100",hou,@ mem, 119-95,30:04,   21pt 3rb 5as 1st 1bl 1to 3trey 7-16fg 4-4ft
2017-01-21,SG,"Beal, Bradley",35,"6,600",was,@ det, 112-113,37:32,   17pt 5rb 4as 2st 1bl 4-15fg 9-11ft
2017-01-21,PG,"Schroder, Dennis",34.7,"6,300",atl,v phi, 110-93,30:41,   15pt 1rb 9as 2st 1bl 1to 1trey 6-18fg 2-2ft
