Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2017-02-28,PG,"Westbrook, Russell",63.2,"12,000",okc,v uta, 109-106,38:47,   43pt 11rb 10as 8to 6trey 13-28fg 11-12ft
2017-02-28,PG,"Lillard, Damian",58.7,"8,400",por,@ det, 113-120,40:39,   34pt 11rb 9as 1st 4to 3trey 13-25fg 5-6ft
2017-02-28,PG,"Wall, John",46.7,"10,000",was,v gsw, 112-108,39:32,   12pt 6rb 19as 2st 5to 6-20fg
2017-02-28,PG,"Conley, Mike",44.6,"8,000",mem,v pho, 130-112,39:13,   29pt 3rb 8as 3trey 10-19fg 6-8ft
2017-02-28,PG,"Walker, Kemba",43.5,"8,200",cha,@ lal, 109-104,33:53,   30pt 5rb 7as 3to 5trey 9-18fg 7-7ft
2017-02-28,PG,"Bledsoe, Eric",43,"8,500",pho,@ mem, 112-130,31:14,   20pt 5rb 8as 2st 1bl 1to 2trey 7-17fg 4-6ft
2017-02-28,PG,"Curry, Stephen",40.4,"9,300",gsw,@ was, 108-112,34:14,   25pt 7rb 4as 3st 5to 2trey 9-20fg 5-6ft
2017-02-28,PG,"Russell, D",38.7,"6,400",lal,v cha, 104-109,36:04,   23pt 1rb 9as 2st 3to 5trey 8-17fg 2-2ft
2017-02-28,PG,"Smith, Ishmael",37.7,"4,400",det,v por, 120-113,29:15,   12pt 1rb 7as 7st 1bl 2to 5-13fg 2-2ft
2017-02-28,PG,"Rondo, Rajon",36.3,"5,500",chi,v den, 107-125,24:26,   19pt 4rb 5as 3st 1to 1trey 8-15fg 2-2ft
2017-02-28,SG,"Beal, Bradley",35.3,"7,000",was,v gsw, 112-108,39:02,   25pt 4rb 3as 3st 5to 4trey 8-17fg 5-5ft
2017-02-28,PG,"Hill, George",33.4,"6,000",uta,@ okc, 106-109,38:11,   15pt 2rb 8as 2st 1bl 2to 6-15fg 3-3ft
2017-02-28,SG,"McCollum, CJ",30.8,"7,400",por,@ det, 113-120,43:31,   25pt 4rb 2as 1st 1bl 6to 4trey 10-17fg 1-1ft
2017-02-28,SG,"Barton, Will",30.1,"5,900",den,@ chi, 125-107,29:04,   15pt 8rb 3as 2st 1bl 5to 1trey 7-15fg
2017-02-28,SG,"Wade, Dwyane",29.8,"8,000",chi,v den, 107-125,28:18,   19pt 4rb 6as 3to 2trey 8-14fg 1-1ft
2017-02-28,SG,"Pope, Kentavious",29.1,"5,400",det,v por, 120-113,46:36,   16pt 3rb 3as 3st 1to 1trey 5-12fg 5-5ft
2017-02-28,SG,"Harris, Gary",28.3,"5,500",den,@ chi, 125-107,35:51,   15pt 4rb 3as 2st 1trey 7-12fg
2017-02-28,SG,"Thompson, Klay",25.6,"7,100",gsw,@ was, 108-112,38:22,   16pt 3rb 2as 2st 1to 3trey 5-20fg 3-4ft
2017-02-28,PG,"Livingston, Shaun",23.6,"3,500",gsw,@ was, 108-112,23:54,   14pt 3rb 2as 1st 2bl 3to 5-7fg 4-4ft
2017-02-28,SG,"Hood, Rodney",23.2,"4,100",uta,@ okc, 106-109,30:59,   18pt 6rb 2to 3trey 6-13fg 3-3ft
