Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2016-11-28,PG,"Westbrook, Russell",66.6,"12,200",okc,@ nyk, 112-103,36:22,   27pt 18rb 14as 2st 7to 2trey 9-23fg 7-7ft
2016-11-28,PG,"Dragic, Goran",55.9,"6,400",mia,v bos, 104-112,37:48,   27pt 2rb 17as 1st 1to 8-15fg 11-12ft
2016-11-28,SG,"LaVine, Zach",47.6,"5,800",min,v uta, 103-112,44:08,   28pt 8rb 8as 1st 4to 2trey 9-17fg 8-9ft
2016-11-28,PG,"Rose, Derrick",43.4,"6,100",nyk,v okc, 103-112,38:02,   30pt 7rb 4as 1to 10-20fg 10-10ft
2016-11-28,PG,"Thomas, Isaiah",42.8,"7,800",bos,@ mia, 112-104,34:34,   25pt 4rb 8as 1st 1to 2trey 7-23fg 9-9ft
2016-11-28,SG,"Beal, Bradley",42.7,"6,300",was,v sac, 101-95,40:32,   31pt 6rb 3as 1bl 2to 7trey 12-24fg 0-2ft
2016-11-28,PG,"Wall, John",42.1,"9,200",was,v sac, 101-95,42:32,   19pt 8rb 11as 3st 1bl 11to 1trey 6-16fg 6-6ft
2016-11-28,PG,"Lowry, Kyle",39.8,"8,300",tor,v phi, 122-95,31:32,   24pt 4rb 8as 1st 3to 6trey 7-9fg 4-5ft
2016-11-28,PG,"Hill, George",37.6,"6,500",uta,@ min, 112-103,34:28,   24pt 8rb 4as 2to 7-15fg 10-11ft
2016-11-28,SG,"Lamb, Jeremy",35.8,"4,000",cha,@ mem, 104-85,22:43,   21pt 9rb 1st 1bl 2trey 7-11fg 5-7ft
2016-11-28,PG,"Schroder, Dennis",35.2,"5,300",atl,@ gsw, 100-105,34:01,   24pt 1rb 6as 2st 1bl 5to 1trey 10-20fg 3-4ft
2016-11-28,PG,"Curry, Stephen",34.1,"9,400",gsw,v atl, 105-100,38:14,   25pt 3rb 3as 2st 3to 4trey 6-17fg 9-11ft
2016-11-28,SG,"Thompson, Klay",29.8,"6,100",gsw,v atl, 105-100,37:04,   20pt 4rb 2as 1st 1bl 2to 3trey 8-18fg 1-1ft
2016-11-28,SG,"DeRozan, DeMar",28.5,"9,300",tor,v phi, 122-95,30:43,   14pt 5rb 5as 1st 1bl 3to 4-13fg 6-6ft
2016-11-28,SG,"Bradley, Avery",28.2,"6,600",bos,@ mia, 112-104,39:12,   18pt 6rb 2as 2trey 8-16fg
2016-11-28,PG,"Conley, Mike",26.7,"7,400",mem,v cha, 85-104,20:03,   14pt 1rb 5as 2st 2trey 6-11fg
2016-11-28,PG,"Rodriguez, Sergio",25.1,"4,200",phi,@ tor, 95-122,27:52,   11pt 3rb 7as 2st 4to 2trey 4-7fg 1-1ft
