Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2017-10-31,PG,"James, Mike",46.1,"4,500",pho,@ bkn, 122-114,29:11,   24pt 3rb 5as 4st 1bl 4to 3trey 9-16fg 3-3ft
2017-10-31,SG,"Russell, D",45.2,"7,000",bkn,v pho, 114-122,28:42,   33pt 6rb 4as 1to 2trey 11-21fg 9-11ft
2017-10-31,SG,"Booker, Devin",42.4,"7,200",pho,@ bkn, 122-114,35:28,   32pt 7rb 4as 4to 5trey 11-22fg 5-5ft
2017-10-31,PG,"Jackson, Reggie",37.9,"6,300",det,@ lal, 93-113,27:05,   18pt 7rb 5as 2st 2to 1trey 8-15fg 1-1ft
2017-10-31,PG,"Westbrook, Russell",33.5,"11,100",okc,@ mil, 110-91,26:35,   12pt 10rb 9as 4to 5-12fg 2-3ft
2017-10-31,PG,"Fox, De",32.3,"5,300",sac,@ ind, 83-101,27:46,   18pt 4rb 5as 1st 1to 9-18fg 0-1ft
2017-10-31,PG,"Ball, Lonzo",30.7,"7,200",lal,v det, 113-93,27:46,   13pt 6rb 3as 2bl 1trey 6-13fg
2017-10-31,PG,"Dinwiddie, Spencer",26,"5,300",bkn,v pho, 114-122,22:14,   15pt 4as 2st 1to 3trey 5-10fg 2-2ft
2017-10-31,SG,"Oladipo, Victor",24.8,"7,900",ind,v sac, 101-83,28:07,   14pt 4rb 2as 1st 1bl 3to 1trey 4-10fg 5-6ft
2017-10-31,SG,"Pope, Kentavious",24.2,"5,000",lal,v det, 113-93,27:57,   13pt 6rb 2as 1st 2to 2trey 4-10fg 3-4ft
2017-10-31,SG,"Middleton, Khris",23.4,"7,300",mil,v okc, 91-110,31:58,   9pt 7rb 2as 2st 3to 3-13fg 3-3ft
2017-10-31,SG,"Snell, Tony",20.3,"3,500",mil,v okc, 91-110,29:44,   5pt 4rb 5as 1st 1trey 2-5fg
2017-10-31,PG,"Smith, Ishmael",20.1,"3,700",det,@ lal, 93-113,22:54,   12pt 3rb 3as 6-9fg
