Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2017-03-14,PG,"Westbrook, Russell",68.9,"13,400",okc,@ bkn, 122-104,34:42,   25pt 12rb 19as 2st 1bl 5to 2trey 6-18fg 11-13ft
2017-03-14,PG,"Curry, Stephen",44.7,"10,100",gsw,v phi, 106-104,37:25,   29pt 6rb 5as 3st 5to 5trey 8-23fg 8-8ft
2017-03-14,PG,"Lin, Jeremy",34.9,"5,800",bkn,v okc, 104-122,26:14,   24pt 2rb 5as 1st 1bl 3to 2trey 8-15fg 6-6ft
2017-03-14,PG,"Irving, Kyrie",34.2,"9,300",cle,v det, 128-96,30:14,   26pt 1rb 6as 2to 4trey 9-14fg 4-4ft
2017-03-14,PG,"Lillard, Damian",31.6,"8,800",por,@ nor, 77-100,31:06,   29pt 3rb 2as 4to 4trey 8-18fg 9-9ft
2017-03-14,SG,"Thompson, Klay",30.9,"7,200",gsw,v phi, 106-104,37:30,   28pt 2rb 1as 1to 5trey 10-22fg 3-3ft
2017-03-14,SG,"Oladipo, Victor",30.6,"5,900",okc,@ bkn, 122-104,32:28,   21pt 3rb 4st 2to 3trey 9-15fg
2017-03-14,PG,"McConnell, TJ",30.4,"5,400",phi,@ gsw, 104-106,30:54,   7pt 7rb 10as 2st 4to 3-7fg 1-2ft
2017-03-14,SG,"LeVert, Caris",29,"4,000",bkn,v okc, 104-122,23:04,   16pt 5rb 2as 3st 2to 1trey 4-6fg 7-8ft
2017-03-14,SG,"Abrines, Alex",27.1,"3,500",okc,@ bkn, 122-104,25:54,   13pt 3rb 3as 2st 1bl 3trey 5-7fg
2017-03-14,SG,"Frazier, Tim",25.5,"3,500",nor,v por, 100-77,23:33,   7pt 5rb 7as 1st 1trey 2-6fg 2-2ft
2017-03-14,PG,"Rose, Derrick",24.4,"6,500",nyk,v ind, 87-81,31:56,   16pt 2rb 4as 7-12fg 2-2ft
2017-03-14,SG,"Shumpert, Iman",24,"3,600",cle,v det, 128-96,35:55,   18pt 5rb 2trey 8-13fg
