Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-12-10,PG,"Curry, Stephen",62.4,"9,200",gsw,v min, 116-108,35:45,   38pt 7rb 6as 2st 1bl 2to 7trey 12-23fg 7-7ft
2018-12-10,PG,"Fox, De",49.8,"7,700",sac,@ chi, 108-89,33:44,   25pt 4rb 6as 4st 1bl 4to 4trey 8-16fg 5-6ft
2018-12-10,PG,"Simmons, Ben",47.5,"9,200",phi,v det, 116-102,29:56,   18pt 10rb 7as 2st 1bl 2to 8-11fg 2-9ft
2018-12-10,PG,"Collison, Darren",46.9,"6,600",ind,v was, 109-101,37:39,   10pt 7rb 17as 2st 3to 1trey 3-7fg 3-3ft
2018-12-10,SG,"Beal, Bradley",46.1,"8,700",was,@ ind, 101-109,44:07,   30pt 3rb 3as 3st 1bl 4to 4trey 10-27fg 6-7ft
2018-12-10,PG,"Bledsoe, Eric",40.9,"7,800",mil,v cle, 108-92,28:00,   20pt 12rb 5as 1to 4trey 8-15fg
2018-12-10,PG,"Murray, Jamal",40.5,"7,600",den,v mem, 105-99,36:10,   16pt 5as 4st 2bl 1to 1trey 6-10fg 3-4ft
2018-12-10,SG,"Wade, Dwyane",40,"6,100",mia,@ lal, 105-108,32:00,   15pt 5rb 10as 1st 1bl 2to 6-19fg 3-4ft
2018-12-10,SG,"Schroder, Dennis",39.8,"5,600",okc,v uta, 122-113,29:55,   23pt 4rb 6as 2st 3to 1trey 9-17fg 4-4ft
2018-12-10,PG,"Rose, Derrick",39.6,"5,900",min,@ gsw, 108-116,34:03,   21pt 3rb 4as 2st 2bl 3to 2trey 8-18fg 3-3ft
2018-12-10,PG,"Westbrook, Russell",39.2,"11,200",okc,v uta, 122-113,35:57,   12pt 11rb 10as 1st 4to 4-18fg 4-8ft
2018-12-10,PG,"Ball, Lonzo",38.4,"6,500",lal,v mia, 108-105,37:06,   10pt 7rb 4as 3st 2bl 1to 1trey 4-11fg 1-2ft
