Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-02-05,PG,"Walker, Kemba",60.5,"9,300",cha,v lac, 115-117,38:46,   32pt 5rb 9as 3st 5trey 11-23fg 5-5ft
2019-02-05,PG,"Westbrook, Russell",57,"12,000",okc,v orl, 132-122,35:47,   16pt 15rb 16as 1st 1bl 7to 5-14fg 6-10ft
2019-02-05,PG,"Conley, Mike",49.1,"9,000",mem,v min, 108-106,33:35,   25pt 3rb 9as 3st 2to 6trey 8-22fg 3-4ft
2019-02-05,SG,"Williams, Louis",45.6,"7,700",lac,@ cha, 117-115,31:52,   31pt 3rb 6as 1bl 1to 5trey 10-23fg 6-6ft
2019-02-05,SG,"McCollum, CJ",43,"7,500",por,v mia, 108-118,39:32,   33pt 5rb 2as 1st 2to 7trey 13-25fg
2019-02-05,SG,"Ross, Terrence",42.5,"5,000",orl,@ okc, 122-132,26:15,   26pt 5rb 1as 3st 5trey 8-18fg 5-5ft
2019-02-05,SG,"Fournier, Evan",42.5,"5,600",orl,@ okc, 122-132,34:34,   25pt 5rb 5as 2st 2to 4trey 8-16fg 5-6ft
2019-02-05,PG,"Simmons, Ben",40.4,"9,700",phi,v tor, 107-119,44:12,   20pt 7rb 6as 3st 6to 8-15fg 4-5ft
2019-02-05,PG,"Sexton, Collin",40.3,"4,400",cle,v bos, 96-103,41:47,   27pt 4rb 3as 2st 2to 3trey 11-24fg 2-2ft
2019-02-05,SG,"Holiday, Justin",39.8,"4,500",mem,v min, 108-106,39:07,   17pt 9rb 2as 2st 1bl 1trey 6-13fg 4-5ft
2019-02-05,SG,"Wade, Dwyane",39.3,"5,500",mia,@ por, 118-108,28:50,   22pt 9rb 3as 1bl 1to 9-17fg 4-4ft
2019-02-05,SG,"Lamb, Jeremy",37.3,"5,500",cha,v lac, 115-117,26:59,   22pt 4rb 1as 3st 1trey 9-17fg 3-3ft
2019-02-05,PG,"Jr, Dennis",36,"6,800",nyk,v det, 92-105,39:46,   25pt 5rb 6as 4to 2trey 11-25fg 1-2ft
