Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2016-12-14,PG,"Wall, John",53.2,"9,700",was,v cha, 109-106,36:12,   25pt 6rb 10as 7st 8to 9-19fg 7-8ft
2016-12-14,SG,"Bradley, Avery",49,"6,900",bos,@ sas, 101-108,35:09,   25pt 10rb 6as 3st 3to 3trey 10-16fg 2-2ft
2016-12-14,SG,"Harden, James",46.2,"11,700",hou,v sac, 132-98,29:52,   15pt 11rb 14as 1st 5to 3trey 4-7fg 4-4ft
2016-12-14,SG,"Batum, Nicolas",41,"6,800",cha,@ was, 106-109,36:49,   20pt 5rb 8as 2st 1bl 3to 3trey 7-14fg 3-3ft
2016-12-14,SG,"DeRozan, DeMar",39.5,"8,400",tor,@ phi, 123-114,29:44,   31pt 5rb 3as 2to 11-18fg 9-11ft
2016-12-14,PG,"Westbrook, Russell",38.7,"12,000",okc,@ uta, 89-109,30:38,   27pt 6rb 5as 1st 5to 2trey 7-25fg 11-13ft
2016-12-14,SG,"Beal, Bradley",37.3,"6,900",was,v cha, 109-106,37:03,   20pt 4rb 9as 1to 3trey 6-16fg 5-6ft
2016-12-14,SG,"Fournier, Evan",36.2,"5,500",orl,v lac, 108-113,33:21,   24pt 1rb 8as 1to 2trey 9-17fg 4-4ft
2016-12-14,PG,"Lowry, Kyle",35.3,"8,700",tor,@ phi, 123-114,36:52,   20pt 4rb 7as 5trey 6-12fg 3-3ft
2016-12-14,PG,"Walker, Kemba",34.7,"7,400",cha,@ was, 106-109,35:37,   17pt 6rb 9as 3to 3trey 7-15fg
2016-12-14,PG,"Rivers, Austin",33.8,"3,800",lac,@ orl, 113-108,38:05,   25pt 4rb 2as 1st 1to 7trey 9-12fg 0-1ft
2016-12-14,PG,"Johnson, Tyler",33.5,"5,300",mia,v ind, 95-89,32:36,   15pt 5rb 3as 4bl 1trey 6-13fg 2-4ft
2016-12-14,SG,"Kilpatrick, Sean",33.3,"5,300",bkn,v lal, 107-97,31:21,   22pt 4rb 5as 1st 3to 3trey 5-13fg 9-10ft
2016-12-14,SG,"Allen, Tony",33.1,"5,100",mem,v cle, 93-85,32:45,   16pt 8rb 1as 3st 1bl 2to 7-17fg 2-5ft
2016-12-14,PG,"Paul, Chris",32.6,"9,600",lac,@ orl, 113-108,31:53,   16pt 3rb 10as 1st 4to 1trey 5-9fg 5-6ft
2016-12-14,PG,"Douglas, Toney",31.7,"4,000",mem,v cle, 93-85,28:29,   14pt 6rb 5as 2st 1to 2trey 6-10fg 0-1ft
2016-12-14,PG,"Payton, Elfrid",31.1,"5,100",orl,v lac, 108-113,25:32,   9pt 3rb 9as 2st 1bl 1to 1trey 4-12fg
