Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2016-11-20,PG,"Westbrook, Russell",63.7,"11,500",okc,v ind, 111-115,40:20,   31pt 11rb 15as 2st 7to 2trey 13-34fg 3-5ft
2016-11-20,PG,"Teague, Jeff",58.5,"6,600",ind,@ okc, 115-111,40:20,   30pt 5rb 9as 6st 3to 3trey 9-16fg 9-9ft
2016-11-20,PG,"Lowry, Kyle",40.6,"8,300",tor,@ sac, 99-102,35:55,   25pt 8rb 6as 2st 7to 2trey 7-17fg 9-10ft
2016-11-20,SG,"McCollum, CJ",40.3,"7,400",por,@ bkn, 129-109,31:29,   33pt 4rb 5as 5to 6trey 12-19fg 3-3ft
2016-11-20,SG,"Williams, Louis",32.7,"4,900",lal,v chi, 110-118,30:04,   25pt 1rb 3as 2st 2to 5trey 8-14fg 4-6ft
2016-11-20,PG,"Lillard, Damian",32.3,"9,200",por,@ bkn, 129-109,28:04,   18pt 4rb 5as 1st 1bl 2to 8-14fg 2-4ft
2016-11-20,PG,"Rondo, Rajon",31.8,"5,500",chi,@ lal, 118-110,36:04,   4pt 9rb 12as 1st 3to 2-9fg
2016-11-20,PG,"Mudiay, Emmanuel",31.6,"6,000",den,v uta, 105-91,32:25,   10pt 8rb 8as 5-13fg
2016-11-20,PG,"Collison, Darren",31.5,"5,800",sac,v tor, 102-99,32:17,   15pt 9as 2st 1to 1trey 4-8fg 6-8ft
2016-11-20,SG,"Lee, Courtney",29.5,"3,500",nyk,v atl, 104-94,38:07,   14pt 5rb 5as 2st 2to 2trey 6-13fg
2016-11-20,SG,"Oladipo, Victor",29,"5,700",okc,v ind, 111-115,37:48,   14pt 5rb 6as 2st 4to 2trey 6-14fg
2016-11-20,PG,"Murray, Jamal",28.4,"3,600",den,v uta, 105-91,22:30,   18pt 2rb 4as 1bl 3trey 6-8fg 3-4ft
2016-11-20,SG,"Korver, Kyle",27.3,"3,600",atl,@ nyk, 94-104,37:29,   17pt 4rb 1as 2st 2trey 7-12fg 1-1ft
2016-11-20,SG,"DeRozan, DeMar",25.8,"9,200",tor,@ sac, 99-102,38:45,   12pt 9rb 4as 3to 3-15fg 6-6ft
2016-11-20,SG,"Young, Nick",24.2,"4,100",lal,v chi, 110-118,30:15,   15pt 6rb 2as 1to 3trey 5-13fg 2-2ft
2016-11-20,PG,"Rose, Derrick",24.1,"5,900",nyk,v atl, 104-94,29:50,   14pt 3rb 7as 4to 5-14fg 4-4ft
2016-11-20,PG,"Russell, D",24.1,"6,200",lal,v chi, 110-118,22:39,   8pt 3rb 7as 2st 2to 2trey 3-11fg
2016-11-20,SG,"Ellis, Monta",23.3,"5,500",ind,@ okc, 115-111,41:42,   12pt 4rb 7as 2st 8to 1trey 5-10fg 1-1ft
2016-11-20,SG,"Afflalo, Arron",21.5,"3,500",sac,v tor, 102-99,19:56,   14pt 5rb 1as 1trey 5-7fg 3-3ft
2016-11-20,PG,"Canaan, Isaiah",20.4,"3,500",chi,@ lal, 118-110,30:40,   17pt 2rb 2st 3to 3trey 6-10fg 2-2ft
2016-11-20,SG,"Hood, Rodney",20,"5,200",uta,@ den, 91-105,31:00,   10pt 5rb 2as 1st 1to 3-12fg 4-6ft
2016-11-20,PG,"Jennings, Brandon",19.3,"4,200",nyk,v atl, 104-94,27:47,   5pt 4rb 3as 3st 1to 1trey 2-6fg
2016-11-20,PG,"Exum, Dante",19.2,"3,600",uta,@ den, 91-105,35:28,   10pt 6rb 2as 1to 5-12fg
2016-11-20,PG,"Whitehead, Isaiah",19.2,"4,100",bkn,v por, 109-129,23:42,   11pt 1rb 2as 1st 1bl 1trey 2-10fg 6-6ft
2016-11-20,PG,"Temple, Garrett",17.1,"3,500",sac,v tor, 102-99,19:27,   8pt 3rb 1as 1st 1bl 2trey 2-4fg 2-2ft
2016-11-20,PG,"Lawson, Ty",16.7,"4,000",sac,v tor, 102-99,26:31,   5pt 1rb 5as 2st 1to 1trey 2-7fg
2016-11-20,SG,"Crabbe, Allen",16.4,"3,500",por,@ bkn, 129-109,29:57,   14pt 2rb 4trey 5-10fg
2016-11-20,SG,"Harris, Joe",15.3,"3,500",bkn,v por, 109-129,26:56,   8pt 4rb 3as 2to 2-7fg 4-4ft
2016-11-20,SG,"Jr, Tim",15.2,"3,600",atl,@ nyk, 94-104,22:19,   12pt 1rb 2as 1to 2trey 5-8fg
2016-11-20,SG,"Stuckey, Rodney",12.9,"3,500",ind,@ okc, 115-111,17:15,   8pt 2rb 1as 1st 1to 1trey 3-9fg 1-4ft
2016-11-20,SG,"Barton, Will",12.1,"5,300",den,v uta, 105-91,19:02,   7pt 3rb 1as 1trey 3-9fg 0-1ft
2016-11-20,SG,"Clarkson, Jordan",11.9,"5,100",lal,v chi, 110-118,25:21,   5pt 2rb 3as 1trey 1-12fg 2-3ft
2016-11-20,SG,"Valentine, Denzel",11.4,"3,500",chi,@ lal, 118-110,17:45,   8pt 2rb 1st 1to 2trey 3-7fg
