Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-03-26,PG,"Burke, Trey",62.2,"4,900",nyk,@ cha, 128-137,40:52,   42pt 1rb 12as 1st 2to 3trey 19-31fg 1-1ft
2018-03-26,PG,"Ball, Lonzo",45.1,"8,300",lal,@ det, 106-112,43:01,   15pt 8rb 11as 2st 2to 1trey 7-8fg
2018-03-26,PG,"Teague, Jeff",41.9,"7,400",min,v mem, 93-101,42:09,   25pt 2rb 7as 2st 2to 1trey 7-13fg 10-10ft
2018-03-26,PG,"Walker, Kemba",40.9,"8,600",cha,v nyk, 137-128,38:32,   31pt 2rb 7as 3to 4trey 11-21fg 5-5ft
2018-03-26,PG,"Ulis, Tyler",39,"3,500",pho,v bos, 94-102,30:13,   19pt 5rb 8as 1st 1bl 4to 2trey 7-12fg 3-4ft
2018-03-26,SG,"Selden, Wayne",37.2,"4,000",mem,@ min, 101-93,26:18,   23pt 1rb 4as 3st 2to 4trey 9-14fg 1-1ft
2018-03-26,PG,"Murray, Jamal",36.1,"7,500",den,@ phi, 104-123,35:43,   17pt 3rb 3as 2st 2bl 1to 2trey 7-18fg 1-1ft
2018-03-26,SG,"Wiggins, Andrew",34.4,"7,000",min,v mem, 93-101,43:11,   18pt 7rb 2as 2st 1to 1trey 7-17fg 3-5ft
2018-03-26,PG,"Rozier, Terry",31.9,"7,100",bos,@ pho, 102-94,31:23,   16pt 7rb 3as 1st 4trey 4-16fg 4-4ft
2018-03-26,PG,"Jackson, Reggie",29.5,"4,500",det,v lal, 112-106,28:04,   20pt 5rb 3as 1to 2trey 9-22fg
2018-03-26,SG,"Jr, Tim",28,"6,100",nyk,@ cha, 128-137,36:29,   17pt 5rb 2as 1st 1to 2trey 5-12fg 5-5ft
2018-03-26,SG,"Barton, Will",27.7,"7,100",den,@ phi, 104-123,36:14,   25pt 1rb 3as 3to 5trey 8-15fg 4-4ft
2018-03-26,SG,"Pope, Kentavious",26.5,"6,100",lal,@ det, 106-112,38:15,   13pt 5rb 3as 1bl 3trey 5-17fg
2018-03-26,PG,"Fultz, Markelle",25.8,"3,500",phi,v den, 123-104,14:24,   10pt 4rb 8as 1to 5-13fg
