Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-11-15,SG,"DeRozan, DeMar",59.7,"8,900",sas,@ lac, 111-116,40:51,   34pt 6rb 5as 3st 1bl 1to 14-30fg 6-8ft
2018-11-15,SG,"Harden, James",40.1,"11,700",hou,v gsw, 107-86,32:05,   27pt 3rb 3as 2st 1to 4trey 8-23fg 7-8ft
2018-11-15,PG,"Paul, Chris",39.5,"9,000",hou,v gsw, 107-86,28:12,   10pt 5rb 7as 3st 2bl 2to 2trey 4-10fg
2018-11-15,PG,"Murray, Jamal",28.3,"7,500",den,v atl, 138-93,23:05,   14pt 4rb 5as 1bl 1to 3trey 4-10fg 3-3ft
2018-11-15,SG,"Williams, Louis",27.6,"6,800",lac,v sas, 116-111,28:05,   23pt 3rb 2as 2to 1trey 9-20fg 4-4ft
2018-11-15,PG,"Beverley, Patrick",26.4,"4,800",lac,v sas, 116-111,25:20,   10pt 7rb 4as 1st 1to 2trey 4-11fg
2018-11-15,PG,"Lin, Jeremy",25.5,"4,200",atl,@ den, 93-138,25:14,   16pt 5rb 5as 4to 3trey 4-10fg 5-7ft
2018-11-15,SG,"Beasley, Malik",25.1,"3,500",den,v atl, 138-93,23:36,   15pt 3rb 3as 1st 1to 1trey 6-14fg 2-3ft
2018-11-15,PG,"Mills, Patty",24.3,"3,900",sas,@ lac, 111-116,33:15,   12pt 4rb 5as 2trey 5-14fg
2018-11-15,SG,"Gordon, Eric",22.5,"5,000",hou,v gsw, 107-86,29:04,   17pt 3as 1st 2to 3trey 5-13fg 4-4ft
2018-11-15,PG,"Forbes, Bryn",21.2,"3,700",sas,@ lac, 111-116,33:17,   17pt 1rb 2as 5trey 5-11fg 2-3ft
2018-11-15,SG,"Belinelli, Marco",19.6,"3,500",sas,@ lac, 111-116,23:52,   7pt 3rb 2as 1st 1bl 1trey 2-6fg 2-2ft
2018-11-15,SG,"Thompson, Klay",16.6,"7,500",gsw,@ hou, 86-107,29:27,   10pt 3rb 2bl 3to 5-16fg
2018-11-15,SG,"Morris, Monte",16.4,"5,200",den,v atl, 138-93,29:09,   8pt 2rb 2as 1st 4-9fg
2018-11-15,SG,"Huerter, Kevin",16.1,"3,500",atl,@ den, 93-138,28:08,   10pt 3rb 1as 1st 2to 2trey 4-10fg 0-1ft
2018-11-15,SG,"Bazemore, Kent",15.4,"6,300",atl,@ den, 93-138,20:57,   14pt 2rb 1to 1trey 4-8fg 5-5ft
2018-11-15,PG,"Cook, Quinn",14.9,"5,800",gsw,@ hou, 86-107,24:27,   11pt 2rb 1as 3trey 4-8fg
2018-11-15,SG,"Dorsey, Tyler",14.7,"3,500",atl,@ den, 93-138,19:07,   3pt 6rb 1as 1st 1-5fg 1-1ft
2018-11-15,PG,"Young, Trae",13.9,"7,400",atl,@ den, 93-138,26:36,   6pt 2rb 5as 1st 5to 2-11fg 2-2ft
