Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-01-01,SG,"DeRozan, DeMar",74,"8,100",tor,v mil, 131-127,43:27,   52pt 5rb 8as 1st 1bl 2to 5trey 17-29fg 13-13ft
2018-01-01,SG,"McCollum, CJ",49.2,"7,300",por,@ chi, 124-120,44:42,   32pt 6rb 8as 2to 5trey 11-30fg 5-6ft
2018-01-01,PG,"Bledsoe, Eric",48.9,"6,900",mil,@ tor, 127-131,34:38,   29pt 7rb 3as 4st 5to 5trey 9-15fg 6-6ft
2018-01-01,SG,"Wiggins, Andrew",46.8,"5,500",min,v lal, 114-96,35:18,   21pt 9rb 4as 2st 1bl 1trey 7-16fg 6-7ft
2018-01-01,PG,"Lowry, Kyle",45.2,"7,700",tor,v mil, 131-127,41:04,   26pt 6rb 6as 1st 1bl 3to 5trey 7-13fg 7-10ft
2018-01-01,PG,"Payton, Elfrid",38.3,"8,000",orl,@ bkn, 95-98,32:03,   17pt 4rb 7as 2st 1bl 3to 1trey 7-15fg 2-3ft
2018-01-01,PG,"Dunn, Kris",34.4,"8,100",chi,v por, 120-124,34:56,   22pt 7rb 4as 1st 1bl 8to 1trey 9-20fg 3-3ft
2018-01-01,SG,"LeVert, Caris",34,"5,800",bkn,v orl, 98-95,27:06,   15pt 5rb 8as 2st 5to 1trey 6-15fg 2-3ft
2018-01-01,SG,"Middleton, Khris",31.6,"7,100",mil,@ tor, 127-131,43:28,   18pt 3rb 2as 2st 1bl 2to 7-17fg 4-4ft
2018-01-01,SG,"Holiday, Justin",31.4,"5,300",chi,v por, 120-124,40:33,   14pt 7rb 4as 1bl 1trey 4-10fg 5-5ft
2018-01-01,PG,"Napier, Shabazz",29,"6,000",por,@ chi, 124-120,41:25,   11pt 5rb 6as 1st 1trey 3-13fg 4-4ft
2018-01-01,PG,"Clarkson, Jordan",28.4,"7,400",lal,@ min, 96-114,24:00,   20pt 2rb 4as 1st 3to 2trey 7-15fg 4-7ft
2018-01-01,PG,"Ennis, Tyler",26.8,"3,500",lal,@ min, 96-114,22:52,   7pt 4rb 4as 2st 1bl 1trey 2-7fg 2-2ft
2018-01-01,PG,"Dinwiddie, Spencer",26.1,"6,700",bkn,v orl, 98-95,29:41,   7pt 3rb 5as 1st 2bl 1to 2trey 2-6fg 1-2ft
2018-01-01,PG,"Dellavedova, Matthew",26,"3,500",mil,@ tor, 127-131,28:44,   6pt 5rb 10as 1to 2trey 2-5fg
2018-01-01,SG,"Brogdon, Malcolm",25.2,"5,400",mil,@ tor, 127-131,39:13,   15pt 6rb 2as 1st 3to 1trey 7-13fg
2018-01-01,PG,"Jones, Tyus",21.7,"6,400",min,v lal, 114-96,27:12,   5pt 1rb 5as 3st 1to 1trey 1-4fg 2-2ft
2018-01-01,PG,"Wright, Delon",20.2,"4,200",tor,v mil, 131-127,19:00,   8pt 1rb 2as 1st 2bl 1to 3-7fg 2-3ft
2018-01-01,SG,"Fournier, Evan",19.5,"6,100",orl,@ bkn, 95-98,32:30,   13pt 1as 1st 1bl 1to 4-15fg 5-5ft
