Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-03-10,SG,"Booker, Devin",64.1,"9,300",pho,@ gsw, 115-111,40:36,   37pt 8rb 11as 2st 5to 2trey 13-23fg 9-9ft
2019-03-10,SG,"Doncic, Luka",59.5,"10,000",dal,v hou, 93-94,37:16,   19pt 15rb 9as 2st 2bl 3to 1trey 5-16fg 8-9ft
2019-03-10,SG,"DeRozan, DeMar",49.8,"8,700",sas,v mil, 121-114,36:29,   28pt 4rb 6as 2st 1bl 1to 10-20fg 8-9ft
2019-03-10,SG,"Thompson, Klay",47.5,"7,800",gsw,v pho, 111-115,35:53,   28pt 5rb 5as 3st 1bl 6to 4trey 10-22fg 4-4ft
2019-03-10,PG,"Curry, Stephen",47.4,"9,300",gsw,v pho, 111-115,34:56,   18pt 7rb 8as 3st 1bl 3to 4trey 6-20fg 2-2ft
2019-03-10,PG,"Conley, Mike",47,"8,400",mem,v orl, 105-97,35:17,   26pt 5rb 8as 1st 1trey 8-18fg 9-10ft
2019-03-10,PG,"Payton, Elfrid",47,"6,700",nor,@ atl, 116-128,30:58,   15pt 10rb 10as 1st 1bl 1to 1trey 6-12fg 2-2ft
2019-03-10,PG,"Teague, Jeff",45.6,"6,900",min,v nyk, 103-92,32:59,   20pt 3rb 10as 1st 2bl 2to 1trey 8-18fg 3-4ft
2019-03-10,SG,"Dotson, Damyean",45.2,"4,800",nyk,@ min, 92-103,40:37,   26pt 6rb 6as 2st 3to 4trey 10-19fg 2-2ft
2019-03-10,PG,"Lowry, Kyle",41.4,"8,500",tor,@ mia, 125-104,35:27,   24pt 7rb 10as 6to 6trey 8-14fg 2-3ft
2019-03-10,SG,"Huerter, Kevin",38.3,"4,100",atl,v nor, 128-116,30:17,   27pt 4rb 3as 1st 1to 4trey 11-18fg 1-1ft
2019-03-10,PG,"Paul, Chris",35.1,"8,900",hou,@ dal, 94-93,32:50,   9pt 3rb 9as 2st 2bl 3to 2trey 2-11fg 3-4ft
2019-03-10,PG,"Jackson, Reggie",33,"5,500",det,v chi, 131-108,24:30,   21pt 6as 1st 5trey 7-14fg 2-2ft
2019-03-10,SG,"Gordon, Eric",32.6,"5,100",hou,@ dal, 94-93,31:48,   26pt 3rb 1st 5trey 10-20fg 1-2ft
2019-03-10,PG,"Jackson, Frank",32.2,"4,800",nor,@ atl, 116-128,32:33,   23pt 6rb 2as 1to 3trey 10-18fg
2019-03-10,SG,"Bradley, Avery",32.1,"6,100",mem,v orl, 105-97,37:24,   21pt 3rb 3as 2st 3to 3trey 8-17fg 2-2ft
2019-03-10,SG,"Ross, Terrence",32,"5,200",orl,@ mem, 97-105,27:58,   15pt 5rb 2as 2st 2bl 4to 3trey 5-13fg 2-3ft
2019-03-10,PG,"Bledsoe, Eric",31.4,"7,500",mil,@ sas, 114-121,30:31,   21pt 2rb 6as 1to 2trey 9-13fg 1-3ft
2019-03-10,SG,"Bazemore, Kent",30.9,"5,300",atl,v nor, 128-116,22:10,   13pt 7rb 5as 1st 1to 3trey 5-10fg
2019-03-10,PG,"Simmons, Ben",30.8,"10,400",phi,v ind, 106-89,34:59,   15pt 4rb 6as 1st 1to 6-10fg 3-5ft
2019-03-10,SG,"Middleton, Khris",30.6,"7,600",mil,@ sas, 114-121,30:52,   15pt 8rb 4as 1st 3to 1trey 6-15fg 2-2ft
2019-03-10,SG,"Wade, Dwyane",30.4,"6,200",mia,v tor, 104-125,21:18,   15pt 2rb 4as 3st 2to 1trey 7-12fg
2019-03-10,SG,"Harden, James",30,"12,200",hou,@ dal, 94-93,33:55,   20pt 5rb 4as 1bl 5to 3trey 7-25fg 3-3ft
2019-03-10,PG,"Young, Trae",29,"8,300",atl,v nor, 128-116,31:06,   10pt 5rb 10as 2to 2-14fg 6-6ft
2019-03-10,SG,"Butler, Jimmy",28.8,"8,200",phi,v ind, 106-89,31:19,   12pt 4rb 4as 1st 1bl 3-8fg 6-6ft
2019-03-10,SG,"Green, Danny",28.2,"4,300",tor,@ mia, 125-104,26:09,   15pt 6rb 4as 1st 3to 5trey 5-9fg
2019-03-10,PG,"Brunson, Jalen",27.4,"4,900",dal,v hou, 93-94,34:30,   18pt 7rb 4as 5to 1trey 6-13fg 5-5ft
2019-03-10,PG,"Lin, Jeremy",27.1,"3,700",tor,@ mia, 125-104,23:10,   11pt 3rb 1as 2st 2bl 1to 1trey 3-7fg 4-4ft
2019-03-10,SG,"McGruder, Rodney",26.8,"3,500",mia,v tor, 104-125,20:34,   13pt 4rb 2as 2st 2trey 4-7fg 3-6ft
2019-03-10,SG,"Belinelli, Marco",25.6,"3,700",sas,v mil, 121-114,29:54,   16pt 3rb 2as 1st 4trey 6-14fg
2019-03-10,SG,"Selden, Wayne",24.8,"3,500",chi,@ det, 108-131,27:55,   18pt 4rb 2as 1to 1trey 7-14fg 3-3ft
2019-03-10,PG,"Mills, Patty",24.4,"3,600",sas,v mil, 121-114,22:37,   16pt 2rb 4as 4trey 5-10fg 2-3ft
2019-03-10,PG,"Jones, Tyus",24.4,"3,600",min,v nyk, 103-92,19:35,   13pt 2rb 2as 1st 1bl 3trey 5-10fg
2019-03-10,SG,"Galloway, Langston",24.4,"3,500",det,v chi, 131-108,29:03,   21pt 2rb 2as 2to 6trey 7-10fg 1-1ft
2019-03-10,SG,"Okogie, Josh",24.2,"3,800",min,v nyk, 103-92,26:05,   2pt 1rb 2as 3st 3bl 1-6fg
2019-03-10,SG,"Kennard, Luke",23.8,"5,400",det,v chi, 131-108,31:04,   9pt 9rb 4as 2to 1trey 4-11fg
2019-03-10,PG,"Collison, Darren",23.8,"7,000",ind,@ phi, 89-106,30:23,   14pt 4rb 2as 1st 1to 1trey 5-11fg 3-7ft
2019-03-10,PG,"Harrison, Shaquille",22.9,"3,500",chi,@ det, 108-131,31:36,   11pt 2rb 7as 1to 1trey 3-6fg 4-8ft
2019-03-10,SG,"Wright, Delon",22.5,"5,800",mem,v orl, 105-97,25:42,   10pt 5rb 3as 1st 1to 1trey 3-7fg 3-3ft
2019-03-10,PG,"Johnson, Tyler",22.3,"5,600",pho,@ gsw, 115-111,35:00,   10pt 4rb 5as 2-9fg 6-8ft
2019-03-10,SG,"Waiters, Dion",21.1,"5,000",mia,v tor, 104-125,24:58,   15pt 3rb 3as 2to 3trey 6-10fg 0-2ft
2019-03-10,PG,"Augustin, DJ",19.8,"5,100",orl,@ mem, 97-105,31:22,   6pt 4rb 6as 1st 3to 2trey 2-10fg
2019-03-10,SG,"Connaughton, Pat",19.6,"4,500",mil,@ sas, 114-121,24:37,   14pt 3rb 1st 1to 4trey 5-5fg
2019-03-10,PG,"Forbes, Bryn",19.2,"3,800",sas,v mil, 121-114,27:10,   12pt 6rb 2trey 5-8fg 0-1ft
2019-03-10,SG,"Trier, Allonzo",18.4,"5,000",nyk,@ min, 92-103,24:11,   15pt 2rb 2as 2to 4trey 5-11fg 1-3ft
2019-03-10,PG,"Dragic, Goran",18.3,"5,100",mia,v tor, 104-125,20:59,   11pt 4rb 3as 2to 1trey 4-8fg 2-4ft
2019-03-10,SG,"Ellington, Wayne",18,"3,900",det,v chi, 131-108,14:52,   13pt 2as 1st 1to 3trey 5-6fg
2019-03-10,PG,"Dunn, Kris",17,"5,800",chi,@ det, 108-131,22:07,   7pt 4as 2st 2to 1trey 3-7fg
2019-03-10,PG,"Grant, Jerian",16.5,"3,500",orl,@ mem, 97-105,16:38,   9pt 5rb 1as 3trey 3-4fg
2019-03-10,SG,"Iguodala, Andre",16.5,"4,500",gsw,v pho, 111-115,29:15,   6pt 5rb 3as 3-4fg
2019-03-10,PG,"Jr, Dennis",16.4,"6,800",nyk,@ min, 92-103,28:35,   13pt 2rb 4as 5to 6-15fg 1-2ft
2019-03-10,PG,"Smith, Ishmael",16.3,"4,700",det,v chi, 131-108,20:16,   4pt 4rb 5as 2-10fg 0-2ft
2019-03-10,SG,"McCaw, Patrick",15.6,"3,500",tor,@ mia, 125-104,26:02,   10pt 3rb 2as 1to 3trey 3-4fg 1-2ft
