Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2017-11-14,SG,"Harden, James",55.7,"12,500",hou,v tor, 113-129,39:22,   38pt 6rb 11as 1bl 9to 3trey 8-25fg 19-19ft
2017-11-14,SG,"DeRozan, DeMar",41.7,"8,100",tor,@ hou, 129-113,33:59,   27pt 6rb 5as 1st 3to 7-16fg 13-16ft
2017-11-14,PG,"Lowry, Kyle",41,"7,700",tor,@ hou, 129-113,37:00,   19pt 5rb 10as 1st 2to 2trey 4-12fg 9-10ft
2017-11-14,PG,"Mills, Patty",39.6,"4,500",sas,@ dal, 97-91,29:43,   19pt 3rb 2as 4st 1bl 1to 4trey 7-13fg 1-2ft
2017-11-14,PG,"Irving, Kyrie",37.1,"8,500",bos,@ bkn, 109-102,29:01,   25pt 3rb 5as 1st 2to 2trey 8-20fg 7-8ft
2017-11-14,PG,"Dinwiddie, Spencer",34.1,"5,800",bkn,v bos, 102-109,34:17,   12pt 3rb 11as 1bl 1to 1trey 4-14fg 3-5ft
2017-11-14,PG,"Jr, Dennis",31.2,"6,300",dal,v sas, 91-97,36:23,   27pt 6rb 2as 6to 5trey 10-23fg 2-2ft
2017-11-14,SG,"Barea, Jose",30.2,"4,200",dal,v sas, 91-97,26:34,   16pt 6rb 4as 1st 2to 3trey 6-11fg 1-1ft
2017-11-14,PG,"VanVleet, Fred",22.6,"3,000",tor,@ hou, 129-113,15:53,   8pt 3rb 4as 2st 1to 2trey 2-6fg 2-2ft
2017-11-14,SG,"LeVert, Caris",22.2,"5,400",bkn,v bos, 102-109,22:13,   15pt 1rb 4as 1st 3to 2trey 6-7fg 1-3ft
2017-11-14,SG,"Matthews, Wes",21.3,"5,100",dal,v sas, 91-97,37:33,   12pt 4rb 1as 1st 1trey 4-11fg 3-5ft
2017-11-14,PG,"Wright, Delon",20.4,"3,400",tor,@ hou, 129-113,25:38,   14pt 2rb 2as 1st 2to 5-5fg 4-5ft
2017-11-14,PG,"Murray, Dejounte",18.4,"4,400",sas,@ dal, 97-91,19:56,   10pt 7rb 1trey 4-7fg 1-2ft
2017-11-14,SG,"Gordon, Eric",17.7,"6,300",hou,v tor, 113-129,33:01,   12pt 1rb 3as 1st 3to 3-12fg 6-7ft
2017-11-14,SG,"Green, Danny",17.1,"5,100",sas,@ dal, 97-91,26:49,   4pt 3rb 1as 2st 1bl 1to 2-6fg
2017-11-14,SG,"Ginobili, Manu",14.2,"4,100",sas,@ dal, 97-91,16:22,   13pt 1rb 1trey 4-7fg 4-4ft
2017-11-14,SG,"Smart, Marcus",12,"6,200",bos,@ bkn, 109-102,34:36,   6pt 5rb 2as 3to 1-8fg 4-4ft
2017-11-14,PG,"Ferrell, Yogi",7.8,"4,300",dal,v sas, 91-97,33:03,   0pt 4rb 2as 1st 3to 0-5fg
2017-11-14,SG,"Forbes, Bryn",7.6,"3,300",sas,@ dal, 97-91,17:59,   4pt 3rb 2-5fg 0-1ft
2017-11-14,PG,"Larkin, Shane",6.2,"3,000",bos,@ bkn, 109-102,6:33,   2pt 1rb 1st 1-3fg
2017-11-14,SG,"Paul, Brandon",4.7,"3,300",sas,@ dal, 97-91,9:54,   2pt 1rb 1as 1-3fg
2017-11-14,PG,"Rozier, Terry",2.4,"6,000",bos,@ bkn, 109-102,20:51,   0pt 2rb 0-5fg
2017-11-14,PG,"Whitehead, Isaiah",1.4,"3,900",bkn,v bos, 102-109,6:23,   0pt 2rb 1to 0-3fg
2017-11-14,PG,"Jackson, Demetrius",0,"3,000",hou,v tor, 113-129,1:33,   0pt
2017-11-14,PG,"Brown, Bobby",0,"3,000",hou,v tor, 113-129,1:33,   1pt 1to 0-1fg 1-2ft
2017-11-14,SG,"Kilpatrick, Sean",0,"3,800",bkn,v bos, 102-109,0,   
2017-11-14,SG,"Nader, Abdel",0,"3,100",bos,@ bkn, 109-102,0,   
2017-11-14,PG,"Clavell, Gian",0,"3,000",dal,v sas, 91-97,0,   
2017-11-14,PG,"Paul, Chris",0,"8,100",hou,v tor, 113-129,0,   
2017-11-14,SG,"Hilliard, Darrun",0,"3,000",sas,@ dal, 97-91,0,   
2017-11-14,SG,"Curry, Seth",0,"4,400",dal,v sas, 91-97,0,   
2017-11-14,PG,"Brown, Lorenzo",0,"3,000",tor,@ hou, 129-113,0,   
2017-11-14,PG,"White, Derrick",0,"3,000",sas,@ dal, 97-91,0,   
2017-11-14,SG,"Bird, Jabari",0,"3,000",bos,@ bkn, 109-102,0,   
2017-11-14,SG,"Harris, Devin",0,"3,500",dal,v sas, 91-97,0,   
2017-11-14,SG,"Russell, D",0,"7,000",bkn,v bos, 102-109,0,   
2017-11-14,PG,"Allen, Kadeem",0,"3,000",bos,@ bkn, 109-102,0,   
2017-11-14,SG,"Ouattara, Yakuba",0,"3,000",bkn,v bos, 102-109,0,   
2017-11-14,PG,"Wiley, Jacob",0,"3,100",bkn,v bos, 102-109,0,   
2017-11-14,PG,"Weber, Briante",0,"3,000",hou,v tor, 113-129,0,   
2017-11-14,PG,"Parker, Tony",0,"3,300",sas,@ dal, 97-91,0,   
