Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2017-04-01,PG,"Payton, Elfrid",49.7,"7,300",orl,@ bkn, 111-121,35:18,   20pt 11rb 11as 1st 2to 1trey 6-12fg 7-8ft
2017-04-01,PG,"Paul, Chris",47.8,"9,400",lac,v lal, 115-104,37:23,   29pt 4rb 12as 1st 6to 1trey 9-14fg 10-10ft
2017-04-01,PG,"Schroder, Dennis",47.4,"7,000",atl,@ chi, 104-106,36:56,   29pt 7rb 6as 1st 1bl 3to 1trey 12-19fg 4-4ft
2017-04-01,PG,"Rondo, Rajon",46.2,"6,900",chi,v atl, 106-104,35:33,   25pt 11rb 6as 3st 7to 3trey 11-18fg
2017-04-01,SG,"McCollum, CJ",45.5,"6,900",por,v pho, 130-117,35:05,   29pt 5rb 7as 1st 2to 5trey 10-19fg 4-4ft
2017-04-01,PG,"Lillard, Damian",45.5,"9,500",por,v pho, 130-117,34:38,   31pt 5rb 7as 1st 4to 4trey 7-16fg 13-13ft
2017-04-01,SG,"Booker, Devin",44.1,"8,000",pho,@ por, 117-130,42:05,   31pt 3rb 7as 3st 7to 10-25fg 11-14ft
2017-04-01,PG,"Lawson, Ty",40.9,"5,000",sac,@ min, 123-117,25:22,   21pt 2rb 11as 1st 1to 5-8fg 11-14ft
2017-04-01,PG,"Rubio, Ricky",39.7,"8,100",min,v sac, 117-123,37:14,   11pt 6rb 13as 2st 2to 1-10fg 9-10ft
2017-04-01,SG,"Jr, Tim",31.5,"5,500",atl,@ chi, 104-106,36:43,   20pt 5rb 5as 2to 3trey 6-16fg 5-5ft
2017-04-01,SG,"Nwaba, David",30.7,"3,600",lal,@ lac, 104-115,34:33,   19pt 6rb 1as 2st 1to 6-9fg 7-10ft
2017-04-01,SG,"Hield, Buddy",29.3,"5,400",sac,@ min, 123-117,34:15,   22pt 4rb 1as 1st 1to 4trey 9-15fg
2017-04-01,PG,"Lin, Jeremy",28.8,"5,900",bkn,v orl, 121-111,28:11,   8pt 4rb 8as 2st 1bl 2to 2trey 3-14fg
2017-04-01,SG,"Redick, JJ",27,"4,500",lac,v lal, 115-104,37:35,   19pt 5rb 2as 1st 3to 4trey 6-12fg 3-3ft
2017-04-01,SG,"Fournier, Evan",24.7,"5,600",orl,@ bkn, 111-121,36:50,   20pt 1rb 1as 2st 2to 2trey 8-16fg 2-4ft
2017-04-01,SG,"Kilpatrick, Sean",24,"3,700",bkn,v orl, 121-111,22:23,   15pt 5rb 4as 3to 1trey 6-12fg 2-2ft
2017-04-01,SG,"Galloway, Langston",20.6,"3,500",sac,@ min, 123-117,14:54,   17pt 3rb 3trey 6-7fg 2-2ft
2017-04-01,PG,"Ulis, Tyler",20.1,"6,400",pho,@ por, 117-130,37:56,   11pt 3rb 5as 2to 4-11fg 3-4ft
2017-04-01,SG,"Afflalo, Arron",19.4,"3,500",sac,@ min, 123-117,26:16,   16pt 2rb 2as 2to 4trey 5-9fg 2-3ft
2017-04-01,PG,"Dinwiddie, Spencer",18.1,"3,600",bkn,v orl, 121-111,19:49,   7pt 3rb 1as 2st 1bl 3-5fg 1-1ft
2017-04-01,SG,"Valentine, Denzel",17.9,"4,000",chi,v atl, 106-104,28:10,   13pt 2rb 1as 1bl 1to 3trey 5-11fg
2017-04-01,PG,"Whitehead, Isaiah",16.7,"3,500",bkn,v orl, 121-111,26:20,   6pt 1rb 5as 1st 3-4fg
2017-04-01,PG,"Collison, Darren",16.5,"5,700",sac,@ min, 123-117,25:37,   7pt 7as 1st 3to 2-7fg 3-4ft
2017-04-01,PG,"Ennis, Tyler",15.1,"3,600",lal,@ lac, 104-115,19:01,   6pt 3rb 3as 1st 1to 2trey 2-5fg
2017-04-01,PG,"Goodwin, Archie",15,"3,600",bkn,v orl, 121-111,15:59,   8pt 2as 1st 1bl 2-4fg 4-4ft
2017-04-01,SG,"Rush, Brandon",14.9,"3,500",min,v sac, 117-123,22:04,   11pt 2rb 1as 3trey 4-8fg
2017-04-01,PG,"Dunn, Kris",14.1,"4,300",min,v sac, 117-123,18:34,   4pt 3rb 3as 1st 2-7fg
2017-04-01,SG,"Crawford, Jamal",12.7,"3,900",lac,v lal, 115-104,21:42,   7pt 1rb 3as 1st 2to 1trey 2-7fg 2-2ft
2017-04-01,PG,"Jones, Tyus",12.7,"3,500",min,v sac, 117-123,10:59,   6pt 1rb 3as 1st 1to 3-5fg
2017-04-01,SG,"LeVert, Caris",12.6,"4,000",bkn,v orl, 121-111,20:21,   9pt 3rb 1trey 4-8fg
2017-04-01,SG,"Meeks, Jodie",12,"3,500",orl,@ bkn, 111-121,18:29,   11pt 1bl 1to 1trey 4-7fg 2-2ft
2017-04-01,PG,"Russell, D",12,"6,700",lal,@ lac, 104-115,28:59,   2pt 6as 2st 3to 1-9fg
2017-04-01,SG,"Crabbe, Allen",11.9,"4,100",por,v pho, 130-117,23:44,   6pt 2rb 1as 1bl 2trey 2-8fg
2017-04-01,PG,"Clarkson, Jordan",11.5,"5,900",lal,@ lac, 104-115,30:48,   7pt 3as 1trey 3-12fg
2017-04-01,PG,"Williams, Michael",10.4,"3,500",chi,v atl, 106-104,11:24,   5pt 2rb 2as 1trey 2-5fg
2017-04-01,PG,"Felton, Raymond",8.9,"3,500",lac,v lal, 115-104,19:02,   2pt 2rb 1as 1st 1bl 1to 1-8fg
2017-04-01,PG,"Calderon, Jose",8.1,"3,500",atl,@ chi, 104-106,10:55,   5pt 3rb 1as 2to 1trey 2-3fg
2017-04-01,PG,"Augustin, DJ",7.2,"3,500",orl,@ bkn, 111-121,15:44,   5pt 1rb 2as 1st 4to 1trey 2-5fg
2017-04-01,SG,"Hezonja, Mario",6.7,"3,500",orl,@ bkn, 111-121,17:04,   0pt 1rb 3as 1st 1to 0-2fg
2017-04-01,SG,"Foye, Randy",5.9,"3,500",bkn,v orl, 121-111,10:57,   0pt 2rb 1as 1st 0-2fg
2017-04-01,SG,"McLemore, Ben",5.6,"3,700",sac,@ min, 123-117,17:37,   7pt 3rb 5to 3-4fg 1-2ft
2017-04-01,SG,"Connaughton, Pat",4,"3,500",por,v pho, 130-117,2:49,   2pt 1st 1-2fg
2017-04-01,PG,"Napier, Shabazz",3.2,"3,500",por,v pho, 130-117,5:57,   0pt 1rb 1st 0-4fg
2017-04-01,PG,"Price, Ronnie",2.7,"3,500",pho,@ por, 117-130,9:09,   0pt 1rb 1as
2017-04-01,SG,"Anderson, Alan",0,"3,500",lac,v lal, 115-104,6:07,   0pt 0-2fg
2017-04-01,SG,"Temple, Garrett",0,"4,000",sac,@ min, 123-117,0,   
2017-04-01,PG,"Grant, Jerian",0,"3,500",chi,v atl, 106-104,0,   
2017-04-01,SG,"McDaniels, KJ",0,"3,500",bkn,v orl, 121-111,0,   
