Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-03-31,PG,"Westbrook, Russell",57.7,"11,600",okc,v dal, 103-106,37:39,   25pt 11rb 11as 2st 3to 3trey 9-19fg 4-4ft
2019-03-31,PG,"Rondo, Rajon",55,"6,900",lal,@ nor, 130-102,30:52,   24pt 5rb 12as 3st 2to 4trey 9-14fg 2-2ft
2019-03-31,PG,"Curry, Stephen",48,"9,800",gsw,v cha, 137-90,27:28,   25pt 5rb 6as 2st 1bl 1to 5trey 8-14fg 4-4ft
2019-03-31,PG,"Caruso, Alex",45.6,"4,000",lal,@ nor, 130-102,28:50,   23pt 3rb 6as 4st 2to 4trey 7-11fg 5-6ft
2019-03-31,SG,"Wright, Delon",45.6,"6,000",mem,@ lac, 96-113,35:25,   20pt 8rb 4as 3st 1bl 2to 2trey 6-12fg 6-10ft
2019-03-31,SG,"Hield, Buddy",39.5,"7,300",sac,@ sas, 113-106,31:23,   26pt 5rb 3as 1st 4trey 8-15fg 6-7ft
2019-03-31,PG,"Burke, Trey",39.4,"3,600",dal,@ okc, 106-103,30:31,   25pt 2rb 8as 4trey 10-18fg 1-2ft
2019-03-31,SG,"Beal, Bradley",36.6,"9,600",was,@ den, 95-90,36:20,   17pt 3rb 6as 3st 2to 6-16fg 5-5ft
2019-03-31,SG,"DeRozan, DeMar",35.9,"8,900",sas,v sac, 106-113,36:21,   16pt 2rb 7as 3st 2to 8-16fg
2019-03-31,PG,"Cook, Quinn",32.8,"3,500",gsw,v cha, 137-90,23:23,   21pt 4rb 4as 1st 2to 5trey 8-13fg
2019-03-31,SG,"Lamb, Jeremy",32.1,"5,400",cha,@ gsw, 90-137,20:14,   11pt 3rb 5as 2st 2bl 2to 1trey 3-7fg 4-4ft
2019-03-31,PG,"Alexander, Shai",31.3,"6,000",lac,v mem, 113-96,28:13,   6pt 4rb 3as 4st 2bl 2to 2-6fg 2-2ft
2019-03-31,SG,"Bogdanovic, Bogdan",31.1,"5,200",sac,@ sas, 113-106,31:58,   15pt 3rb 5as 2st 1to 2trey 4-11fg 5-5ft
2019-03-31,SG,"Bullock, Reggie",29.1,"3,500",lal,@ nor, 130-102,23:29,   18pt 3rb 3as 1st 4trey 6-11fg 2-2ft
2019-03-31,SG,"McRae, Jordan",28.7,"3,900",was,@ den, 95-90,20:18,   7pt 6rb 7as 1st 1bl 2to 3-9fg 1-1ft
2019-03-31,PG,"Brunson, Jalen",26.4,"5,900",dal,@ okc, 106-103,30:25,   18pt 2rb 4as 1st 3to 1trey 5-11fg 7-10ft
2019-03-31,PG,"Fox, De",25.3,"9,100",sac,@ sas, 113-106,32:38,   12pt 4rb 5as 1st 2to 5-12fg 2-3ft
2019-03-31,SG,"Williams, Louis",24.6,"7,600",lac,v mem, 113-96,22:35,   17pt 3rb 2as 1st 2to 1trey 6-12fg 4-4ft
2019-03-31,SG,"Thompson, Klay",23.2,"7,300",gsw,v cha, 137-90,27:15,   24pt 1rb 2to 6trey 9-16fg
2019-03-31,PG,"Forbes, Bryn",23.1,"4,200",sas,v sac, 106-113,31:06,   15pt 3rb 3as 2trey 5-9fg 3-3ft
2019-03-31,SG,"Pope, Kentavious",22.2,"5,800",lal,@ nor, 130-102,28:50,   19pt 1rb 1st 1to 8-16fg 3-3ft
2019-03-31,SG,"Schroder, Dennis",21.8,"5,200",okc,v dal, 103-106,33:50,   8pt 4rb 4as 1bl 1trey 3-11fg 1-2ft
2019-03-31,PG,"Satoransky, Tomas",20.7,"5,900",was,@ den, 95-90,36:27,   5pt 6rb 5as 1st 2to 1-6fg 3-4ft
2019-03-31,PG,"Payton, Elfrid",20.4,"7,600",nor,v lal, 102-130,21:28,   8pt 2rb 6as 1st 2to 3-6fg 2-2ft
2019-03-31,SG,"Holiday, Justin",19.9,"5,100",mem,@ lac, 96-113,32:47,   9pt 2rb 1as 3st 2to 1trey 3-10fg 2-2ft
2019-03-31,PG,"Walker, Kemba",19.7,"9,600",cha,@ gsw, 90-137,24:39,   9pt 1rb 3as 2st 1to 1trey 4-14fg
2019-03-31,PG,"Murray, Jamal",19.4,"7,300",den,v was, 90-95,21:37,   12pt 2rb 2as 1bl 1to 2trey 4-8fg 2-2ft
2019-03-31,SG,"Belinelli, Marco",18.5,"3,900",sas,v sac, 106-113,24:21,   14pt 1as 1st 2trey 5-11fg 2-3ft
2019-03-31,SG,"Temple, Garrett",16.3,"4,000",lac,v mem, 113-96,20:43,   2pt 4rb 1as 2st 1bl 1to 1-4fg
2019-03-31,PG,"Harris, Devin",15.7,"3,800",dal,@ okc, 106-103,16:55,   15pt 1rb 1as 2to 4trey 5-10fg 1-2ft
2019-03-31,SG,"Dorsey, Tyler",15.5,"4,500",mem,@ lac, 96-113,25:04,   14pt 1as 2trey 6-12fg
2019-03-31,PG,"Ferrell, Yogi",15,"3,500",sac,@ sas, 113-106,15:22,   10pt 2st 1to 2trey 4-8fg
2019-03-31,SG,"Bacon, Dwayne",14.4,"5,400",cha,@ gsw, 90-137,27:46,   9pt 2rb 2as 1trey 3-9fg 2-2ft
2019-03-31,PG,"White, Derrick",14.1,"6,200",sas,v sac, 106-113,28:36,   6pt 3rb 3as 1bl 3to 3-10fg
