Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-03-25,PG,"Rozier, Terry",57.5,"7,000",bos,@ sac, 104-93,35:37,   33pt 5rb 3as 5st 1to 8trey 12-16fg 1-1ft
2018-03-25,SG,"Harden, James",56.5,"11,800",hou,v atl, 118-99,30:03,   18pt 10rb 15as 2st 2to 1trey 6-15fg 5-5ft
2018-03-25,PG,"Westbrook, Russell",55.1,"11,300",okc,v por, 105-108,35:54,   23pt 8rb 9as 4st 3to 1trey 9-20fg 4-6ft
2018-03-25,PG,"Lillard, Damian",46.9,"9,300",por,@ okc, 108-105,38:26,   24pt 7rb 5as 3st 2to 1trey 6-19fg 11-11ft
2018-03-25,SG,"McCollum, CJ",46.8,"7,200",por,@ okc, 108-105,37:49,   34pt 4rb 4as 1st 1to 5trey 14-24fg 1-2ft
2018-03-25,SG,"Williams, Louis",44.9,"7,100",lac,@ tor, 117-106,34:43,   26pt 2rb 7as 1st 1bl 1trey 10-24fg 5-5ft
2018-03-25,SG,"Middleton, Khris",42.4,"8,300",mil,v sas, 106-103,36:47,   19pt 7rb 4as 2st 1bl 2trey 8-15fg 1-1ft
2018-03-25,SG,"Mitchell, Donovan",39.4,"8,000",uta,@ gsw, 110-91,30:52,   21pt 2rb 6as 2st 1bl 2to 4trey 8-19fg 1-2ft
2018-03-25,PG,"Cook, Quinn",38.8,"5,600",gsw,v uta, 91-110,34:57,   17pt 4rb 8as 1st 1bl 1to 1trey 7-15fg 2-2ft
2018-03-25,PG,"Satoransky, Tomas",37.8,"6,200",was,v nyk, 97-101,35:48,   9pt 4rb 10as 3st 1bl 3to 1trey 3-4fg 2-2ft
2018-03-25,PG,"Hill, George",37.3,"4,700",cle,@ bkn, 121-114,37:04,   17pt 4rb 5as 2st 1bl 1to 3trey 6-11fg 2-2ft
2018-03-25,SG,"Oladipo, Victor",36.9,"8,900",ind,v mia, 113-107,39:40,   23pt 2rb 5as 3st 5to 2trey 8-21fg 5-6ft
2018-03-25,SG,"Hield, Buddy",34.7,"6,500",sac,v bos, 93-104,25:37,   21pt 6rb 1as 3st 4to 3trey 8-16fg 2-2ft
2018-03-25,SG,"Gordon, Eric",34.4,"5,200",hou,v atl, 118-99,32:18,   22pt 2rb 4as 1st 1bl 2to 4trey 8-13fg 2-2ft
2018-03-25,PG,"Bledsoe, Eric",34.1,"7,600",mil,v sas, 106-103,31:54,   23pt 3rb 5as 1st 3to 1trey 9-15fg 4-6ft
2018-03-25,SG,"Wade, Dwyane",33.3,"5,000",mia,@ ind, 107-113,26:57,   13pt 4rb 7as 2bl 1to 1trey 6-13fg
2018-03-25,PG,"Burke, Trey",32.9,"4,500",nyk,@ was, 101-97,27:23,   19pt 2rb 3as 3st 2to 8-15fg 3-4ft
2018-03-25,PG,"Mudiay, Emmanuel",31.7,"4,500",nyk,@ was, 101-97,20:34,   11pt 6rb 7as 1st 1trey 4-8fg 2-2ft
2018-03-25,PG,"Joseph, Cory",30.5,"4,400",ind,v mia, 113-107,30:34,   9pt 10rb 7as 1to 4-7fg 1-2ft
2018-03-25,PG,"Murray, Dejounte",30.3,"5,900",sas,@ mil, 103-106,29:17,   10pt 9rb 3as 2st 1to 4-9fg 2-2ft
2018-03-25,SG,"Hood, Rodney",30.1,"4,700",cle,@ bkn, 121-114,33:19,   16pt 3rb 3as 1st 1bl 3trey 6-12fg 1-2ft
2018-03-25,PG,"Lowry, Kyle",29.2,"8,300",tor,v lac, 106-117,37:38,   11pt 6rb 8as 1st 4to 3trey 4-9fg
2018-03-25,PG,"Rivers, Austin",29.2,"6,100",lac,@ tor, 117-106,34:29,   11pt 1rb 4as 4st 1to 1trey 5-14fg
2018-03-25,PG,"Johnson, Tyler",28.6,"4,700",mia,@ ind, 107-113,29:02,   19pt 3rb 4as 5trey 7-10fg
2018-03-25,SG,"Lee, Courtney",28.1,"3,500",nyk,@ was, 101-97,27:02,   13pt 3rb 3as 2st 1bl 2to 5-7fg 3-3ft
2018-03-25,PG,"Dragic, Goran",27.8,"6,500",mia,@ ind, 107-113,35:47,   9pt 4rb 6as 2st 1to 1trey 4-9fg
2018-03-25,SG,"Jr, Tim",27.3,"6,300",nyk,@ was, 101-97,35:29,   11pt 4rb 3as 3st 2to 1trey 5-15fg
2018-03-25,PG,"Dinwiddie, Spencer",26.8,"5,600",bkn,v cle, 114-121,24:44,   16pt 4rb 2as 1st 3trey 5-11fg 3-3ft
2018-03-25,SG,"Beal, Bradley",25.6,"7,700",was,v nyk, 97-101,39:02,   14pt 3rb 2as 2st 1to 1trey 5-17fg 3-4ft
2018-03-25,SG,"Brown, Jaylen",24.9,"5,200",bos,@ sac, 104-93,25:11,   19pt 2rb 1as 1st 1bl 4to 1trey 6-10fg 6-6ft
2018-03-25,SG,"Green, Danny",23.2,"4,900",sas,@ mil, 103-106,28:26,   13pt 6rb 2as 1bl 3to 3trey 4-11fg 2-2ft
2018-03-25,PG,"Dorsey, Tyler",22.5,"3,600",atl,@ hou, 99-118,28:40,   16pt 5rb 1as 1to 4trey 6-15fg
2018-03-25,PG,"Collison, Darren",22.4,"6,000",ind,v mia, 113-107,30:10,   12pt 2rb 4as 1st 1to 2trey 5-10fg
2018-03-25,SG,"LeVert, Caris",22.3,"6,000",bkn,v cle, 114-121,24:59,   8pt 4rb 7as 1to 3-9fg 2-2ft
2018-03-25,SG,"DeRozan, DeMar",20.9,"7,900",tor,v lac, 106-117,34:02,   11pt 2rb 7as 3to 3-12fg 5-5ft
2018-03-25,PG,"III, Frank",20.6,"4,400",sac,v bos, 93-104,21:31,   12pt 3rb 4as 1to 6-8fg
2018-03-25,PG,"Exum, Dante",19.7,"3,500",uta,@ gsw, 110-91,16:50,   13pt 1rb 5as 2to 1trey 5-8fg 2-2ft
2018-03-25,PG,"Teodosic, Milos",19.3,"4,000",lac,@ tor, 117-106,33:01,   15pt 4rb 1as 2to 1trey 5-13fg 4-4ft
2018-03-25,SG,"Clarkson, Jordan",19.2,"4,500",cle,@ bkn, 121-114,28:29,   18pt 1rb 1trey 6-12fg 5-5ft
2018-03-25,PG,"Sessions, Ramon",18.9,"3,600",was,v nyk, 97-101,16:16,   11pt 2rb 3as 1st 2to 2-4fg 7-7ft
2018-03-25,SG,"Bogdanovic, Bogdan",18.7,"4,700",sac,v bos, 93-104,34:08,   4pt 1rb 3as 3st 2-10fg
2018-03-25,PG,"VanVleet, Fred",18,"5,000",tor,v lac, 106-117,22:07,   16pt 2as 1to 4trey 6-9fg
2018-03-25,SG,"Ellington, Wayne",17.7,"4,500",mia,@ ind, 107-113,27:24,   8pt 1rb 1as 3st 2to 2trey 3-9fg
2018-03-25,PG,"Felton, Raymond",17.5,"3,500",okc,v por, 105-108,17:32,   11pt 1as 2st 1to 1trey 5-9fg
2018-03-25,SG,"Young, Nick",16.1,"5,000",gsw,v uta, 91-110,37:58,   9pt 3rb 1as 1st 1to 1trey 3-14fg 2-2ft
2018-03-25,PG,"Thornwell, Sindarius",15.7,"3,500",lac,@ tor, 117-106,23:27,   4pt 6rb 1as 1st 1-2fg 2-2ft
2018-03-25,PG,"Rubio, Ricky",14.6,"7,600",uta,@ gsw, 110-91,26:25,   11pt 3rb 1st 3to 1trey 4-10fg 2-2ft
2018-03-25,PG,"Larkin, Shane",14,"3,700",bos,@ sac, 104-93,18:13,   6pt 4as 1st 1to 2-3fg 2-2ft
2018-03-25,SG,"Russell, D",13.5,"6,800",bkn,v cle, 114-121,26:04,   12pt 1as 1bl 3to 4trey 4-11fg
2018-03-25,SG,"Lee, Damion",13.5,"3,900",atl,@ hou, 99-118,25:10,   4pt 5rb 1as 1st 1to 2-9fg
2018-03-25,PG,"Wright, Delon",13.4,"4,400",tor,v lac, 106-117,12:33,   2pt 2rb 2as 1st 1bl 1-5fg
2018-03-25,SG,"McCaw, Patrick",11.9,"3,500",gsw,v uta, 91-110,33:26,   8pt 2rb 3as 3to 3-10fg 2-2ft
2018-03-25,PG,"Magette, Josh",11.9,"3,500",atl,@ hou, 99-118,16:16,   0pt 2rb 5as 1st 1to 0-4fg
2018-03-25,PG,"Jennings, Brandon",10.4,"3,600",mil,v sas, 106-103,14:37,   5pt 2rb 2as 1trey 2-6fg
2018-03-25,PG,"Calderon, Jose",10.4,"3,800",cle,@ bkn, 121-114,16:05,   3pt 2rb 4as 1to 1trey 1-6fg
2018-03-25,PG,"Fox, De",9.5,"5,500",sac,v bos, 93-104,26:29,   11pt 1as 3to 1trey 5-10fg
2018-03-25,SG,"Terry, Jason",9,"3,500",mil,v sas, 106-103,29:03,   3pt 2as 1st 1trey 1-6fg
2018-03-25,PG,"Livingston, Shaun",8.9,"3,700",gsw,v uta, 91-110,18:18,   4pt 2rb 1as 1st 2to 2-5fg 0-1ft
2018-03-25,PG,"Napier, Shabazz",8.8,"3,500",por,@ okc, 108-105,11:44,   2pt 4rb 2as 1to 1-2fg
2018-03-25,SG,"Abrines, Alex",6.9,"3,500",okc,v por, 105-108,9:17,   3pt 2rb 1as 1trey 1-1fg
2018-03-25,SG,"Ginobili, Manu",6.7,"3,600",sas,@ mil, 103-106,15:47,   2pt 1rb 3as 1to 1-5fg
2018-03-25,SG,"Ferguson, Terrance",6.2,"3,500",okc,v por, 105-108,15:42,   2pt 1rb 1st 0-2fg 2-2ft
2018-03-25,PG,"Mills, Patty",6,"4,300",sas,@ mil, 103-106,31:33,   4pt 2as 1to 1trey 1-6fg 1-1ft
2018-03-25,SG,"Smith, JR",5.6,"3,600",cle,@ bkn, 121-114,19:24,   4pt 3rb 2to 2-5fg
2018-03-25,SG,"Meeks, Jodie",5.2,"3,500",was,v nyk, 97-101,4:54,   4pt 1rb 1-3fg 2-2ft
2018-03-25,SG,"Connaughton, Pat",5,"3,500",por,@ okc, 108-105,12:29,   0pt 5rb 1to 0-2fg
2018-03-25,PG,"Ntilikina, Frank",4.9,"3,500",nyk,@ was, 101-97,20:58,   2pt 2rb 1as 1to 1-6fg
2018-03-25,SG,"Snell, Tony",4.2,"3,500",mil,v sas, 106-103,13:13,   0pt 1rb 2as 0-1fg
2018-03-25,PG,"Parker, Tony",3.6,"3,500",sas,@ mil, 103-106,18:23,   2pt 3rb 2to 1-5fg
2018-03-25,SG,"Forbes, Bryn",3,"3,500",sas,@ mil, 103-106,16:47,   0pt 2as 0-2fg
2018-03-25,SG,"Bird, Jabari",1.2,"3,500",bos,@ sac, 104-93,8:42,   0pt 1rb
2018-03-25,PG,"Stockton, David",1,"3,500",uta,@ gsw, 110-91,3:00,   2pt 1to 2-2ft
2018-03-25,PG,"Allen, Kadeem",0,"3,500",bos,@ sac, 104-93,00:15,   0pt
2018-03-25,SG,"Burks, Alec",0,"3,500",uta,@ gsw, 110-91,4:06,   0pt
2018-03-25,SG,"Hunter, RJ",0,"3,500",hou,v atl, 118-99,3:29,   0pt 0-1fg
2018-03-25,PG,"Irving, Kyrie",0,"7,800",bos,@ sac, 104-93,0,   
2018-03-25,PG,"Frazier, Tim",0,"3,500",was,v nyk, 97-101,0,   
2018-03-25,PG,"Brown, Lorenzo",0,"3,500",tor,v lac, 106-117,0,   
2018-03-25,PG,"Perrantes, London",0,"3,500",cle,@ bkn, 121-114,0,   
2018-03-25,PG,"Paul, Chris",0,"8,600",hou,v atl, 118-99,0,   
2018-03-25,PG,"Jack, Jarrett",0,"3,500",nyk,@ was, 101-97,0,   
2018-03-25,SG,"Stauskas, Nik",0,"3,500",bkn,v cle, 114-121,0,   
2018-03-25,PG,"Evans, Jawun",0,"3,500",lac,@ tor, 117-106,0,   
2018-03-25,SG,"Paul, Brandon",0,"3,500",sas,@ mil, 103-106,0,   
2018-03-25,SG,"Powell, Norman",0,"3,500",tor,v lac, 106-117,0,   
2018-03-25,SG,"Brown, Sterling",0,"3,500",mil,v sas, 106-103,0,   
2018-03-25,PG,"Schroder, Dennis",0,"7,300",atl,@ hou, 99-118,0,   
2018-03-25,PG,"Young, Joseph",0,"3,500",ind,v mia, 113-107,0,   
2018-03-25,SG,"Temple, Garrett",0,"3,500",sac,v bos, 93-104,0,   
2018-03-25,PG,"Baldwin, Wade",0,"3,500",por,@ okc, 108-105,0,   
2018-03-25,PG,"White, Derrick",0,"3,700",sas,@ mil, 103-106,0,   
2018-03-25,PG,"Jr, Derrick",0,"3,500",mia,@ ind, 107-113,0,   
2018-03-25,SG,"Richardson, Malachi",0,"3,500",tor,v lac, 106-117,0,   
2018-03-25,SG,"Cleveland, Antonius",0,"3,500",atl,@ hou, 99-118,0,   
2018-03-25,SG,"Dotson, Damyean",0,"3,500",nyk,@ was, 101-97,0,   
2018-03-25,PG,"Wall, John",0,"3,500",was,v nyk, 97-101,0,   
2018-03-25,SG,"Shumpert, Iman",0,"3,500",sac,v bos, 93-104,0,   
2018-03-25,SG,"Brogdon, Malcolm",0,"5,100",mil,v sas, 106-103,0,   
2018-03-25,SG,"Korver, Kyle",0,"4,300",cle,@ bkn, 121-114,0,   
2018-03-25,PG,"Sumner, Edmond",0,"3,500",ind,v mia, 113-107,0,   
2018-03-25,SG,"Hilliard, Darrun",0,"3,500",sas,@ mil, 103-106,0,   
2018-03-25,SG,"Morris, Jaylen",0,"3,500",atl,@ hou, 99-118,0,   
2018-03-25,PG,"Curry, Stephen",0,"10,000",gsw,v uta, 91-110,0,   
2018-03-25,SG,"Dozier, PJ",0,"3,500",okc,v por, 105-108,0,   
2018-03-25,SG,"Wilcox, CJ",0,"3,500",por,@ okc, 108-105,0,   
2018-03-25,SG,"Thompson, Klay",0,"6,700",gsw,v uta, 91-110,0,   
2018-03-25,PG,"Neto, Raul",0,"3,500",uta,@ gsw, 110-91,0,   
2018-03-25,SG,"Munford, Xavier",0,"3,500",mil,v sas, 106-103,0,   
2018-03-25,SG,"Smart, Marcus",0,"5,000",bos,@ sac, 104-93,0,   
2018-03-25,PG,"Delaney, Malcolm",0,"3,500",atl,@ hou, 99-118,0,   
2018-03-25,PG,"Doyle, Milton",0,"3,500",bkn,v cle, 114-121,0,   
2018-03-25,PG,"Dellavedova, Matthew",0,"3,700",mil,v sas, 106-103,0,   
2018-03-25,SG,"Williams, CJ",0,"3,500",lac,@ tor, 117-106,0,   
2018-03-25,PG,"Whitehead, Isaiah",0,"3,500",bkn,v cle, 114-121,0,   
2018-03-25,SG,"Brown, Markel",0,"3,500",hou,v atl, 118-99,0,   
2018-03-25,SG,"Nader, Abdel",-1,"3,500",bos,@ sac, 104-93,12:08,   0pt 1to 0-2fg
2018-03-25,SF,"James, LeBron",62,"12,800",cle,@ bkn, 121-114,38:03,   37pt 10rb 8as 1st 2to 1trey 14-19fg 8-10ft
2018-03-25,PF,"Young, Thaddeus",55.8,"5,700",ind,v mia, 113-107,36:03,   22pt 9rb 5st 3bl 1to 10-16fg 2-3ft
2018-03-25,PF,"Aldridge, LaMarcus",48.4,"9,600",sas,@ mil, 103-106,31:59,   34pt 7rb 2as 1bl 12-21fg 10-12ft
2018-03-25,SF,"Harris, Joe",43.4,"3,800",bkn,v cle, 114-121,27:19,   30pt 7rb 2as 1st 1to 6trey 11-14fg 2-2ft
2018-03-25,SF,"Antetokounmpo, Giannis",41.5,"11,700",mil,v sas, 106-103,37:58,   25pt 10rb 3as 1st 3to 3trey 9-16fg 4-5ft
2018-03-25,PF,"Olynyk, Kelly",41.3,"6,400",mia,@ ind, 107-113,32:16,   12pt 9rb 9as 3st 4to 2trey 4-13fg 2-2ft
2018-03-25,SF,"Harkless, Maurice",41.2,"4,300",por,@ okc, 108-105,34:00,   16pt 6rb 4as 4bl 2trey 7-11fg
2018-03-25,SF,"Prince, Taurean",41.2,"7,400",atl,@ hou, 99-118,37:06,   28pt 6rb 2as 2st 3to 3trey 11-18fg 3-3ft
2018-03-25,PF,"Love, Kevin",40,"7,600",cle,@ bkn, 121-114,32:35,   20pt 15rb 4as 4to 3trey 6-14fg 5-5ft
2018-03-25,SF,"Green, Gerald",38.4,"3,700",hou,v atl, 118-99,32:27,   25pt 7rb 2as 1st 1to 5trey 10-15fg
2018-03-25,SF,"Carroll, DeMarre",37.5,"5,500",bkn,v cle, 114-121,33:47,   18pt 5rb 5as 2st 2trey 5-10fg 6-8ft
2018-03-25,SF,"Ingles, Joe",37.2,"6,400",uta,@ gsw, 110-91,32:04,   14pt 6rb 8as 2st 2to 4trey 4-12fg 2-2ft
2018-03-25,SF,"Porter, Otto",35.5,"7,600",was,v nyk, 97-101,28:30,   13pt 10rb 3as 2st 1bl 3to 1trey 5-13fg 2-4ft
2018-03-25,PF,"Henson, John",32.2,"5,100",mil,v sas, 106-103,29:10,   10pt 6rb 4as 1st 3bl 3to 5-8fg
2018-03-25,PF,"Harris, Tobias",32,"7,500",lac,@ tor, 117-106,33:00,   20pt 5rb 2as 1bl 2trey 7-15fg 4-5ft
2018-03-25,PF,"Jefferson, Rondae",31.9,"6,300",bkn,v cle, 114-121,32:50,   15pt 7rb 5as 1st 2to 5-11fg 5-7ft
2018-03-25,SF,"Beasley, Michael",29.3,"5,700",nyk,@ was, 101-97,31:36,   12pt 9rb 3as 2bl 4to 6-13fg
2018-03-25,PF,"Labissiere, Skal",26.5,"5,400",sac,v bos, 93-104,29:48,   14pt 5rb 3as 1bl 1to 2trey 5-12fg 2-2ft
2018-03-25,PF,"Morris, Markieff",26.3,"5,900",was,v nyk, 97-101,34:03,   13pt 4rb 1as 3bl 2to 1trey 6-12fg
2018-03-25,PF,"Johnson, James",26.3,"5,800",mia,@ ind, 107-113,33:45,   15pt 9rb 3as 4to 2trey 5-9fg 3-6ft
2018-03-25,PF,"Looney, Kevon",26,"4,600",gsw,v uta, 91-110,24:26,   6pt 5rb 2as 2st 2bl 1to 2-6fg 2-2ft
2018-03-25,PF,"Aminu, Al",25.4,"6,600",por,@ okc, 108-105,33:17,   9pt 7rb 2as 2st 1to 1trey 3-9fg 2-4ft
2018-03-25,SF,"George, Paul",25.4,"7,900",okc,v por, 105-108,38:43,   16pt 2rb 2as 1st 1bl 2to 4-15fg 8-8ft
2018-03-25,PF,"Harrell, Montrezl",25.2,"4,700",lac,@ tor, 117-106,19:25,   19pt 6rb 1to 9-12fg 1-2ft
2018-03-25,PF,"Grant, Jerami",25.1,"3,600",okc,v por, 105-108,18:33,   17pt 3rb 1as 1bl 2trey 4-5fg 7-8ft
2018-03-25,SF,"Bogdanovic, Bojan",25.1,"4,500",ind,v mia, 113-107,37:51,   18pt 8rb 1as 4to 2trey 6-12fg 4-4ft
2018-03-25,SF,"Tatum, Jayson",24.9,"6,500",bos,@ sac, 104-93,27:31,   12pt 7rb 1as 2st 3to 6-10fg
2018-03-25,PF,"Favors, Derrick",24.1,"5,800",uta,@ gsw, 110-91,24:07,   10pt 8rb 1as 1bl 4-7fg 2-4ft
2018-03-25,PF,"Ibaka, Serge",23.6,"5,100",tor,v lac, 106-117,30:00,   12pt 8rb 1bl 1to 2trey 5-12fg
2018-03-25,PF,"Crowder, Jae",23,"4,500",uta,@ gsw, 110-91,30:11,   14pt 5rb 2as 2trey 6-11fg
2018-03-25,PF,"Siakam, Pascal",22.7,"4,600",tor,v lac, 106-117,18:51,   15pt 6rb 1as 1to 2trey 6-8fg 1-2ft
2018-03-25,PF,"Kornet, Luke",22.6,"3,500",nyk,@ was, 101-97,18:42,   10pt 3rb 4as 1bl 2trey 4-7fg
2018-03-25,PF,"Booker, Trevor",22.2,"3,500",ind,v mia, 113-107,21:39,   6pt 6rb 2as 1st 1bl 3-4fg
2018-03-25,SF,"Oubre, Kelly",22,"5,500",was,v nyk, 97-101,26:48,   13pt 5rb 1st 6-14fg 1-3ft
2018-03-25,PF,"Collins, John",22,"5,800",atl,@ hou, 99-118,25:14,   6pt 10rb 2as 1bl 2to 2-3fg 2-2ft
2018-03-25,SF,"Crabbe, Allen",21.5,"5,000",bkn,v cle, 114-121,27:32,   5pt 5rb 3as 1st 1bl 1trey 2-9fg
2018-03-25,SF,"Gay, Rudy",21.4,"3,800",sas,@ mil, 103-106,18:10,   10pt 7rb 1st 5-12fg
2018-03-25,PF,"Parker, Jabari",20.9,"5,400",mil,v sas, 106-103,18:05,   8pt 2rb 3as 2bl 1trey 3-6fg 1-2ft
2018-03-25,SF,"Richardson, Josh",20.6,"6,100",mia,@ ind, 107-113,39:40,   10pt 3rb 2as 2st 2to 4-9fg 2-2ft
2018-03-25,PF,"Bell, Jordan",19.8,"5,000",gsw,v uta, 91-110,17:30,   6pt 4rb 4as 1st 3-4fg
2018-03-25,SF,"Stephenson, Lance",19.4,"4,000",ind,v mia, 113-107,21:53,   8pt 2rb 2as 2st 1bl 3to 4-9fg
2018-03-25,SF,"Iguodala, Andre",19.4,"5,500",gsw,v uta, 91-110,19:21,   12pt 2rb 2as 1st 1to 4trey 4-7fg
2018-03-25,PF,"Anthony, Carmelo",19.1,"5,000",okc,v por, 105-108,29:27,   6pt 8rb 1as 1bl 1to 3-13fg
2018-03-25,SF,"Johnson, Joe",18.8,"3,900",hou,v atl, 118-99,29:00,   9pt 4rb 4as 1to 2trey 3-9fg 1-2ft
2018-03-25,SF,"Johnson, Wesley",18.6,"3,600",lac,@ tor, 117-106,20:23,   9pt 3rb 1st 1bl 3trey 3-7fg
2018-03-25,SF,"Ariza, Trevor",17.8,"5,000",hou,v atl, 118-99,30:57,   14pt 4rb 1to 4trey 4-14fg 2-2ft
2018-03-25,PF,"West, David",17.4,"4,000",gsw,v uta, 91-110,12:43,   9pt 2rb 1st 1bl 4-8fg 1-1ft
2018-03-25,SF,"Williams, Troy",16,"3,500",nyk,@ was, 101-97,12:31,   10pt 1st 1bl 2trey 4-5fg
2018-03-25,PF,"Scott, Mike",15.8,"3,500",was,v nyk, 97-101,25:33,   8pt 4rb 2as 2trey 3-6fg
2018-03-25,SF,"Muhammad, Shabazz",14.3,"4,100",mil,v sas, 106-103,10:23,   8pt 4rb 1as 3-7fg 2-2ft
2018-03-25,SF,"III, Glenn",14.3,"3,500",ind,v mia, 113-107,14:52,   8pt 4rb 1as 2trey 3-3fg
2018-03-25,SF,"Anderson, Kyle",14.2,"5,300",sas,@ mil, 103-106,24:13,   6pt 6rb 1st 2to 3-6fg
2018-03-25,SF,"Neale, Royce",14.1,"3,500",uta,@ gsw, 110-91,24:46,   4pt 3rb 1as 1st 1bl 1to 2-3fg
2018-03-25,SF,"Anunoby, OG",13.3,"3,500",tor,v lac, 106-117,18:18,   7pt 4rb 1as 1trey 3-8fg 0-2ft
2018-03-25,SF,"Tucker, PJ",12.2,"4,100",hou,v atl, 118-99,30:17,   12pt 1rb 1to 4trey 4-9fg
2018-03-25,SF,"Cunningham, Dante",11.6,"3,800",bkn,v cle, 114-121,21:31,   6pt 3rb 2as 1to 1trey 2-7fg 1-2ft
2018-03-25,SF,"Miles, CJ",11.2,"3,500",tor,v lac, 106-117,20:51,   11pt 1rb 1to 3trey 4-12fg
