Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-03-17,SG,"Harden, James",61.2,"11,700",hou,@ nor, 107-101,37:41,   32pt 11rb 8as 2st 2to 4trey 11-28fg 6-8ft
2018-03-17,PG,"Lillard, Damian",55.4,"9,900",por,v det, 100-87,37:20,   24pt 7rb 8as 1st 3bl 1to 3trey 6-19fg 9-9ft
2018-03-17,SG,"Holiday, Jrue",46.2,"9,000",nor,v hou, 101-107,37:59,   19pt 6rb 8as 3st 2bl 7to 1trey 8-16fg 2-3ft
2018-03-17,PG,"Paul, Chris",45.1,"8,100",hou,@ nor, 107-101,33:15,   21pt 8rb 5as 3st 2to 3trey 8-19fg 2-2ft
2018-03-17,PG,"Cook, Quinn",42.8,"3,900",gsw,@ pho, 124-109,40:00,   28pt 4rb 4as 2st 2to 5trey 11-17fg 1-1ft
2018-03-17,SG,"Hield, Buddy",40.2,"6,000",sac,@ uta, 97-103,28:50,   23pt 6rb 6as 1st 2to 5trey 9-15fg
2018-03-17,SG,"Evans, Tyreke",40.1,"7,700",mem,v den, 101-94,37:49,   20pt 3rb 7as 2st 1bl 3to 2trey 6-19fg 6-8ft
2018-03-17,PG,"Bledsoe, Eric",40.1,"7,900",mil,v atl, 122-117,30:32,   19pt 3rb 9as 2st 1bl 5to 1trey 5-10fg 8-9ft
2018-03-17,PG,"Jr, Dennis",39.9,"6,600",dal,@ bkn, 106-114,23:01,   21pt 2rb 5as 1st 2bl 2trey 9-17fg 1-1ft
2018-03-17,PG,"Rubio, Ricky",38.3,"8,000",uta,v sac, 103-97,34:11,   14pt 9rb 5as 2st 1bl 3to 1trey 3-9fg 7-8ft
2018-03-17,SG,"Mitchell, Donovan",37.9,"8,300",uta,v sac, 103-97,39:28,   28pt 2rb 3as 2st 3to 1trey 11-21fg 5-6ft
2018-03-17,PG,"Teague, Jeff",36.4,"6,900",min,@ sas, 101-117,31:28,   16pt 2rb 8as 2st 1trey 6-13fg 3-4ft
2018-03-17,SG,"Beal, Bradley",35.4,"8,500",was,v ind, 109-102,31:09,   19pt 2rb 6as 2st 1to 1trey 6-12fg 6-7ft
2018-03-17,PG,"Schroder, Dennis",35.1,"6,500",atl,@ mil, 117-122,34:34,   18pt 3rb 9as 1st 3to 1trey 6-13fg 5-5ft
2018-03-17,PG,"Ferrell, Yogi",35,"4,200",dal,@ bkn, 106-114,32:10,   12pt 5rb 12as 1to 2trey 5-16fg
2018-03-17,SG,"Middleton, Khris",34.4,"7,400",mil,v atl, 122-117,37:03,   23pt 7rb 2as 1st 3to 2trey 6-14fg 9-9ft
2018-03-17,SG,"Oladipo, Victor",33.8,"8,900",ind,@ was, 102-109,29:18,   18pt 4rb 4as 3st 4to 1trey 7-16fg 3-4ft
2018-03-17,SG,"Wiggins, Andrew",33.5,"6,500",min,@ sas, 101-117,33:59,   21pt 5rb 5as 1to 8-15fg 5-6ft
2018-03-17,SG,"Young, Nick",33.4,"5,000",gsw,@ pho, 124-109,41:38,   20pt 7rb 2as 1st 1to 3trey 7-15fg 3-3ft
2018-03-17,SG,"Jr, Tim",33.1,"6,200",nyk,v cha, 124-101,28:35,   25pt 3rb 3as 4trey 7-15fg 7-8ft
2018-03-17,SG,"Russell, D",32.8,"6,900",bkn,v dal, 114-106,28:40,   22pt 4rb 6as 3to 4trey 9-17fg 0-1ft
2018-03-17,SG,"McCollum, CJ",31.2,"7,700",por,v det, 100-87,36:38,   16pt 6rb 4as 2bl 4to 8-16fg
2018-03-17,PG,"Calderon, Jose",29.4,"3,500",cle,@ chi, 114-109,36:10,   9pt 7rb 6as 1bl 2trey 3-6fg 1-1ft
