Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2016-12-17,PG,"Westbrook, Russell",73.2,"12,500",okc,v pho, 114-101,34:01,   26pt 11rb 22as 2st 1bl 5to 1trey 9-17fg 7-7ft
2016-12-17,SG,"Harden, James",57.3,"11,800",hou,@ min, 111-109,42:54,   28pt 9rb 13as 1st 2bl 7to 3trey 8-20fg 9-11ft
2016-12-17,PG,"Irving, Kyrie",50.2,"7,300",cle,v lal, 119-108,38:28,   21pt 6rb 12as 3st 2to 2trey 8-17fg 3-3ft
2016-12-17,PG,"Teague, Jeff",41.8,"7,100",ind,@ det, 105-90,31:21,   19pt 9rb 8as 2st 4to 1trey 6-10fg 6-8ft
2016-12-17,SG,"Young, Nick",40.9,"4,000",lal,@ cle, 108-119,37:45,   32pt 2rb 3as 1st 8trey 12-19fg
2016-12-17,PG,"Walker, Kemba",39.2,"7,400",cha,@ atl, 107-99,34:00,   18pt 6rb 10as 1to 4trey 5-14fg 4-4ft
2016-12-17,PG,"Mudiay, Emmanuel",38.9,"4,700",den,v nyk, 127-114,31:40,   22pt 7rb 5as 1st 1to 2trey 10-15fg
2016-12-17,SG,"Booker, Devin",38.1,"5,800",pho,@ okc, 101-114,33:22,   31pt 3rb 5as 1st 6to 3trey 11-22fg 6-7ft
2016-12-17,PG,"Jackson, Reggie",36.6,"5,600",det,v ind, 90-105,29:15,   19pt 3rb 10as 1st 3to 1trey 6-15fg 6-6ft
2016-12-17,SG,"Gordon, Eric",36.2,"5,300",hou,@ min, 111-109,35:38,   20pt 6rb 4as 2st 1to 4trey 7-15fg 2-2ft
2016-12-17,SG,"Jr, Tim",33.8,"3,900",atl,v cha, 99-107,33:20,   21pt 4rb 4as 1bl 4trey 7-17fg 3-6ft
2016-12-17,SG,"Barton, Will",33.6,"5,100",den,v nyk, 127-114,31:52,   17pt 8rb 2as 2st 1bl 2to 2trey 6-10fg 3-5ft
2016-12-17,SG,"Clark, Ian",33.4,"3,500",gsw,v por, 135-90,21:29,   23pt 2rb 4as 1st 3trey 9-11fg 2-2ft
