Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2017-03-08,SG,"Antetokounmpo, Giannis",69.1,"10,800",mil,v nyk, 104-93,41:11,   32pt 13rb 7as 4st 2bl 1to 11-21fg 10-13ft
2017-03-08,PG,"Payton, Elfrid",65.8,"6,000",orl,v chi, 98-91,35:41,   22pt 14rb 14as 2st 2bl 2to 8-12fg 6-7ft
2017-03-08,SG,"Harden, James",48.8,"11,600",hou,v uta, 108-115,37:04,   35pt 4rb 6as 2st 1bl 6to 10-22fg 15-16ft
2017-03-08,PG,"Wall, John",46.6,"10,200",was,@ den, 123-113,35:09,   30pt 3rb 10as 1st 4to 2trey 12-19fg 4-5ft
2017-03-08,PG,"Dragic, Goran",44.2,"7,400",mia,v cha, 108-101,34:06,   22pt 6rb 10as 1st 2to 1trey 6-13fg 9-9ft
2017-03-08,PG,"Schroder, Dennis",42.9,"6,900",atl,v bkn, 110-105,36:06,   31pt 2rb 5as 3st 4to 1trey 10-21fg 10-10ft
2017-03-08,PG,"Rubio, Ricky",42.2,"6,900",min,v lac, 107-91,33:24,   15pt 6rb 12as 2st 2to 1trey 5-12fg 4-4ft
2017-03-08,PG,"Walker, Kemba",40.3,"8,300",cha,@ mia, 101-108,37:38,   33pt 4rb 1as 1st 1bl 3to 5trey 11-24fg 6-6ft
2017-03-08,SG,"Thompson, Klay",39.7,"6,700",gsw,v bos, 86-99,33:58,   25pt 6rb 1as 1st 3bl 2to 2trey 11-23fg 1-2ft
2017-03-08,SG,"Fournier, Evan",36.8,"5,400",orl,v chi, 98-91,33:49,   20pt 9rb 2as 2st 1to 3trey 7-17fg 3-4ft
2017-03-08,SG,"Evans, Tyreke",36.4,"5,300",sac,@ sas, 104-114,28:31,   26pt 2rb 4as 2st 2to 3trey 9-13fg 5-7ft
2017-03-08,PG,"Curry, Stephen",36,"10,400",gsw,v bos, 86-99,35:20,   23pt 5rb 6as 1bl 4to 2trey 8-16fg 5-5ft
2017-03-08,PG,"Mills, Patty",35.2,"3,700",sas,v sac, 114-104,26:37,   17pt 1rb 10as 1st 4trey 6-9fg 1-1ft
2017-03-08,SG,"Waiters, Dion",35.1,"6,700",mia,v cha, 108-101,26:58,   24pt 3rb 5as 1st 2to 5trey 8-16fg 3-4ft
2017-03-08,SG,"Batum, Nicolas",34.4,"7,200",cha,@ mia, 101-108,30:37,   16pt 7rb 2as 4st 1to 5-14fg 6-6ft
2017-03-08,SG,"Harris, Gary",34.4,"5,400",den,v was, 113-123,36:37,   26pt 2rb 4as 6trey 10-15fg
2017-03-08,SG,"Ginobili, Manu",34.3,"3,500",sas,v sac, 114-104,25:27,   19pt 4rb 5as 3st 3to 3trey 7-15fg 2-2ft
2017-03-08,PG,"Rose, Derrick",34.2,"6,400",nyk,@ mil, 93-104,38:43,   26pt 1rb 6as 2to 13-16fg
2017-03-08,SG,"Kilpatrick, Sean",33.3,"3,900",bkn,@ atl, 105-110,29:41,   27pt 4rb 1as 1st 2to 3trey 8-14fg 8-9ft
