Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2017-11-04,PG,"Grant, Jerian",42.1,"4,600",chi,v nor, 90-96,36:05,   13pt 8rb 9as 1st 1bl 1trey 4-9fg 4-4ft
2017-11-04,PG,"Curry, Stephen",41.5,"9,200",gsw,@ den, 127-108,29:39,   22pt 11as 2st 3to 5trey 7-14fg 3-4ft
2017-11-04,SG,"Holiday, Justin",41.3,"5,600",chi,v nor, 90-96,43:18,   18pt 9rb 1as 3st 1bl 1to 3trey 7-20fg 1-2ft
2017-11-04,SG,"Barton, Will",40.1,"5,200",den,v gsw, 108-127,34:08,   21pt 8rb 5as 1st 1to 2trey 7-13fg 5-6ft
2017-11-04,PG,"Beverley, Patrick",37.4,"5,600",lac,v mem, 104-113,38:04,   23pt 7rb 2as 1st 1trey 8-18fg 6-6ft
2017-11-04,PG,"Teague, Jeff",36.6,"6,800",min,v dal, 112-99,34:12,   11pt 3rb 10as 3st 1bl 5to 1trey 5-13fg
2017-11-04,PG,"Nelson, Jameer",35.5,"3,800",nor,@ chi, 96-90,34:55,   13pt 5rb 5as 4st 3to 3trey 5-8fg
2017-11-04,SG,"Bradley, Avery",31.9,"5,500",det,v sac, 108-99,32:52,   24pt 2rb 3as 1st 1bl 5to 3trey 10-15fg 1-2ft
2017-11-04,PG,"Mudiay, Emmanuel",31.5,"4,500",den,v gsw, 108-127,32:04,   15pt 5rb 7as 1bl 3to 4-10fg 7-8ft
2017-11-04,SG,"Wiggins, Andrew",30.6,"6,500",min,v dal, 112-99,35:26,   23pt 3rb 2as 1bl 2to 2trey 9-14fg 3-4ft
2017-11-04,PG,"Conley, Mike",28.7,"7,300",mem,@ lac, 113-104,33:05,   22pt 1rb 3as 1st 2to 4trey 8-18fg 2-3ft
2017-11-04,PG,"Jackson, Reggie",28.5,"6,400",det,v sac, 108-99,28:21,   15pt 7as 2st 3to 2trey 3-10fg 7-8ft
2017-11-04,PG,"Chalmers, Mario",27.8,"4,300",mem,@ lac, 113-104,27:00,   12pt 4rb 4as 2st 1to 5-9fg 2-4ft
2017-11-04,SG,"Evans, Tyreke",27.6,"6,100",mem,@ lac, 113-104,31:05,   20pt 3rb 4as 2to 2trey 6-13fg 6-6ft
2017-11-04,PG,"Barea, Jose",24.8,"4,000",dal,@ min, 99-112,19:02,   14pt 4rb 6as 3to 5-9fg 4-5ft
2017-11-04,SG,"Hield, Buddy",24.6,"4,000",sac,@ det, 99-108,21:09,   13pt 8rb 1bl 1to 1trey 5-11fg 2-2ft
2017-11-04,PG,"Jr, Dennis",24.5,"5,600",dal,@ min, 99-112,25:41,   18pt 5rb 1as 1st 4to 3trey 7-15fg 1-1ft
2017-11-04,SG,"Temple, Garrett",23.1,"3,400",sac,@ det, 99-108,26:51,   10pt 3rb 1as 3st 1to 2trey 4-4fg
2017-11-04,PG,"Holiday, Jrue",22,"7,200",nor,@ chi, 96-90,41:28,   10pt 5rb 6as 3to 5-15fg
2017-11-04,SG,"Harris, Devin",21.5,"3,900",dal,@ min, 99-112,20:48,   15pt 1as 2st 1to 2trey 5-8fg 3-5ft
2017-11-04,SG,"Thompson, Klay",21.4,"6,900",gsw,@ den, 127-108,29:21,   15pt 2rb 2as 1st 2to 3trey 6-12fg
2017-11-04,PG,"Smith, Ishmael",19.6,"3,900",det,v sac, 108-99,19:39,   10pt 3rb 2as 1st 5-13fg
2017-11-04,SG,"Moore, E",19.3,"4,400",nor,@ chi, 96-90,30:01,   4pt 4rb 3as 2st 1-7fg 2-2ft
2017-11-04,SG,"Rivers, Austin",19.1,"4,600",lac,v mem, 104-113,38:17,   7pt 3rb 3as 2st 2to 1trey 2-9fg 2-4ft
2017-11-04,SG,"Harris, Gary",18.6,"5,700",den,v gsw, 108-127,19:42,   4pt 3rb 2as 2st 1bl 1to 2-4fg
2017-11-04,SG,"Dunn, Kris",18.3,"5,400",chi,v nor, 90-96,16:55,   4pt 4rb 3as 3st 4to 2-9fg
2017-11-04,SG,"Williams, Louis",17.1,"4,600",lac,v mem, 104-113,23:23,   13pt 3rb 1as 1st 4to 1trey 4-12fg 4-4ft
2017-11-04,PG,"Fox, De",17,"5,600",sac,@ det, 99-108,26:51,   14pt 4as 3to 5-10fg 4-6ft
2017-11-04,PG,"Murray, Jamal",15.7,"5,400",den,v gsw, 108-127,18:37,   9pt 1rb 1as 2st 2to 1trey 4-9fg
2017-11-04,SG,"Bogdanovic, Bogdan",15.7,"4,100",sac,@ det, 99-108,26:58,   14pt 1rb 1as 1to 2trey 6-7fg
2017-11-04,SG,"Crawford, Jamal",14.3,"3,800",min,v dal, 112-99,18:24,   8pt 4rb 1as 1st 3to 4-8fg
2017-11-04,PG,"III, Frank",14.2,"3,000",sac,@ det, 99-108,21:09,   7pt 1rb 6as 3to 3-9fg 1-2ft
2017-11-04,SG,"Beasley, Malik",13.9,"3,000",den,v gsw, 108-127,25:37,   3pt 7rb 3as 2to 1trey 1-6fg
2017-11-04,SG,"McCaw, Patrick",12.5,"3,000",gsw,@ den, 127-108,18:45,   6pt 3as 1st 1to 3-7fg 0-1ft
2017-11-04,SG,"Young, Nick",12.5,"3,000",gsw,@ den, 127-108,18:15,   5pt 1as 2st 1trey 2-7fg 0-2ft
2017-11-04,SG,"Ferrell, Yogi",11.9,"3,900",dal,@ min, 99-112,20:58,   9pt 2rb 1as 1to 1trey 4-7fg
