Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-03-08,PG,"Irving, Kyrie",48.4,"8,500",bos,@ min, 117-109,29:36,   23pt 7rb 8as 2st 1bl 4to 3trey 9-15fg 2-2ft
2018-03-08,PG,"Westbrook, Russell",48.1,"12,000",okc,v pho, 115-87,29:29,   27pt 8rb 9as 2to 11-14fg 5-7ft
2018-03-08,SG,"LeVert, Caris",39.8,"5,100",bkn,@ cha, 125-111,29:35,   22pt 4rb 8as 1st 2to 1trey 8-15fg 5-5ft
2018-03-08,SG,"Booker, Devin",38.7,"8,200",pho,@ okc, 87-115,35:20,   30pt 6rb 1as 1st 3to 4trey 10-22fg 6-6ft
2018-03-08,PG,"Teague, Jeff",34,"7,400",min,v bos, 109-117,31:14,   13pt 5rb 8as 1st 3trey 5-12fg
2018-03-08,PG,"Walker, Kemba",33,"9,000",cha,v bkn, 111-125,31:26,   21pt 6as 2st 3to 3trey 7-11fg 4-4ft
2018-03-08,PG,"Dragic, Goran",32.5,"6,700",mia,v phi, 108-99,33:32,   7pt 5rb 7as 3st 1trey 3-13fg
2018-03-08,SG,"Redick, JJ",32.1,"4,800",phi,@ mia, 99-108,29:59,   18pt 3rb 5as 1st 4trey 6-11fg 2-2ft
2018-03-08,SG,"Wiggins, Andrew",29.4,"6,400",min,v bos, 109-117,38:23,   13pt 7rb 4as 2st 4to 1trey 6-21fg
2018-03-08,PG,"Murray, Dejounte",29,"6,500",sas,@ gsw, 107-110,29:34,   14pt 5rb 6as 1st 3to 7-14fg
2018-03-08,PG,"Livingston, Shaun",28.9,"3,500",gsw,v sas, 110-107,24:05,   9pt 7rb 7as 1bl 2to 4-10fg 1-2ft
2018-03-08,SG,"Crawford, Jamal",25.2,"4,300",min,v bos, 109-117,23:44,   15pt 1rb 4as 1bl 1trey 7-16fg
2018-03-08,SG,"Monk, Malik",25.1,"3,500",cha,v bkn, 111-125,21:15,   13pt 3rb 5as 1bl 2to 1trey 6-14fg
2018-03-08,PG,"Dinwiddie, Spencer",25,"6,500",bkn,@ cha, 125-111,22:38,   6pt 10as 1st 1bl 2to 3-6fg
2018-03-08,SG,"Thompson, Klay",24.4,"6,500",gsw,v sas, 110-107,36:27,   13pt 2rb 6as 1trey 5-16fg 2-2ft
2018-03-08,SG,"Smart, Marcus",24.4,"5,000",bos,@ min, 117-109,32:56,   9pt 2rb 6as 2st 2to 2-7fg 5-9ft
2018-03-08,PG,"Rozier, Terry",24.3,"6,000",bos,@ min, 117-109,24:18,   13pt 4rb 1as 2st 1to 2trey 5-10fg 1-1ft
2018-03-08,PG,"Payton, Elfrid",24,"7,300",pho,@ okc, 87-115,29:49,   6pt 5rb 6as 2st 3to 3-13fg 0-1ft
2018-03-08,SG,"Harrison, Shaquille",23.3,"3,700",pho,@ okc, 87-115,19:47,   9pt 4rb 3as 1st 1bl 1to 3-6fg 3-3ft
2018-03-08,SG,"Wade, Dwyane",23.2,"5,100",mia,v phi, 108-99,23:27,   16pt 6rb 2as 3to 1trey 7-13fg 1-2ft
2018-03-08,SG,"Daniels, Troy",21.7,"3,600",pho,@ okc, 87-115,29:42,   6pt 6rb 1as 2st 1bl 2to 2trey 2-15fg
2018-03-08,PG,"Parker, Tony",20.7,"4,100",sas,@ gsw, 107-110,18:10,   11pt 1rb 7as 2to 4-7fg 3-3ft
2018-03-08,SG,"Brown, Jaylen",20,"5,200",bos,@ min, 117-109,28:09,   14pt 5rb 1trey 4-10fg 5-5ft
2018-03-08,PG,"Johnson, Tyler",18.3,"5,200",mia,v phi, 108-99,25:18,   12pt 4rb 1as 2trey 5-10fg
2018-03-08,SG,"Young, Nick",17.9,"3,500",gsw,v sas, 110-107,26:55,   12pt 2rb 1as 1st 1to 2trey 4-9fg 2-2ft
2018-03-08,SG,"Ellington, Wayne",15.6,"3,800",mia,v phi, 108-99,21:57,   9pt 3rb 2as 3trey 3-6fg
2018-03-08,PG,"Mills, Patty",14.9,"4,500",sas,@ gsw, 107-110,30:56,   8pt 2rb 3as 2trey 3-10fg
2018-03-08,SG,"Batum, Nicolas",14.8,"7,300",cha,v bkn, 111-125,33:09,   6pt 4rb 2as 1st 2to 3-9fg
2018-03-08,SG,"Belinelli, Marco",14.5,"4,000",phi,@ mia, 99-108,29:55,   14pt 1as 1to 3trey 5-11fg 1-1ft
2018-03-08,SG,"Russell, D",12.4,"7,400",bkn,@ cha, 125-111,22:33,   8pt 2rb 2as 1to 2-8fg 4-4ft
2018-03-08,PG,"McConnell, TJ",12,"3,800",phi,@ mia, 99-108,19:51,   4pt 5rb 2as 1to 2-4fg
2018-03-08,SG,"Abrines, Alex",10.7,"3,500",okc,v pho, 115-87,9:19,   6pt 1rb 1as 1st 1to 2trey 2-2fg
2018-03-08,PG,"Felton, Raymond",7.5,"3,600",okc,v pho, 115-87,16:28,   3pt 1as 2bl 3to 1trey 1-5fg
2018-03-08,SG,"Reed, Davon",7.1,"3,500",pho,@ okc, 87-115,16:22,   2pt 3rb 1as 1-7fg
2018-03-08,SG,"Green, Danny",6.5,"4,800",sas,@ gsw, 107-110,21:20,   2pt 1as 1bl 1-5fg
2018-03-08,PG,"Stone, Julyan",6.1,"3,500",cha,v bkn, 111-125,2:37,   1pt 3rb 1as 1-2ft
2018-03-08,PG,"Jones, Tyus",6,"3,500",min,v bos, 109-117,16:46,   5pt 2as 2to 1trey 2-5fg
2018-03-08,SG,"Ferguson, Terrance",5,"3,500",okc,v pho, 115-87,10:38,   2pt 1st 1-2fg
2018-03-08,SG,"Graham, Treveon",4.4,"3,500",cha,v bkn, 111-125,11:16,   2pt 2rb 1-3fg
2018-03-08,PG,"Cook, Quinn",3.7,"3,500",gsw,v sas, 110-107,21:32,   2pt 1rb 1as 1to 1-6fg
2018-03-08,PG,"Curry, Stephen",2,"9,900",gsw,v sas, 110-107,2:23,   2pt 0-1fg 2-2ft
2018-03-08,SG,"Ginobili, Manu",2,"4,300",sas,@ gsw, 107-110,7:21,   2pt 1bl 3to 1-1fg
2018-03-08,SG,"Forbes, Bryn",2,"3,500",sas,@ gsw, 107-110,7:14,   3pt 1to 1trey 1-2fg
2018-03-08,SG,"Stauskas, Nik",0,"3,500",bkn,@ cha, 125-111,2:17,   0pt
2018-03-08,PG,"Brooks, Aaron",0,"3,500",min,v bos, 109-117,0,   
2018-03-08,PG,"Larkin, Shane",0,"3,700",bos,@ min, 117-109,0,   
2018-03-08,SG,"Paul, Brandon",0,"3,500",sas,@ gsw, 107-110,0,   
2018-03-08,PG,"Ulis, Tyler",0,"3,500",pho,@ okc, 87-115,0,   
2018-03-08,SG,"Luwawu, Timothe",0,"3,500",phi,@ mia, 99-108,0,   
2018-03-08,SG,"Nader, Abdel",0,"3,500",bos,@ min, 117-109,0,   
2018-03-08,PG,"Bayless, Jerryd",0,"3,500",phi,@ mia, 99-108,0,   
2018-03-08,SG,"Hilliard, Darrun",0,"3,500",sas,@ gsw, 107-110,0,   
2018-03-08,SG,"Korkmaz, Furkan",0,"3,500",phi,@ mia, 99-108,0,   
2018-03-08,SG,"Dozier, PJ",0,"3,500",okc,v pho, 115-87,0,   
2018-03-08,PG,"White, Derrick",0,"3,500",sas,@ gsw, 107-110,0,   
2018-03-08,PG,"Jr, Derrick",0,"3,500",mia,v phi, 108-99,0,   
2018-03-08,PG,"Fultz, Markelle",0,"3,500",phi,@ mia, 99-108,0,   
2018-03-08,SG,"McCaw, Patrick",0,"3,500",gsw,v sas, 110-107,0,   
2018-03-08,SG,"Young, James",0,"3,500",phi,@ mia, 99-108,0,   
2018-03-08,PG,"Jackson, Demetrius",0,"3,500",phi,@ mia, 99-108,0,   
2018-03-08,SG,"House, Danuel",0,"3,500",pho,@ okc, 87-115,0,   
2018-03-08,SG,"Bird, Jabari",0,"3,500",bos,@ min, 117-109,0,   
2018-03-08,PG,"Doyle, Milton",0,"3,500",bkn,@ cha, 125-111,0,   
2018-03-08,PG,"Paige, Marcus",0,"3,500",cha,v bkn, 111-125,0,   
2018-03-08,PG,"Williams, Michael",0,"3,700",cha,v bkn, 111-125,0,   
2018-03-08,PG,"Allen, Kadeem",0,"3,500",bos,@ min, 117-109,0,   
2018-03-08,PG,"Whitehead, Isaiah",0,"3,500",bkn,@ cha, 125-111,0,   
2018-03-08,SF,"Durant, Kevin",65.2,"9,800",gsw,v sas, 110-107,38:48,   37pt 11rb 4as 4bl 3to 4trey 14-26fg 5-7ft
2018-03-08,PF,"Aldridge, LaMarcus",54.4,"8,200",sas,@ gsw, 107-110,36:56,   30pt 17rb 4as 2to 11-20fg 8-11ft
2018-03-08,PF,"Green, Draymond",53.4,"7,700",gsw,v sas, 110-107,36:09,   11pt 12rb 10as 3st 2bl 2to 1trey 4-11fg 2-2ft
2018-03-08,PF,"Jefferson, Rondae",45.4,"5,300",bkn,@ cha, 125-111,30:18,   18pt 12rb 4as 1st 2bl 2to 7-13fg 4-5ft
2018-03-08,SF,"Bjelica, Nemanja",45.4,"5,300",min,v bos, 109-117,40:21,   30pt 12rb 2as 2to 6trey 11-16fg 2-2ft
2018-03-08,SF,"Anderson, Kyle",45.2,"6,200",sas,@ gsw, 107-110,33:27,   12pt 11rb 4as 5st 1to 5-12fg 2-2ft
2018-03-08,SF,"Crabbe, Allen",44.1,"4,800",bkn,@ cha, 125-111,33:23,   29pt 8rb 1as 1st 1bl 2to 6trey 11-21fg 1-1ft
2018-03-08,PF,"Simmons, Ben",41.6,"8,800",phi,@ mia, 99-108,35:09,   10pt 8rb 8as 3st 2bl 5to 5-10fg
2018-03-08,SF,"Carroll, DeMarre",36.5,"6,300",bkn,@ cha, 125-111,31:10,   15pt 5rb 3as 3st 1bl 1to 2trey 5-9fg 3-3ft
2018-03-08,SF,"George, Paul",34.3,"8,900",okc,v pho, 115-87,28:39,   21pt 4rb 3as 2bl 2to 4trey 7-16fg 3-4ft
2018-03-08,PF,"Saric, Dario",32,"6,300",phi,@ mia, 99-108,30:55,   20pt 10rb 4as 6to 4trey 5-10fg 6-7ft
2018-03-08,SF,"Covington, Robert",30.9,"5,600",phi,@ mia, 99-108,29:28,   3pt 7rb 3as 4st 1bl 0-10fg 3-4ft
2018-03-08,SF,"Winslow, Justise",28.2,"5,000",mia,v phi, 108-99,27:13,   9pt 6rb 2as 1st 2bl 3trey 3-6fg 0-2ft
2018-03-08,PF,"Johnson, James",27.4,"4,300",mia,v phi, 108-99,20:47,   4pt 2rb 6as 3st 2bl 3to 2-6fg
2018-03-08,PF,"Morris, Marcus",26,"4,900",bos,@ min, 117-109,32:35,   17pt 5rb 2as 3trey 7-15fg 0-1ft
2018-03-08,SF,"Richardson, Josh",25.8,"6,000",mia,v phi, 108-99,21:50,   13pt 4rb 2as 1st 1bl 1to 3trey 5-12fg
2018-03-08,PF,"Olynyk, Kelly",25.4,"4,600",mia,v phi, 108-99,23:41,   10pt 7rb 2as 1st 1bl 2to 1trey 4-6fg 1-2ft
2018-03-08,SF,"Brewer, Corey",24.3,"3,500",okc,v pho, 115-87,27:51,   17pt 4rb 1as 1st 2to 2trey 6-11fg 3-3ft
2018-03-08,PF,"Gibson, Taj",22.3,"5,600",min,v bos, 109-117,35:48,   18pt 4rb 1as 2to 8-10fg 2-3ft
2018-03-08,SF,"Gay, Rudy",22,"4,300",sas,@ gsw, 107-110,15:54,   10pt 5rb 1st 1bl 4-7fg 2-2ft
2018-03-08,PF,"Bertans, Davis",19.9,"4,400",sas,@ gsw, 107-110,28:02,   13pt 2rb 3as 3trey 5-14fg
2018-03-08,PF,"Anthony, Carmelo",18.3,"6,000",okc,v pho, 115-87,25:34,   11pt 4rb 1as 1st 2to 3trey 4-11fg 0-2ft
2018-03-08,PF,"Grant, Jerami",17.2,"3,900",okc,v pho, 115-87,15:30,   5pt 6rb 2bl 1to 0-2fg 5-6ft
2018-03-08,SF,"Tatum, Jayson",17,"4,700",bos,@ min, 117-109,22:11,   12pt 5rb 1to 1trey 4-8fg 3-4ft
2018-03-08,SF,"Lamb, Jeremy",16.4,"4,700",cha,v bkn, 111-125,21:57,   15pt 2rb 1to 7-14fg 1-1ft
2018-03-08,PF,"Williams, Marvin",15.1,"4,100",cha,v bkn, 111-125,25:38,   7pt 3rb 1as 1bl 3-7fg 1-2ft
2018-03-08,SF,"Gilchrist, Michael",14.5,"3,700",cha,v bkn, 111-125,19:42,   10pt 5rb 1as 3to 4-8fg 2-2ft
2018-03-08,PF,"Ilyasova, Ersan",14,"4,300",phi,@ mia, 99-108,20:18,   5pt 5rb 2as 1bl 3to 1trey 2-7fg
2018-03-08,PF,"Chriss, Marquese",12.8,"4,600",pho,@ okc, 87-115,23:45,   5pt 4rb 1st 2-6fg 1-2ft
2018-03-08,SF,"Harris, Joe",12.5,"3,800",bkn,@ cha, 125-111,20:06,   11pt 1as 1trey 5-8fg
2018-03-08,SF,"Jackson, Josh",12.4,"5,300",pho,@ okc, 87-115,12:59,   6pt 2rb 2as 1st 2to 1-8fg 4-4ft
2018-03-08,SF,"Cunningham, Dante",12,"3,700",bkn,@ cha, 125-111,24:43,   3pt 5rb 1bl 1trey 1-3fg
2018-03-08,PF,"Johnson, Amir",11.2,"3,500",phi,@ mia, 99-108,16:05,   8pt 1rb 1st 1to 4-5fg
2018-03-08,SF,"Huestis, Josh",10.8,"3,500",okc,v pho, 115-87,19:33,   3pt 4rb 2as 1trey 1-5fg
2018-03-08,PF,"Peters, Alec",10.4,"3,500",pho,@ okc, 87-115,9:50,   8pt 2rb 2trey 3-5fg
2018-03-08,PF,"Dieng, Gorgui",10.4,"3,800",min,v bos, 109-117,15:47,   0pt 7rb 1bl 1to 0-2fg
2018-03-08,PF,"Kaminsky, Frank",9.6,"4,300",cha,v bkn, 111-125,22:22,   0pt 3rb 2as 1st 0-5fg
2018-03-08,PF,"Patterson, Patrick",8.5,"3,500",okc,v pho, 115-87,20:48,   0pt 5rb 1as 1bl 2to 0-2fg
2018-03-08,PF,"Looney, Kevon",8.4,"3,500",gsw,v sas, 110-107,14:12,   4pt 2rb 1st 1to 2-2fg
2018-03-08,PF,"Theis, Daniel",8.4,"3,800",bos,@ min, 117-109,9:34,   1pt 2rb 2as 1st 1to 1-2ft
2018-03-08,PF,"Bender, Dragan",8.1,"3,900",pho,@ okc, 87-115,31:44,   3pt 3rb 1as 1trey 1-4fg
2018-03-08,PF,"Adebayo, Bam",6.8,"3,500",mia,v phi, 108-99,13:35,   2pt 4rb 1-5fg
2018-03-08,SF,"Casspi, Omri",6.2,"3,500",gsw,v sas, 110-107,11:55,   2pt 1rb 1bl 1-2fg
2018-03-08,SF,"Bacon, Dwayne",0,"3,500",cha,v bkn, 111-125,2:38,   0pt
2018-03-08,PF,"Acy, Quincy",0,"3,500",bkn,@ cha, 125-111,2:17,   0pt 0-1fg
2018-03-08,SF,"Ojeleye, Semi",0,"3,500",bos,@ min, 117-109,6:50,   0pt
2018-03-08,PF,"Dudley, Jared",0,"3,500",pho,@ okc, 87-115,0,   
2018-03-08,SF,"Anderson, Justin",0,"3,500",phi,@ mia, 99-108,0,   
2018-03-08,SF,"McGruder, Rodney",0,"3,500",mia,v phi, 108-99,0,   
2018-03-08,PF,"Babbitt, Luke",0,"3,500",mia,v phi, 108-99,0,   
2018-03-08,SF,"Webb, James",0,"3,500",bkn,@ cha, 125-111,0,   
2018-03-08,PF,"West, David",0,"4,000",gsw,v sas, 110-107,0,   
2018-03-08,PF,"Boucher, Chris",0,"3,500",gsw,v sas, 110-107,0,   
2018-03-08,PF,"Bell, Jordan",0,"3,500",gsw,v sas, 110-107,0,   
2018-03-08,PF,"Mathiang, Mangok",0,"3,500",cha,v bkn, 111-125,0,   
2018-03-08,SF,"Warren, TJ",0,"6,500",pho,@ okc, 87-115,0,   
2018-03-08,SF,"Brown, Anthony",0,"3,500",min,v bos, 109-117,0,   
2018-03-08,SF,"Butler, Jimmy",0,"9,700",min,v bos, 109-117,0,   
2018-03-08,SF,"Hamilton, Daniel",0,"3,500",okc,v pho, 115-87,0,   
2018-03-08,SF,"Singler, Kyle",0,"3,500",okc,v pho, 115-87,0,   
2018-03-08,SF,"Jones, Derrick",0,"3,500",mia,v phi, 108-99,0,   
2018-03-08,SF,"Leonard, Kawhi",0,"3,500",sas,@ gsw, 107-110,0,   
2018-03-08,SF,"Iguodala, Andre",0,"4,500",gsw,v sas, 110-107,0,   
2018-03-08,PF,"Yabusele, Guerschon",0,"3,500",bos,@ min, 117-109,0,   
2018-03-08,PF,"Mickey, Jordan",0,"3,500",mia,v phi, 108-99,0,   
