Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2017-12-26,PG,"Dunn, Kris",54.4,"7,400",chi,@ mil, 115-106,33:41,   20pt 2rb 12as 4st 2bl 4to 9-17fg 2-4ft
2017-12-26,SG,"Booker, Devin",45,"7,100",pho,v mem, 99-97,33:58,   32pt 5rb 6as 1st 5to 3trey 9-21fg 11-12ft
2017-12-26,PG,"Lowry, Kyle",43.6,"8,200",tor,@ dal, 93-98,34:21,   23pt 8rb 6as 1st 1to 4trey 6-17fg 7-8ft
2017-12-26,SG,"Evans, Tyreke",43.5,"8,500",mem,@ pho, 97-99,36:32,   25pt 5rb 5as 1st 1bl 1to 2trey 10-22fg 3-4ft
2017-12-26,PG,"Payton, Elfrid",38.6,"7,300",orl,@ mia, 89-107,33:38,   19pt 8rb 6as 1st 2to 9-18fg 1-3ft
2017-12-26,PG,"Bledsoe, Eric",37,"7,600",mil,v chi, 106-115,29:22,   22pt 5rb 6as 1st 3to 3trey 8-14fg 3-3ft
2017-12-26,PG,"Murray, Jamal",33.6,"6,100",den,v uta, 107-83,35:18,   22pt 8rb 2as 1st 4to 3trey 9-15fg 1-1ft
2017-12-26,SG,"Brogdon, Malcolm",33.2,"5,300",mil,v chi, 106-115,29:56,   18pt 6rb 2as 2bl 1to 7-11fg 4-4ft
2017-12-26,SG,"Ellington, Wayne",32.7,"4,600",mia,v orl, 107-89,33:51,   18pt 6rb 1as 2st 6trey 6-11fg 0-1ft
2017-12-26,PG,"Jackson, Reggie",30.1,"5,600",det,v ind, 107-83,21:15,   8pt 3rb 13as 1to 4-10fg
2017-12-26,PG,"Thornwell, Sindarius",30,"3,500",lac,v sac, 122-95,22:05,   8pt 5rb 4as 4st 2to 3-6fg 2-2ft
2017-12-26,PG,"Johnson, Tyler",29.8,"5,800",mia,v orl, 107-89,36:51,   17pt 4rb 2as 1st 1bl 1to 1trey 5-16fg 6-6ft
2017-12-26,SG,"Williams, Louis",29.6,"7,600",lac,v sac, 122-95,26:40,   21pt 3rb 2as 1bl 1to 4trey 7-11fg 3-4ft
2017-12-26,SG,"LeVert, Caris",29.5,"5,700",bkn,@ sas, 97-109,27:53,   18pt 5as 2st 2to 2trey 8-11fg 0-1ft
2017-12-26,PG,"Hill, George",28.9,"4,800",sac,@ lac, 95-122,27:10,   7pt 2rb 5as 3st 1bl 3-11fg 1-2ft
2017-12-26,PG,"Dragic, Goran",28.8,"6,400",mia,v orl, 107-89,29:33,   14pt 4rb 6as 2st 5to 1trey 6-18fg 1-2ft
2017-12-26,SG,"Oladipo, Victor",28.7,"9,600",ind,@ det, 83-107,25:51,   13pt 1rb 3as 2st 2bl 2to 2trey 5-11fg 1-2ft
2017-12-26,PG,"Barea, Jose",27.6,"5,500",dal,v tor, 98-93,22:38,   20pt 3rb 4as 2to 2trey 9-18fg 0-1ft
2017-12-26,PG,"Teodosic, Milos",26.8,"5,900",lac,v sac, 122-95,20:40,   8pt 4rb 10as 1to 2trey 3-9fg
2017-12-26,SG,"Mitchell, Donovan",26.6,"7,200",uta,@ den, 83-107,32:34,   13pt 3rb 6as 1st 2to 1trey 5-10fg 2-2ft
2017-12-26,SG,"DeRozan, DeMar",25.1,"8,900",tor,@ dal, 93-98,34:34,   8pt 3rb 5as 2st 3-16fg 2-3ft
